gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS4A03G0235700	Chr4A	139645039	139648717	+	139646878	Chr4A	140409280	140412962	+	140411121	1.0	0.998
gene:TraesCS4A03G0236000	Chr4A	139905353	139909118	-	139907235	Chr4A	140680280	140684044	-	140682162	1.0	0.998
gene:TraesCS4A03G0236100	Chr4A	140053072	140059405	-	140056238	Chr4A	140830154	140836488	-	140833321	1.0	0.999
gene:TraesCS4A03G0236200	Chr4A	140060772	140066926	-	140063849	Chr4A	140837874	140844042	-	140840958	1.0	0.997
gene:TraesCS4A03G0236300	Chr4A	140080856	140082306	+	140081581	Chr4A	140858467	140859917	+	140859192	1.0	0.998
gene:TraesCS4A03G0237100	Chr4A	140526624	140527461	-	140527042	Chr4A	141231570	141232407	-	141231988	1.0	0.998
gene:TraesCS4A03G0237200	Chr4A	140542735	140546179	-	140544457	Chr4A	141247867	141251311	-	141249589	1.0	1.0
gene:TraesCS4A03G0237600	Chr4A	140557599	140557808	-	140557703	Chr4A	141262701	141262910	-	141262805	1.0	1.0
gene:TraesCS4A03G0237900	Chr4A	140745856	140749849	+	140747852	Chr4A	141450376	141454369	+	141452372	1.0	1.0
gene:TraesCS4A03G0238000	Chr4A	140750491	140753852	-	140752171	Chr4A	141455011	141458372	-	141456691	1.0	1.0
gene:TraesCS4A03G0238300	Chr4A	140878465	140885478	-	140881971	Chr4A	141583035	141589893	-	141586464	1.0	1.0
gene:TraesCS4A03G0238600	Chr4A	140888233	140893992	+	140891112	Chr4A	141592648	141598407	+	141595527	1.0	1.0
gene:TraesCS4A03G0238700	Chr4A	140894422	140895411	+	140894916	Chr4A	141598837	141599826	+	141599331	1.0	1.0
gene:TraesCS4A03G0238900	Chr4A	140897864	140898343	-	140898103	Chr4A	141602277	141602756	-	141602516	1.0	0.997
gene:TraesCS4A03G0239000	Chr4A	140898444	140898728	-	140898586	Chr4A	141602857	141603141	-	141602999	1.0	1.0
gene:TraesCS4A03G0239100	Chr4A	140899481	140901184	-	140900332	Chr4A	141603894	141605597	-	141604745	1.0	1.0
gene:TraesCS4A03G0239500	Chr4A	141096999	141098018	-	141097508	Chr4A	141800867	141801886	-	141801376	1.0	1.0
gene:TraesCS4A03G0239800	Chr4A	141338224	141339204	-	141338714	Chr4A	142041574	142042554	-	142042064	1.0	1.0
gene:TraesCS4A03G0240800	Chr4A	142105939	142108568	+	142107253	Chr4A	142799894	142802523	+	142801208	1.0	1.0
gene:TraesCS4A03G0241300	Chr4A	142553112	142555808	+	142554460	Chr4A	143245343	143248039	+	143246691	1.0	1.0
gene:TraesCS4A03G0241400	Chr4A	142996185	142999826	+	142998005	Chr4A	143698132	143701773	+	143699952	1.0	0.995
gene:TraesCS4A03G0241500	Chr4A	142999889	143007299	+	143003594	Chr4A	143701836	143709246	+	143705541	1.0	1.0
gene:TraesCS4A03G0241600	Chr4A	143007546	143009367	+	143008456	Chr4A	143709493	143711314	+	143710403	1.0	1.0
gene:TraesCS4A03G0241700	Chr4A	143190506	143193270	+	143191888	Chr4A	143891984	143894748	+	143893366	1.0	1.0
gene:TraesCS4A03G0241800	Chr4A	143198713	143203485	-	143201099	Chr4A	143899754	143904526	-	143902140	1.0	1.0
gene:TraesCS4A03G0241900	Chr4A	143453431	143460576	-	143457003	Chr4A	144153663	144160808	-	144157235	1.0	1.0
gene:TraesCS4A03G0242100	Chr4A	144111868	144115014	+	144113441	Chr4A	144809558	144812704	+	144811131	1.0	0.999
gene:TraesCS4A03G0242200	Chr4A	144115940	144120738	+	144118339	Chr4A	144813876	144818564	+	144816220	0.97	0.969
gene:TraesCS4A03G0242300	Chr4A	144376988	144378366	+	144377677	Chr4A	145078880	145080258	+	145079569	1.0	1.0
gene:TraesCS4A03G0242400	Chr4A	144380005	144380259	+	144380132	Chr4A	145081897	145082151	+	145082024	1.0	1.0
gene:TraesCS4A03G0242600	Chr4A	144397340	144398229	+	144397784	Chr4A	145099229	145100118	+	145099673	1.0	1.0
gene:TraesCS4A03G0242700	Chr4A	144593429	144594499	+	144593964	Chr4A	145293317	145294387	+	145293852	1.0	1.0
gene:TraesCS4A03G0243000	Chr4A	145793217	145794321	-	145793769	Chr4A	146507098	146508202	-	146507650	1.0	0.993
gene:TraesCS4A03G0243200	Chr4A	146290441	146303821	+	146297131	Chr4A	147004250	147017384	+	147010817	1.0	1.0
gene:TraesCS4A03G0243300	Chr4A	146306130	146306978	-	146306554	Chr4A	147019693	147020541	-	147020117	1.0	1.0
gene:TraesCS4A03G0243600	Chr4A	146470524	146473314	-	146471919	Chr4A	147184607	147187397	-	147186002	1.0	1.0
gene:TraesCS4A03G0243900	Chr4A	146760535	146765792	-	146763163	Chr4A	147477761	147483018	-	147480389	1.0	1.0
gene:TraesCS4A03G0244900	Chr4A	147040124	147046516	-	147043320	Chr4A	147763594	147769932	-	147766763	0.973	0.971
gene:TraesCS4A03G0245000	Chr4A	147061432	147064985	-	147063208	Chr4A	147785011	147788564	-	147786787	1.0	1.0
gene:TraesCS4A03G0245600	Chr4A	147105054	147106074	-	147105564	Chr4A	147828836	147829856	-	147829346	1.0	1.0
gene:TraesCS4A03G0245700	Chr4A	147185724	147186863	-	147186293	Chr4A	147909939	147911078	-	147910508	1.0	1.0
gene:TraesCS4A03G0246000	Chr4A	147301875	147306866	+	147304370	Chr4A	148026133	148031124	+	148028628	1.0	1.0
gene:TraesCS4A03G0246100	Chr4A	147306753	147322285	-	147314519	Chr4A	148031011	148046543	-	148038777	1.0	1.0
gene:TraesCS4A03G0246800	Chr4A	147381102	147382350	+	147381726	Chr4A	148105363	148106611	+	148105987	1.0	1.0
gene:TraesCS4A03G0246900	Chr4A	147388576	147393700	+	147391138	Chr4A	148112822	148117946	+	148115384	1.0	1.0
gene:TraesCS4A03G0247000	Chr4A	147392311	147393633	-	147392972	Chr4A	148116557	148117879	-	148117218	1.0	1.0
gene:TraesCS4A03G0247200	Chr4A	147715142	147715366	+	147715254	Chr4A	148438976	148439200	+	148439088	1.0	1.0
gene:TraesCS4A03G0247500	Chr4A	147862644	147863945	+	147863294	Chr4A	148586608	148587909	+	148587258	1.0	1.0
gene:TraesCS4A03G0247700	Chr4A	147870400	147878573	-	147874486	Chr4A	148594364	148602537	-	148598450	1.0	1.0
gene:TraesCS4A03G0247900	Chr4A	148283757	148284260	+	148284008	Chr4A	149008402	149008905	+	149008653	1.0	1.0
gene:TraesCS4A03G0248100	Chr4A	148493725	148494438	+	148494081	Chr4A	149217146	149217859	+	149217502	1.0	1.0
gene:TraesCS4A03G0248200	Chr4A	148494882	148498324	-	148496603	Chr4A	149218303	149221745	-	149220024	1.0	1.0
gene:TraesCS4A03G0248800	Chr4A	148762046	148766175	+	148764110	Chr4A	149486004	149490133	+	149488068	1.0	0.999
gene:TraesCS4A03G0248900	Chr4A	148769838	148772673	+	148771255	Chr4A	149493843	149496679	+	149495261	1.0	1.0
gene:TraesCS4A03G0249000	Chr4A	148772863	148779792	+	148776327	Chr4A	149496869	149503798	+	149500333	1.0	1.0
gene:TraesCS4A03G0249300	Chr4A	148846251	148848335	+	148847293	Chr4A	149569973	149572057	+	149571015	1.0	1.0
gene:TraesCS4A03G0249500	Chr4A	149373202	149375939	+	149374570	Chr4A	150092100	150094837	+	150093468	1.0	1.0
gene:TraesCS4A03G0249600	Chr4A	149376082	149383712	-	149379897	Chr4A	150094980	150102610	-	150098795	1.0	1.0
gene:TraesCS4A03G0249700	Chr4A	149952644	149955908	+	149954276	Chr4A	150670787	150674036	+	150672411	0.988	0.988
gene:TraesCS4A03G0249800	Chr4A	149956242	149960616	-	149958429	Chr4A	150674370	150678744	-	150676557	1.0	1.0
gene:TraesCS4A03G0250100	Chr4A	150027397	150035803	-	150031600	Chr4A	150744648	150753054	-	150748851	1.0	1.0
gene:TraesCS4A03G0250200	Chr4A	150375048	150378908	+	150376978	Chr4A	151092243	151096103	+	151094173	1.0	1.0
gene:TraesCS4A03G0250300	Chr4A	150379864	150381005	+	150380434	Chr4A	151097059	151098203	+	151097631	1.0	0.996
gene:TraesCS4A03G0250400	Chr4A	150381986	150384331	+	150383158	Chr4A	151099184	151101533	+	151100358	1.0	0.997
gene:TraesCS4A03G0251100	Chr4A	150588760	150591038	+	150589899	Chr4A	151305720	151308025	+	151306872	1.0	0.981
gene:TraesCS4A03G0251200	Chr4A	151013757	151018481	-	151016119	Chr4A	151730580	151735304	-	151732942	1.0	1.0
gene:TraesCS4A03G0251300	Chr4A	151019343	151028386	-	151023864	Chr4A	151736166	151745209	-	151740687	1.0	1.0
gene:TraesCS4A03G0251400	Chr4A	151028611	151038027	-	151033319	Chr4A	151745434	151754850	-	151750142	1.0	1.0
gene:TraesCS4A03G0251700	Chr4A	151664679	151673161	+	151668920	Chr4A	152385125	152393424	+	152389274	0.993	0.991
gene:TraesCS4A03G0251800	Chr4A	151768435	151768875	+	151768655	Chr4A	152488016	152488456	+	152488236	1.0	1.0
gene:TraesCS4A03G0252700	Chr4A	152364454	152366198	+	152365326	Chr4A	153085763	153087507	+	153086635	1.0	1.0
gene:TraesCS4A03G0253100	Chr4A	152452879	152455673	+	152454276	Chr4A	153172501	153175295	+	153173898	1.0	1.0
gene:TraesCS4A03G0253700	Chr4A	152966596	152968287	-	152967441	Chr4A	153688353	153690044	-	153689198	1.0	1.0
gene:TraesCS4A03G0254600	Chr4A	153488959	153489761	+	153489360	Chr4A	154212105	154212907	+	154212506	1.0	1.0
gene:TraesCS4A03G0255100	Chr4A	154060831	154062797	+	154061814	Chr4A	154783649	154785615	+	154784632	1.0	1.0
gene:TraesCS4A03G0255400	Chr4A	154205162	154234225	+	154219693	Chr4A	154927163	154955050	+	154941106	1.0	1.0
gene:TraesCS4A03G0255900	Chr4A	154629612	154630911	+	154630261	Chr4A	155352224	155353523	+	155352873	1.0	1.0
gene:TraesCS4A03G0256700	Chr4A	155293653	155293886	+	155293769	Chr4A	156019045	156019278	+	156019161	1.0	1.0
gene:TraesCS4A03G0256900	Chr4A	155505116	155508812	-	155506964	Chr4A	156233298	156236995	-	156235146	1.0	1.0
gene:TraesCS4A03G0257100	Chr4A	155526455	155531506	-	155528980	Chr4A	156254637	156259688	-	156257162	1.0	1.0
gene:TraesCS4A03G0257300	Chr4A	155832769	155838462	-	155835615	Chr4A	156559935	156565628	-	156562781	1.0	1.0
gene:TraesCS4A03G0257800	Chr4A	156498982	156504837	-	156501909	Chr4A	157231458	157237323	-	157234390	1.0	1.0
gene:TraesCS4A03G0257900	Chr4A	156913466	156917828	+	156915647	Chr4A	157645968	157650392	+	157648180	1.0	1.0
gene:TraesCS4A03G0258000	Chr4A	157023015	157023613	-	157023314	Chr4A	157757558	157758156	-	157757857	1.0	1.0
gene:TraesCS4A03G0258100	Chr4A	157025921	157029646	+	157027783	Chr4A	157760464	157764185	+	157762324	1.0	0.997
gene:TraesCS4A03G0258300	Chr4A	157032095	157042493	-	157037294	Chr4A	157766624	157777036	-	157771830	1.0	1.0
gene:TraesCS4A03G0258500	Chr4A	157261794	157264123	+	157262958	Chr4A	157989392	157991721	+	157990556	1.0	1.0
gene:TraesCS4A03G0258600	Chr4A	157266269	157266840	+	157266554	Chr4A	157993867	157994438	+	157994152	1.0	1.0
gene:TraesCS4A03G0258700	Chr4A	157273051	157275732	-	157274391	Chr4A	158000648	158003329	-	158001988	1.0	1.0
gene:TraesCS4A03G0258800	Chr4A	157395649	157396803	+	157396226	Chr4A	158122710	158123864	+	158123287	1.0	1.0
gene:TraesCS4A03G0260000	Chr4A	157881593	157893412	-	157887502	Chr4A	158605292	158616978	-	158611135	1.0	1.0
gene:TraesCS4A03G0260800	Chr4A	159008743	159010892	-	159009817	Chr4A	159731298	159733447	-	159732372	1.0	1.0
gene:TraesCS4A03G0261100	Chr4A	159218743	159222485	-	159220614	Chr4A	159939325	159943068	-	159941196	1.0	0.999
gene:TraesCS4A03G0261200	Chr4A	159955790	159968271	+	159962030	Chr4A	160674806	160687281	+	160681043	0.999	0.998
gene:TraesCS4A03G0261500	Chr4A	160858482	160858991	+	160858736	Chr4A	161576372	161576881	+	161576626	1.0	1.0
gene:TraesCS4A03G0261700	Chr4A	160984720	160986412	+	160985566	Chr4A	161715119	161716811	+	161715965	1.0	1.0
gene:TraesCS4A03G0261800	Chr4A	161101657	161102324	-	161101990	Chr4A	161832186	161832853	-	161832519	1.0	1.0
gene:TraesCS4A03G0261900	Chr4A	161131937	161135110	+	161133523	Chr4A	161862624	161865797	+	161864210	1.0	1.0
gene:TraesCS4A03G0262100	Chr4A	161774645	161782780	+	161778712	Chr4A	162501498	162509633	+	162505565	1.0	1.0
gene:TraesCS4A03G0263900	Chr4A	162107244	162109384	+	162108314	Chr4A	162843816	162845956	+	162844886	1.0	1.0
gene:TraesCS4A03G0264000	Chr4A	162112573	162117381	-	162114977	Chr4A	162849216	162854024	-	162851620	1.0	1.0
gene:TraesCS4A03G0264200	Chr4A	162122126	162126189	-	162124157	Chr4A	162858769	162862832	-	162860800	1.0	1.0
gene:TraesCS4A03G0265000	Chr4A	162510814	162511724	+	162511269	Chr4A	163247662	163248572	+	163248117	1.0	1.0
gene:TraesCS4A03G0265700	Chr4A	162960622	162966027	+	162963324	Chr4A	163697503	163702908	+	163700205	1.0	1.0
gene:TraesCS4A03G0266100	Chr4A	163041118	163043262	+	163042190	Chr4A	163777937	163780081	+	163779009	1.0	1.0
gene:TraesCS4A03G0266500	Chr4A	163511321	163513822	+	163512571	Chr4A	164251201	164253702	+	164252451	1.0	1.0
gene:TraesCS4A03G0266600	Chr4A	163519801	163524678	-	163522239	Chr4A	164259521	164264398	-	164261959	1.0	1.0
gene:TraesCS4A03G0266800	Chr4A	163607738	163612628	-	163610183	Chr4A	164347451	164352341	-	164349896	1.0	1.0
gene:TraesCS4A03G0266900	Chr4A	163613005	163627270	-	163620137	Chr4A	164352661	164366709	-	164359685	1.0	1.0
gene:TraesCS4A03G0267800	Chr4A	164023300	164024211	-	164023755	Chr4A	164754978	164755889	-	164755433	1.0	1.0
gene:TraesCS4A03G0268600	Chr4A	164216096	164220694	+	164218395	Chr4A	164948403	164953001	+	164950702	1.0	0.997
gene:TraesCS4A03G0268700	Chr4A	164218488	164218787	-	164218637	Chr4A	164950795	164951094	-	164950944	1.0	1.0
gene:TraesCS4A03G0268800	Chr4A	164223962	164226139	+	164225050	Chr4A	164956260	164958532	+	164957396	1.0	0.931
gene:TraesCS4A03G0268900	Chr4A	164230972	164234870	+	164232921	Chr4A	164963366	164967264	+	164965315	1.0	1.0
gene:TraesCS4A03G0269100	Chr4A	164333589	164335074	+	164334331	Chr4A	165066124	165067609	+	165066866	1.0	1.0
gene:TraesCS4A03G0270000	Chr4A	164391800	164394023	-	164392911	Chr4A	165097727	165099950	-	165098838	1.0	1.0
gene:TraesCS4A03G0270400	Chr4A	164417809	164423784	-	164420796	Chr4A	165123981	165129956	-	165126968	1.0	1.0
gene:TraesCS4A03G0271000	Chr4A	165055345	165056781	+	165056063	Chr4A	165765733	165767169	+	165766451	1.0	1.0
gene:TraesCS4A03G0271100	Chr4A	165056862	165058782	-	165057822	Chr4A	165767250	165769170	-	165768210	1.0	1.0
gene:TraesCS4A03G0271200	Chr4A	165058827	165061950	+	165060388	Chr4A	165769215	165772338	+	165770776	1.0	1.0
gene:TraesCS4A03G0271400	Chr4A	165066821	165082709	-	165074765	Chr4A	165777209	165793395	-	165785302	1.0	1.0
gene:TraesCS4A03G0271600	Chr4A	165111691	165113987	-	165112839	Chr4A	165822377	165824673	-	165823525	1.0	1.0
gene:TraesCS4A03G0271800	Chr4A	165401775	165406867	+	165404321	Chr4A	166118374	166123465	+	166120919	1.0	1.0
gene:TraesCS4A03G0271900	Chr4A	165407606	165408109	+	165407857	Chr4A	166124204	166124707	+	166124455	1.0	1.0
gene:TraesCS4A03G0272200	Chr4A	165444527	165450682	+	165447604	Chr4A	166161120	166167273	+	166164196	0.999	0.999
gene:TraesCS4A03G0272300	Chr4A	165449991	165452641	-	165451316	Chr4A	166166582	166169232	-	166167907	1.0	1.0
gene:TraesCS4A03G0272700	Chr4A	166002132	166005141	+	166003636	Chr4A	166712222	166715231	+	166713726	1.0	1.0
gene:TraesCS4A03G0273200	Chr4A	166583670	166585408	-	166584539	Chr4A	167293678	167295416	-	167294547	1.0	1.0
gene:TraesCS4A03G0273500	Chr4A	167443315	167448001	+	167445658	Chr4A	168150914	168155600	+	168153257	1.0	0.999
gene:TraesCS4A03G0273900	Chr4A	168240491	168242424	+	168241457	Chr4A	168950763	168952696	+	168951729	1.0	1.0
gene:TraesCS4A03G0274300	Chr4A	168483913	168485868	+	168484890	Chr4A	169191319	169193274	+	169192296	1.0	1.0
gene:TraesCS4A03G0275000	Chr4A	168944479	168945183	-	168944831	Chr4A	169660546	169661250	-	169660898	1.0	1.0
gene:TraesCS4A03G0275200	Chr4A	169587012	169589236	+	169588124	Chr4A	170307200	170309424	+	170308312	1.0	1.0
gene:TraesCS4A03G0275500	Chr4A	169798164	169803195	-	169800679	Chr4A	170518834	170523865	-	170521349	1.0	1.0
gene:TraesCS4A03G0275600	Chr4A	169841092	169842795	+	169841943	Chr4A	170561056	170562759	+	170561907	1.0	1.0
gene:TraesCS4A03G0275900	Chr4A	169852198	169855788	-	169853993	Chr4A	170571959	170575549	-	170573754	1.0	1.0
gene:TraesCS4A03G0276200	Chr4A	170308671	170311394	+	170310032	Chr4A	171029814	171032538	+	171031176	1.0	0.997
gene:TraesCS4A03G0276300	Chr4A	170314509	170314715	+	170314612	Chr4A	171034836	171035042	+	171034939	1.0	1.0
gene:TraesCS4A03G0276400	Chr4A	170390391	170393353	-	170391872	Chr4A	171110816	171113778	-	171112297	1.0	1.0
gene:TraesCS4A03G0276500	Chr4A	170881259	170897924	-	170889591	Chr4A	171609840	171626588	-	171618214	1.0	0.991
gene:TraesCS4A03G0276700	Chr4A	171804980	171807033	-	171806006	Chr4A	172526107	172528160	-	172527133	1.0	1.0
gene:TraesCS4A03G0277100	Chr4A	173188374	173188991	+	173188682	Chr4A	173912560	173913177	+	173912868	1.0	1.0
gene:TraesCS4A03G0277300	Chr4A	173415973	173417864	+	173416918	Chr4A	174145776	174147667	+	174146721	1.0	1.0
gene:TraesCS4A03G0277500	Chr4A	173428339	173431568	+	173429953	Chr4A	174156973	174160241	+	174158607	1.0	0.985
gene:TraesCS4A03G0277700	Chr4A	173714746	173716737	-	173715741	Chr4A	174445791	174447782	-	174446786	1.0	1.0
gene:TraesCS4A03G0277900	Chr4A	173717917	173718781	+	173718349	Chr4A	174448962	174449826	+	174449394	1.0	1.0
gene:TraesCS4A03G0278400	Chr4A	173938002	173940336	-	173939169	Chr4A	174668796	174671130	-	174669963	1.0	1.0
gene:TraesCS4A03G0279300	Chr4A	174766116	174780304	+	174773210	Chr4A	175501516	175515703	+	175508609	1.0	0.999
gene:TraesCS4A03G0279500	Chr4A	174780633	174784290	-	174782461	Chr4A	175516032	175519689	-	175517860	1.0	1.0
gene:TraesCS4A03G0279600	Chr4A	175177571	175185869	+	175181720	Chr4A	175912462	175920760	+	175916611	1.0	1.0
gene:TraesCS4A03G0279700	Chr4A	175189735	175193639	-	175191687	Chr4A	175924626	175928530	-	175926578	1.0	1.0
gene:TraesCS4A03G0280400	Chr4A	175628669	175633809	+	175631239	Chr4A	176373085	176378225	+	176375655	1.0	1.0
gene:TraesCS4A03G0280500	Chr4A	175634242	175637081	-	175635661	Chr4A	176378658	176381497	-	176380077	1.0	1.0
gene:TraesCS4A03G0281100	Chr4A	176308848	176316508	+	176312678	Chr4A	177066356	177074063	+	177070209	1.0	1.0
gene:TraesCS4A03G0281200	Chr4A	176368749	176374014	-	176371381	Chr4A	177126482	177131747	-	177129114	1.0	1.0
gene:TraesCS4A03G0281800	Chr4A	176631022	176639366	+	176635194	Chr4A	177386335	177394680	+	177390507	1.0	1.0
gene:TraesCS4A03G0281900	Chr4A	176639555	176646169	-	176642862	Chr4A	177394866	177401495	-	177398180	1.0	1.0
gene:TraesCS4A03G0282800	Chr4A	177287608	177287913	+	177287760	Chr4A	178042225	178042530	+	178042377	1.0	1.0
gene:TraesCS4A03G0282900	Chr4A	177380439	177383888	+	177382163	Chr4A	178135308	178138757	+	178137032	1.0	1.0
gene:TraesCS4A03G0283000	Chr4A	177384539	177386333	-	177385436	Chr4A	178139408	178141202	-	178140305	1.0	1.0
gene:TraesCS4A03G0283400	Chr4A	178146171	178148388	+	178147279	Chr4A	178908016	178910233	+	178909124	1.0	1.0
gene:TraesCS4A03G0283500	Chr4A	178148860	178153031	-	178150945	Chr4A	178910704	178914875	-	178912789	1.0	0.999
gene:TraesCS4A03G0284200	Chr4A	178756820	178760323	+	178758571	Chr4A	179531350	179536505	+	179533927	1.0	1.0
gene:TraesCS4A03G0284300	Chr4A	178822418	178839894	+	178831156	Chr4A	179598821	179616508	+	179607664	1.0	1.0
gene:TraesCS4A03G0284700	Chr4A	178907537	178912130	+	178909833	Chr4A	179684066	179688659	+	179686362	1.0	0.999
gene:TraesCS4A03G0284900	Chr4A	178911905	178916023	-	178913964	Chr4A	179688434	179692552	-	179690493	1.0	1.0
gene:TraesCS4A03G0285300	Chr4A	178964504	178964851	+	178964677	Chr4A	179740881	179741228	+	179741054	1.0	0.997
gene:TraesCS4A03G0285500	Chr4A	179308392	179309801	-	179309096	Chr4A	180086809	180088218	-	180087513	1.0	1.0
gene:TraesCS4A03G0285600	Chr4A	179312935	179318696	-	179315815	Chr4A	180091439	180097200	-	180094319	1.0	1.0
gene:TraesCS4A03G0286300	Chr4A	180033689	180034054	-	180033871	Chr4A	180807676	180808041	-	180807858	1.0	0.997
gene:TraesCS4A03G0286400	Chr4A	180159147	180161374	+	180160260	Chr4A	180933624	180935851	+	180934737	1.0	1.0
gene:TraesCS4A03G0286600	Chr4A	180165937	180170209	-	180168073	Chr4A	180940414	180944686	-	180942550	1.0	1.0
gene:TraesCS4A03G0287100	Chr4A	180598046	180598692	+	180598369	Chr4A	181287235	181287881	+	181287558	1.0	1.0
gene:TraesCS4A03G0287600	Chr4A	181375408	181388506	+	181381957	Chr4A	182074480	182087572	+	182081026	0.998	0.998
gene:TraesCS4A03G0287700	Chr4A	181464953	181468326	+	181466639	Chr4A	182162557	182165930	+	182164243	1.0	1.0
gene:TraesCS4A03G0287900	Chr4A	181814237	181816933	+	181815585	Chr4A	182512062	182514758	+	182513410	1.0	1.0
gene:TraesCS4A03G0288100	Chr4A	181880474	181885248	+	181882861	Chr4A	182578142	182582917	+	182580529	1.0	1.0
gene:TraesCS4A03G0288200	Chr4A	181885432	181886243	+	181885837	Chr4A	182583101	182583912	+	182583506	1.0	1.0
gene:TraesCS4A03G0288900	Chr4A	181973177	181977234	-	181975205	Chr4A	182670921	182674978	-	182672949	1.0	1.0
gene:TraesCS4A03G0289000	Chr4A	182646032	182650779	+	182648405	Chr4A	183343611	183348170	+	183345890	1.0	1.0
gene:TraesCS4A03G0289400	Chr4A	183412943	183413323	-	183413133	Chr4A	184119408	184119788	-	184119598	1.0	1.0
gene:TraesCS4A03G0290000	Chr4A	183718443	183725871	+	183722157	Chr4A	184426122	184433565	+	184429843	1.0	0.996
gene:TraesCS4A03G0290100	Chr4A	183728568	183733943	-	183731255	Chr4A	184436262	184441354	-	184438808	1.0	0.999
gene:TraesCS4A03G0290200	Chr4A	184918536	184919719	+	184919127	Chr4A	185636741	185637924	+	185637332	1.0	1.0
gene:TraesCS4A03G0290300	Chr4A	185168130	185175361	+	185171745	Chr4A	185886229	185893487	+	185889858	1.0	0.982
gene:TraesCS4A03G0290600	Chr4A	185722836	185726813	+	185724824	Chr4A	186446590	186450567	+	186448578	1.0	1.0
gene:TraesCS4A03G0291100	Chr4A	186383823	186384660	+	186384241	Chr4A	187106383	187107220	+	187106801	1.0	1.0
gene:TraesCS4A03G0291400	Chr4A	186420543	186422457	+	186421500	Chr4A	187143272	187145186	+	187144229	1.0	0.999
gene:TraesCS4A03G0291500	Chr4A	186427271	186429522	-	186428396	Chr4A	187150000	187152250	-	187151125	1.0	1.0
gene:TraesCS4A03G0291800	Chr4A	186988600	186993087	+	186990843	Chr4A	187716821	187721687	+	187719254	1.0	1.0
gene:TraesCS4A03G0292700	Chr4A	187296306	187308492	-	187302399	Chr4A	188025154	188037350	-	188031252	1.0	1.0
gene:TraesCS4A03G0292900	Chr4A	188321096	188323452	+	188322274	Chr4A	189047404	189049760	+	189048582	1.0	1.0
gene:TraesCS4A03G0293000	Chr4A	188353122	188355399	-	188354260	Chr4A	189079431	189081708	-	189080569	1.0	1.0
gene:TraesCS4A03G0293300	Chr4A	189317020	189321707	+	189319363	Chr4A	190047321	190052008	+	190049664	1.0	1.0
gene:TraesCS4A03G0293500	Chr4A	189383537	189384727	-	189384132	Chr4A	190113811	190114997	-	190114404	0.996	0.996
gene:TraesCS4A03G0293800	Chr4A	189901896	189911185	-	189906540	Chr4A	190640342	190649344	-	190644843	1.0	1.0
gene:TraesCS4A03G0294200	Chr4A	190530404	190542404	+	190536404	Chr4A	191270841	191282874	+	191276857	1.0	0.971
gene:TraesCS4A03G0294300	Chr4A	190745437	190749437	+	190747437	Chr4A	191485295	191489295	+	191487295	1.0	1.0
gene:TraesCS4A03G0294900	Chr4A	190824895	190828035	+	190826465	Chr4A	191564870	191568085	+	191566477	1.0	0.999
gene:TraesCS4A03G0295000	Chr4A	190836565	190838170	+	190837367	Chr4A	191576682	191578287	+	191577484	1.0	0.999
gene:TraesCS4A03G0295600	Chr4A	192320047	192329565	+	192324806	Chr4A	193067726	193077244	+	193072485	1.0	1.0
gene:TraesCS4A03G0295900	Chr4A	192330082	192331657	-	192330869	Chr4A	193077761	193079336	-	193078548	1.0	1.0
gene:TraesCS4A03G0296900	Chr4A	195073772	195076155	+	195074963	Chr4A	195823149	195825532	+	195824340	1.0	1.0
gene:TraesCS4A03G0297000	Chr4A	195643985	195652532	+	195648258	Chr4A	196393453	196402000	+	196397726	1.0	1.0
gene:TraesCS4A03G0297400	Chr4A	196244704	196246876	+	196245790	Chr4A	197000574	197002746	+	197001660	1.0	1.0
gene:TraesCS4A03G0297900	Chr4A	196287603	196288160	+	196287881	Chr4A	197043560	197044117	+	197043838	1.0	1.0
gene:TraesCS4A03G0298300	Chr4A	196454605	196457258	+	196455931	Chr4A	197210481	197213144	+	197211812	1.0	0.986
gene:TraesCS4A03G0298400	Chr4A	196883791	196884156	-	196883973	Chr4A	197637360	197637725	-	197637542	1.0	1.0
gene:TraesCS4A03G0298800	Chr4A	197608585	197608986	+	197608785	Chr4A	198353257	198353658	+	198353457	1.0	1.0
gene:TraesCS4A03G0299200	Chr4A	197850916	197851395	+	197851155	Chr4A	198595259	198595738	+	198595498	1.0	1.0
gene:TraesCS4A03G0300000	Chr4A	199750348	199760919	-	199755633	Chr4A	200485392	200495971	-	200490681	1.0	1.0
gene:TraesCS4A03G0301800	Chr4A	201361169	201364976	+	201363072	Chr4A	202084455	202088262	+	202086358	1.0	1.0
gene:TraesCS4A03G0302800	Chr4A	201868299	201872430	-	201870364	Chr4A	202590079	202594224	-	202592151	1.0	0.999
gene:TraesCS4A03G0303100	Chr4A	202374229	202375400	-	202374814	Chr4A	203094941	203096112	-	203095526	1.0	1.0
gene:TraesCS4A03G0303300	Chr4A	203116564	203117331	+	203116947	Chr4A	203839764	203840531	+	203840147	1.0	0.997
gene:TraesCS4A03G0303400	Chr4A	204593550	204602080	+	204597815	Chr4A	205341120	205349641	+	205345380	1.0	1.0
gene:TraesCS4A03G0303800	Chr4A	204620546	204620974	-	204620760	Chr4A	205368357	205368785	-	205368571	1.0	1.0
