gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS1D03G0174800	Chr1D	61791980	61797328	-	61794654	Chr1D	58259794	58265142	-	58262468	1.0	1.0
gene:TraesCS1D03G0175100	Chr1D	61842214	61843305	-	61842759	Chr1D	58309832	58310923	-	58310377	1.0	1.0
gene:TraesCS1D03G0175200	Chr1D	61846524	61849564	-	61848044	Chr1D	58314142	58317182	-	58315662	1.0	1.0
gene:TraesCS1D03G0175300	Chr1D	61976835	61978490	+	61977662	Chr1D	58441994	58443649	+	58442821	1.0	0.999
gene:TraesCS1D03G0175500	Chr1D	61982146	61983570	-	61982858	Chr1D	58447305	58448729	-	58448017	1.0	1.0
gene:TraesCS1D03G0175600	Chr1D	61983627	61984313	-	61983970	Chr1D	58448786	58449472	-	58449129	1.0	1.0
gene:TraesCS1D03G0175800	Chr1D	62087137	62090108	-	62088622	Chr1D	58551009	58553980	-	58552494	1.0	1.0
gene:TraesCS1D03G0175900	Chr1D	62101668	62102696	-	62102182	Chr1D	58564834	58565862	-	58565348	1.0	1.0
gene:TraesCS1D03G0176400	Chr1D	62210487	62210882	-	62210684	Chr1D	58672465	58672860	-	58672662	1.0	1.0
gene:TraesCS1D03G0177300	Chr1D	62342544	62343218	-	62342881	Chr1D	58804518	58805192	-	58804855	1.0	1.0
gene:TraesCS1D03G0177400	Chr1D	62348461	62354147	+	62351304	Chr1D	58810307	58816017	+	58813162	1.0	0.991
gene:TraesCS1D03G0177800	Chr1D	62729950	62733642	+	62731796	Chr1D	59199980	59203626	+	59201803	0.971	0.971
gene:TraesCS1D03G0177900	Chr1D	62736217	62739437	+	62737827	Chr1D	59206325	59209531	+	59207928	1.0	1.0
gene:TraesCS1D03G0178000	Chr1D	62738656	62744341	-	62741498	Chr1D	59208773	59214435	-	59211604	0.986	0.986
gene:TraesCS1D03G0178400	Chr1D	62831369	62835829	-	62833599	Chr1D	59300729	59305189	-	59302959	1.0	1.0
gene:TraesCS1D03G0178800	Chr1D	63082795	63089432	+	63086113	Chr1D	59556255	59562899	+	59559577	1.0	1.0
gene:TraesCS1D03G0179000	Chr1D	63157486	63175590	+	63166538	Chr1D	59630966	59649098	+	59640032	1.0	0.963
gene:TraesCS1D03G0179100	Chr1D	63178046	63183133	-	63180589	Chr1D	59651555	59656642	-	59654098	1.0	1.0
gene:TraesCS1D03G0179400	Chr1D	63381866	63382222	-	63382044	Chr1D	60063162	60063518	-	60063340	1.0	1.0
gene:TraesCS1D03G0179300	Chr1D	63380070	63386732	-	63383401	Chr1D	60061366	60068028	-	60064697	1.0	1.0
gene:TraesCS1D03G0179500	Chr1D	63396261	63396647	+	63396454	Chr1D	60077557	60077943	+	60077750	1.0	1.0
gene:TraesCS1D03G0179900	Chr1D	63429327	63435232	-	63432279	Chr1D	60110540	60116445	-	60113492	1.0	1.0
gene:TraesCS1D03G0180100	Chr1D	63494736	63498179	+	63496457	Chr1D	60180871	60184314	+	60182592	1.0	1.0
gene:TraesCS1D03G0180300	Chr1D	63526523	63528215	+	63527369	Chr1D	60212706	60214398	+	60213552	1.0	1.0
gene:TraesCS1D03G0180400	Chr1D	63601594	63602703	-	63602148	Chr1D	60286812	60287921	-	60287366	1.0	1.0
gene:TraesCS1D03G0180500	Chr1D	63613050	63621350	-	63617200	Chr1D	60298264	60306564	-	60302414	1.0	1.0
gene:TraesCS1D03G0181300	Chr1D	64144777	64147495	-	64146136	Chr1D	60825807	60828525	-	60827166	1.0	0.999
gene:TraesCS1D03G0181500	Chr1D	64556765	64557256	+	64557010	Chr1D	61246180	61246671	+	61246425	1.0	1.0
gene:TraesCS1D03G0182500	Chr1D	64689133	64691812	+	64690472	Chr1D	61371849	61374529	+	61373189	1.0	1.0
gene:TraesCS1D03G0182700	Chr1D	65143900	65145367	-	65144633	Chr1D	61825732	61827199	-	61826465	1.0	1.0
gene:TraesCS1D03G0182800	Chr1D	65145740	65149392	-	65147566	Chr1D	61827572	61831224	-	61829398	1.0	1.0
gene:TraesCS1D03G0182900	Chr1D	65312395	65358754	+	65335574	Chr1D	61993403	62039896	+	62016649	1.0	1.0
gene:TraesCS1D03G0183100	Chr1D	65363321	65393852	-	65378586	Chr1D	62044463	62075166	-	62059814	1.0	1.0
gene:TraesCS1D03G0183800	Chr1D	65609558	65612162	+	65610860	Chr1D	62295104	62297708	+	62296406	1.0	0.999
gene:TraesCS1D03G0183900	Chr1D	65612625	65617107	-	65614866	Chr1D	62298171	62302653	-	62300412	1.0	1.0
gene:TraesCS1D03G0184100	Chr1D	65759476	65763319	+	65761397	Chr1D	62444480	62448323	+	62446401	1.0	1.0
gene:TraesCS1D03G0184300	Chr1D	65792624	65796606	-	65794615	Chr1D	62477927	62481909	-	62479918	1.0	1.0
gene:TraesCS1D03G0184400	Chr1D	65886970	65888462	+	65887716	Chr1D	62572315	62573807	+	62573061	1.0	1.0
gene:TraesCS1D03G0184600	Chr1D	65961899	65963252	+	65962575	Chr1D	62646663	62648016	+	62647339	1.0	1.0
gene:TraesCS1D03G0184700	Chr1D	65987631	65989375	+	65988503	Chr1D	62672620	62674364	+	62673492	1.0	1.0
gene:TraesCS1D03G0184800	Chr1D	66051586	66053382	+	66052484	Chr1D	62742361	62744157	+	62743259	1.0	0.999
gene:TraesCS1D03G0185100	Chr1D	66083500	66085043	+	66084271	Chr1D	62774128	62775671	+	62774899	1.0	0.999
gene:TraesCS1D03G0185200	Chr1D	66088484	66089841	+	66089162	Chr1D	62779112	62780469	+	62779790	1.0	1.0
gene:TraesCS1D03G0185300	Chr1D	66129209	66130667	+	66129938	Chr1D	62824009	62825467	+	62824738	1.0	0.999
gene:TraesCS1D03G0185400	Chr1D	66210714	66218832	-	66214773	Chr1D	62910972	62919091	-	62915031	1.0	1.0
gene:TraesCS1D03G0185500	Chr1D	66545403	66546783	+	66546093	Chr1D	63244358	63245738	+	63245048	1.0	1.0
gene:TraesCS1D03G0185600	Chr1D	66559888	66562809	+	66561348	Chr1D	63259239	63262160	+	63260699	1.0	1.0
gene:TraesCS1D03G0185700	Chr1D	66568373	66569583	-	66568978	Chr1D	63267193	63268403	-	63267798	1.0	1.0
gene:TraesCS1D03G0185800	Chr1D	66627341	66628931	-	66628136	Chr1D	63315773	63317363	-	63316568	1.0	1.0
gene:TraesCS1D03G0185900	Chr1D	66742088	66743440	+	66742764	Chr1D	63430120	63431472	+	63430796	1.0	1.0
gene:TraesCS1D03G0186000	Chr1D	66806196	66807368	+	66806782	Chr1D	63494522	63495694	+	63495108	1.0	1.0
gene:TraesCS1D03G0186200	Chr1D	66830392	66834504	+	66832448	Chr1D	63517793	63521905	+	63519849	1.0	1.0
gene:TraesCS1D03G0186400	Chr1D	66834866	66837661	-	66836263	Chr1D	63522267	63525062	-	63523664	1.0	1.0
gene:TraesCS1D03G0186700	Chr1D	66880141	66880452	-	66880296	Chr1D	63567318	63567629	-	63567473	1.0	1.0
gene:TraesCS1D03G0186800	Chr1D	67119975	67121149	-	67120562	Chr1D	63805620	63806794	-	63806207	1.0	1.0
gene:TraesCS1D03G0187000	Chr1D	67142473	67143483	+	67142978	Chr1D	63829026	63830036	+	63829531	1.0	1.0
gene:TraesCS1D03G0187200	Chr1D	67145597	67150094	-	67147845	Chr1D	63832150	63836647	-	63834398	1.0	1.0
gene:TraesCS1D03G0187400	Chr1D	67309709	67312304	-	67311006	Chr1D	63995162	63997757	-	63996459	1.0	1.0
gene:TraesCS1D03G0187500	Chr1D	67315129	67316775	-	67315952	Chr1D	64000583	64002229	-	64001406	1.0	1.0
gene:TraesCS1D03G0187600	Chr1D	67357730	67361382	-	67359556	Chr1D	64028323	64031975	-	64030149	1.0	1.0
gene:TraesCS1D03G0187800	Chr1D	67540943	67547501	+	67544222	Chr1D	64211629	64218122	+	64214875	0.924	0.921
gene:TraesCS1D03G0188000	Chr1D	67552581	67555538	+	67554059	Chr1D	64223201	64226158	+	64224679	1.0	1.0
gene:TraesCS1D03G0188300	Chr1D	67634137	67638388	-	67636262	Chr1D	64314229	64318479	-	64316354	1.0	1.0
gene:TraesCS1D03G0188800	Chr1D	68097862	68102545	-	68100203	Chr1D	64769112	64773795	-	64771453	1.0	1.0
gene:TraesCS1D03G0189200	Chr1D	68962714	68970161	+	68966437	Chr1D	65628784	65636232	+	65632508	1.0	1.0
gene:TraesCS1D03G0189600	Chr1D	69302954	69309696	+	69306325	Chr1D	65972860	65979602	+	65976231	1.0	1.0
gene:TraesCS1D03G0189900	Chr1D	69389842	69391958	+	69390900	Chr1D	66059813	66061929	+	66060871	1.0	1.0
gene:TraesCS1D03G0190000	Chr1D	69396914	69404345	-	69400629	Chr1D	66066879	66074310	-	66070594	1.0	1.0
gene:TraesCS1D03G0190500	Chr1D	69409239	69411237	-	69410238	Chr1D	66079143	66081141	-	66080142	1.0	1.0
gene:TraesCS1D03G0190900	Chr1D	69533389	69534300	-	69533844	Chr1D	66203448	66204359	-	66203903	1.0	1.0
gene:TraesCS1D03G0191100	Chr1D	69563593	69565276	-	69564434	Chr1D	66233820	66235503	-	66234661	1.0	1.0
gene:TraesCS1D03G0191200	Chr1D	69599829	69600227	+	69600028	Chr1D	66270032	66270430	+	66270231	1.0	1.0
gene:TraesCS1D03G0191300	Chr1D	69763394	69767608	+	69765501	Chr1D	66432823	66437037	+	66434930	1.0	1.0
gene:TraesCS1D03G0191500	Chr1D	69836293	69837850	-	69837071	Chr1D	66505771	66507328	-	66506549	1.0	1.0
gene:TraesCS1D03G0191700	Chr1D	69892772	69893590	-	69893181	Chr1D	66562347	66563165	-	66562756	1.0	1.0
gene:TraesCS1D03G0192200	Chr1D	70193743	70194718	-	70194230	Chr1D	66865180	66866155	-	66865667	1.0	1.0
gene:TraesCS1D03G0192300	Chr1D	70196854	70202156	-	70199505	Chr1D	66868291	66873669	-	66870980	1.0	1.0
gene:TraesCS1D03G0192400	Chr1D	70206140	70207369	-	70206754	Chr1D	66877632	66878861	-	66878246	1.0	1.0
gene:TraesCS1D03G0192500	Chr1D	71064564	71067171	+	71065867	Chr1D	67732973	67735580	+	67734276	1.0	1.0
gene:TraesCS1D03G0193300	Chr1D	71602921	71603097	-	71603009	Chr1D	68271240	68271416	-	68271328	1.0	1.0
gene:TraesCS1D03G0194700	Chr1D	71644408	71646898	+	71645653	Chr1D	68311442	68313932	+	68312687	1.0	0.999
gene:TraesCS1D03G0195100	Chr1D	72083091	72085180	+	72084135	Chr1D	68752936	68755025	+	68753980	1.0	1.0
gene:TraesCS1D03G0195300	Chr1D	72290918	72294845	+	72292881	Chr1D	68962236	68966318	+	68964277	1.0	1.0
gene:TraesCS1D03G0195400	Chr1D	72302624	72312330	-	72307477	Chr1D	68974097	68983803	-	68978950	1.0	1.0
gene:TraesCS1D03G0195500	Chr1D	72363083	72363849	-	72363466	Chr1D	69034518	69035284	-	69034901	1.0	0.995
gene:TraesCS1D03G0195600	Chr1D	72376612	72378163	-	72377387	Chr1D	69048064	69049615	-	69048839	1.0	1.0
gene:TraesCS1D03G0196100	Chr1D	72393602	72394897	-	72394249	Chr1D	69065094	69066389	-	69065741	1.0	1.0
gene:TraesCS1D03G0196500	Chr1D	72657476	72657919	-	72657697	Chr1D	69338638	69339081	-	69338859	1.0	1.0
gene:TraesCS1D03G0196700	Chr1D	72708640	72710475	-	72709557	Chr1D	69389805	69391641	-	69390723	1.0	0.998
gene:TraesCS1D03G0196800	Chr1D	72797657	72802295	-	72799976	Chr1D	69478964	69483602	-	69481283	1.0	1.0
gene:TraesCS1D03G0197000	Chr1D	72967473	72972390	-	72969931	Chr1D	69648428	69653344	-	69650886	1.0	0.999
gene:TraesCS1D03G0197400	Chr1D	73286306	73287349	+	73286827	Chr1D	69966899	69967942	+	69967420	1.0	1.0
gene:TraesCS1D03G0197500	Chr1D	73287429	73288471	+	73287950	Chr1D	69968022	69969064	+	69968543	1.0	1.0
gene:TraesCS1D03G0197900	Chr1D	73291920	73292962	+	73292441	Chr1D	69971390	69972432	+	69971911	1.0	1.0
gene:TraesCS1D03G0198000	Chr1D	73314597	73315639	+	73315118	Chr1D	69988218	69989260	+	69988739	1.0	1.0
gene:TraesCS1D03G0198700	Chr1D	73531784	73542296	+	73537040	Chr1D	70203172	70213683	+	70208427	1.0	0.999
gene:TraesCS1D03G0199100	Chr1D	73651557	73651859	-	73651708	Chr1D	70322045	70322347	-	70322196	1.0	1.0
gene:TraesCS1D03G0199300	Chr1D	73756365	73756667	-	73756516	Chr1D	70430012	70430314	-	70430163	1.0	1.0
gene:TraesCS1D03G0199400	Chr1D	73762222	73762853	-	73762537	Chr1D	70435887	70436518	-	70436202	1.0	1.0
gene:TraesCS1D03G0199500	Chr1D	73785052	73793501	-	73789276	Chr1D	70458686	70467331	-	70463008	1.0	0.982
gene:TraesCS1D03G0199900	Chr1D	74091757	74091984	-	74091870	Chr1D	70764796	70765023	-	70764909	1.0	1.0
gene:TraesCS1D03G0200300	Chr1D	74241177	74244176	-	74242676	Chr1D	70913810	70916809	-	70915309	1.0	1.0
gene:TraesCS1D03G0200400	Chr1D	74481478	74484037	+	74482757	Chr1D	71152640	71155199	+	71153919	1.0	1.0
gene:TraesCS1D03G0200500	Chr1D	74484746	74485709	+	74485227	Chr1D	71155908	71156871	+	71156389	1.0	1.0
gene:TraesCS1D03G0201700	Chr1D	74962152	74964099	-	74963125	Chr1D	71639584	71641531	-	71640557	1.0	1.0
gene:TraesCS1D03G0202000	Chr1D	75634480	75636276	-	75635378	Chr1D	72307408	72309204	-	72308306	1.0	1.0
gene:TraesCS1D03G0202100	Chr1D	75651028	75652708	-	75651868	Chr1D	72323956	72325636	-	72324796	1.0	0.999
gene:TraesCS1D03G0202200	Chr1D	75690969	75692060	+	75691514	Chr1D	72363651	72364742	+	72364196	1.0	1.0
gene:TraesCS1D03G0202300	Chr1D	75692674	75695276	-	75693975	Chr1D	72365356	72367958	-	72366657	1.0	1.0
gene:TraesCS1D03G0202900	Chr1D	76091146	76095320	+	76093233	Chr1D	72762821	72766995	+	72764908	1.0	1.0
gene:TraesCS1D03G0203000	Chr1D	76094729	76098200	-	76096464	Chr1D	72766404	72769875	-	72768139	1.0	1.0
gene:TraesCS1D03G0203100	Chr1D	76248211	76251827	-	76250019	Chr1D	72919755	72923371	-	72921563	1.0	1.0
gene:TraesCS1D03G0203400	Chr1D	76340907	76345049	-	76342978	Chr1D	73012411	73016553	-	73014482	1.0	1.0
gene:TraesCS1D03G0203500	Chr1D	76511494	76514006	-	76512750	Chr1D	73182636	73185148	-	73183892	1.0	1.0
gene:TraesCS1D03G0203800	Chr1D	76867230	76872803	+	76870016	Chr1D	73538356	73543929	+	73541142	1.0	0.999
gene:TraesCS1D03G0203900	Chr1D	76874821	76881824	+	76878322	Chr1D	73545948	73552951	+	73549449	1.0	1.0
gene:TraesCS1D03G0204200	Chr1D	76907666	76916601	-	76912133	Chr1D	73579272	73588207	-	73583739	1.0	1.0
gene:TraesCS1D03G0204300	Chr1D	76916854	76924414	+	76920634	Chr1D	73588460	73596020	+	73592240	1.0	1.0
gene:TraesCS1D03G0204500	Chr1D	76956795	76957793	-	76957294	Chr1D	73627688	73628686	-	73628187	1.0	1.0
gene:TraesCS1D03G0204600	Chr1D	77006634	77010328	-	77008481	Chr1D	73670561	73674255	-	73672408	1.0	1.0
gene:TraesCS1D03G0204700	Chr1D	77156620	77163471	-	77160045	Chr1D	73820849	73827722	-	73824285	1.0	1.0
gene:TraesCS1D03G0204800	Chr1D	77171298	77178569	-	77174933	Chr1D	73835094	73842365	-	73838729	1.0	0.999
gene:TraesCS1D03G0204900	Chr1D	77458902	77472081	+	77465491	Chr1D	74121030	74134209	+	74127619	1.0	0.998
gene:TraesCS1D03G0205100	Chr1D	77483722	77484351	-	77484036	Chr1D	74145886	74146515	-	74146200	1.0	1.0
gene:TraesCS1D03G0205200	Chr1D	77528427	77530707	+	77529567	Chr1D	74189949	74192229	+	74191089	1.0	1.0
gene:TraesCS1D03G0205300	Chr1D	77582925	77594728	-	77588826	Chr1D	74249673	74261476	-	74255574	1.0	1.0
gene:TraesCS1D03G0206700	Chr1D	78289913	78306940	-	78298426	Chr1D	74963973	74980694	-	74972333	1.0	1.0
gene:TraesCS1D03G0207300	Chr1D	78716809	78725902	+	78721355	Chr1D	75395539	75404632	+	75400085	1.0	1.0
gene:TraesCS1D03G0207500	Chr1D	78839884	78845104	-	78842494	Chr1D	75518178	75523398	-	75520788	1.0	1.0
gene:TraesCS1D03G0207600	Chr1D	78850285	78856085	-	78853185	Chr1D	75529969	75535748	-	75532858	0.991	0.991
gene:TraesCS1D03G0207700	Chr1D	78950538	78952289	-	78951413	Chr1D	75628545	75630296	-	75629420	1.0	1.0
gene:TraesCS1D03G0208100	Chr1D	79026994	79028204	+	79027599	Chr1D	75713740	75714950	+	75714345	1.0	0.999
gene:TraesCS1D03G0209600	Chr1D	79099224	79101561	+	79100392	Chr1D	75785955	75788292	+	75787123	1.0	1.0
gene:TraesCS1D03G0210000	Chr1D	79631235	79634798	+	79633016	Chr1D	76315126	76318689	+	76316907	1.0	0.996
gene:TraesCS1D03G0210100	Chr1D	79636666	79639422	-	79638044	Chr1D	76320557	76323313	-	76321935	1.0	1.0
gene:TraesCS1D03G0210200	Chr1D	79678684	79683042	+	79680863	Chr1D	76362569	76366962	+	76364765	1.0	1.0
gene:TraesCS1D03G0210300	Chr1D	79973745	79977764	+	79975754	Chr1D	76638816	76642835	+	76640825	1.0	1.0
gene:TraesCS1D03G0210600	Chr1D	79983650	79986457	-	79985053	Chr1D	76648721	76651528	-	76650124	1.0	1.0
gene:TraesCS1D03G0211600	Chr1D	80160246	80165704	-	80162975	Chr1D	76832724	76838182	-	76835453	1.0	1.0
gene:TraesCS1D03G0211900	Chr1D	80194735	80198136	-	80196435	Chr1D	76867210	76870611	-	76868910	1.0	1.0
gene:TraesCS1D03G0212100	Chr1D	80518678	80520587	-	80519632	Chr1D	77187499	77189408	-	77188453	1.0	1.0
gene:TraesCS1D03G0212200	Chr1D	80543174	80546587	+	80544880	Chr1D	77212039	77215452	+	77213745	1.0	1.0
gene:TraesCS1D03G0212300	Chr1D	80547167	80551981	-	80549574	Chr1D	77216032	77220846	-	77218439	1.0	1.0
gene:TraesCS1D03G0212500	Chr1D	80561864	80568157	-	80565010	Chr1D	77230729	77237022	-	77233875	1.0	1.0
gene:TraesCS1D03G0212600	Chr1D	80568506	80573588	+	80571047	Chr1D	77237321	77242403	+	77239862	1.0	1.0
gene:TraesCS1D03G0212800	Chr1D	80573599	80574945	-	80574272	Chr1D	77242414	77243760	-	77243087	1.0	1.0
gene:TraesCS1D03G0213000	Chr1D	80632319	80635428	-	80633873	Chr1D	77301037	77304146	-	77302591	1.0	1.0
gene:TraesCS1D03G0213200	Chr1D	80842813	80844561	+	80843687	Chr1D	77510679	77512427	+	77511553	1.0	1.0
gene:TraesCS1D03G0213300	Chr1D	81027139	81029703	+	81028421	Chr1D	77695140	77697704	+	77696422	1.0	1.0
gene:TraesCS1D03G0214100	Chr1D	81252510	81254935	-	81253722	Chr1D	77919304	77921729	-	77920516	1.0	1.0
gene:TraesCS1D03G0214200	Chr1D	81294208	81295352	-	81294780	Chr1D	77961138	77962282	-	77961710	1.0	1.0
gene:TraesCS1D03G0215200	Chr1D	81579656	81581799	+	81580727	Chr1D	78257718	78259861	+	78258789	1.0	1.0
gene:TraesCS1D03G0215700	Chr1D	82105149	82106446	+	82105797	Chr1D	78782514	78783811	+	78783162	1.0	1.0
gene:TraesCS1D03G0215800	Chr1D	82142488	82143000	+	82142744	Chr1D	78825661	78826173	+	78825917	1.0	1.0
gene:TraesCS1D03G0215900	Chr1D	82148622	82157468	+	82153045	Chr1D	78831796	78840633	+	78836214	1.0	0.999
gene:TraesCS1D03G0216000	Chr1D	82158826	82161200	+	82160013	Chr1D	78841991	78844365	+	78843178	1.0	1.0
gene:TraesCS1D03G0216100	Chr1D	82163869	82166306	-	82165087	Chr1D	78847034	78849515	-	78848274	0.999	0.959
gene:TraesCS1D03G0216700	Chr1D	82232546	82234445	-	82233495	Chr1D	78915692	78917591	-	78916641	1.0	1.0
gene:TraesCS1D03G0216800	Chr1D	82236880	82239649	-	82238264	Chr1D	78920185	78922954	-	78921569	1.0	1.0
gene:TraesCS1D03G0216900	Chr1D	82258947	82260692	-	82259819	Chr1D	78941406	78943151	-	78942278	1.0	1.0
gene:TraesCS1D03G0217200	Chr1D	82268954	82270875	-	82269914	Chr1D	78951413	78953334	-	78952373	1.0	1.0
gene:TraesCS1D03G0217300	Chr1D	82273323	82275072	+	82274197	Chr1D	78955782	78957531	+	78956656	1.0	1.0
gene:TraesCS1D03G0217400	Chr1D	82276274	82285526	+	82280900	Chr1D	78958733	78967985	+	78963359	1.0	1.0
gene:TraesCS1D03G0217900	Chr1D	82297586	82299151	+	82298368	Chr1D	78980047	78981612	+	78980829	1.0	1.0
gene:TraesCS1D03G0218100	Chr1D	82314860	82325481	-	82320170	Chr1D	78997322	79007943	-	79002632	1.0	0.999
gene:TraesCS1D03G0218200	Chr1D	82348261	82350411	+	82349336	Chr1D	79030920	79033070	+	79031995	1.0	1.0
gene:TraesCS1D03G0218400	Chr1D	82351260	82352197	-	82351728	Chr1D	79033919	79034856	-	79034387	1.0	1.0
gene:TraesCS1D03G0218600	Chr1D	82531275	82538317	-	82534796	Chr1D	79214152	79221194	-	79217673	1.0	1.0
gene:TraesCS1D03G0218700	Chr1D	82613769	82619545	-	82616657	Chr1D	79296853	79302595	-	79299724	0.976	0.974
gene:TraesCS1D03G0219000	Chr1D	82976290	82990697	+	82983493	Chr1D	79656427	79671233	+	79663830	1.0	1.0
gene:TraesCS1D03G0219600	Chr1D	83005353	83006138	+	83005745	Chr1D	79686110	79686895	+	79686502	1.0	1.0
gene:TraesCS1D03G0219700	Chr1D	83111438	83118677	+	83115057	Chr1D	79792095	79799334	+	79795714	1.0	1.0
gene:TraesCS1D03G0219900	Chr1D	83177091	83178352	-	83177721	Chr1D	79856593	79857854	-	79857223	1.0	1.0
gene:TraesCS1D03G0220100	Chr1D	83190777	83209899	+	83200338	Chr1D	79870098	79889463	+	79879780	1.0	1.0
gene:TraesCS1D03G0220600	Chr1D	83463035	83463435	-	83463235	Chr1D	80142659	80143059	-	80142859	1.0	1.0
gene:TraesCS1D03G0221100	Chr1D	83612397	83616628	+	83614512	Chr1D	80295625	80299856	+	80297740	1.0	0.999
gene:TraesCS1D03G0221200	Chr1D	83616905	83617944	+	83617424	Chr1D	80300133	80301172	+	80300652	1.0	1.0
gene:TraesCS1D03G0221300	Chr1D	83704909	83705860	+	83705384	Chr1D	80387449	80388400	+	80387924	1.0	1.0
gene:TraesCS1D03G0221500	Chr1D	83707614	83709598	+	83708606	Chr1D	80390153	80392137	+	80391145	1.0	1.0
gene:TraesCS1D03G0221600	Chr1D	83717716	83718775	+	83718245	Chr1D	80400390	80401447	+	80400918	0.997	0.996
gene:TraesCS1D03G0221700	Chr1D	83800058	83801179	+	83800618	Chr1D	80483125	80484246	+	80483685	1.0	0.998
gene:TraesCS1D03G0222200	Chr1D	83809041	83818125	+	83813583	Chr1D	80492137	80501251	+	80496694	1.0	1.0
gene:TraesCS1D03G0222600	Chr1D	83841198	83850830	+	83846014	Chr1D	80524282	80533915	+	80529098	1.0	1.0
gene:TraesCS1D03G0222800	Chr1D	83982254	83983225	+	83982739	Chr1D	80668209	80669180	+	80668694	1.0	1.0
gene:TraesCS1D03G0222900	Chr1D	83993068	83994333	-	83993700	Chr1D	80678515	80679780	-	80679147	1.0	1.0
gene:TraesCS1D03G0223000	Chr1D	84007317	84008707	+	84008012	Chr1D	80692800	80694190	+	80693495	1.0	1.0
gene:TraesCS1D03G0223100	Chr1D	84051785	84052213	-	84051999	Chr1D	80737426	80737854	-	80737640	1.0	1.0
gene:TraesCS1D03G0223600	Chr1D	84311905	84312450	-	84312177	Chr1D	80996511	80997056	-	80996783	1.0	1.0
gene:TraesCS1D03G0223700	Chr1D	84329390	84338850	+	84334120	Chr1D	81013802	81023346	+	81018574	1.0	0.98
gene:TraesCS1D03G0224000	Chr1D	84441777	84447206	+	84444491	Chr1D	81127699	81133467	+	81130583	1.0	1.0
gene:TraesCS1D03G0224300	Chr1D	84453167	84454293	-	84453730	Chr1D	81139424	81140550	-	81139987	1.0	1.0
gene:TraesCS1D03G0224600	Chr1D	84525850	84527729	+	84526789	Chr1D	81211051	81212930	+	81211990	1.0	1.0
gene:TraesCS1D03G0224800	Chr1D	84640687	84642518	+	84641602	Chr1D	81325871	81327702	+	81326786	1.0	1.0
gene:TraesCS1D03G0224900	Chr1D	84882179	84883961	+	84883070	Chr1D	81567295	81569077	+	81568186	1.0	1.0
gene:TraesCS1D03G0225300	Chr1D	84896063	84896290	+	84896176	Chr1D	81581127	81581354	+	81581240	1.0	1.0
gene:TraesCS1D03G0225400	Chr1D	84899718	84901292	+	84900505	Chr1D	81584782	81586356	+	81585569	1.0	1.0
gene:TraesCS1D03G0227200	Chr1D	86204558	86205706	-	86205132	Chr1D	82898023	82899171	-	82898597	1.0	0.999
gene:TraesCS1D03G0228000	Chr1D	86896160	86897794	-	86896977	Chr1D	83618249	83619883	-	83619066	1.0	1.0
gene:TraesCS1D03G0228100	Chr1D	86901161	86905817	-	86903489	Chr1D	83623257	83627913	-	83625585	1.0	1.0
gene:TraesCS1D03G0228400	Chr1D	86996415	87001296	-	86998855	Chr1D	83717981	83722862	-	83720421	1.0	1.0
gene:TraesCS1D03G0228500	Chr1D	87001458	87003352	+	87002405	Chr1D	83723024	83724918	+	83723971	1.0	1.0
gene:TraesCS1D03G0229000	Chr1D	87090662	87091450	-	87091056	Chr1D	83810745	83811533	-	83811139	1.0	1.0
gene:TraesCS1D03G0229100	Chr1D	87091284	87091484	+	87091384	Chr1D	83811367	83811567	+	83811467	1.0	1.0
gene:TraesCS1D03G0229700	Chr1D	87672392	87681160	+	87676776	Chr1D	84396738	84404902	+	84400820	1.0	1.0
gene:TraesCS1D03G0229800	Chr1D	87739167	87743730	+	87741448	Chr1D	84462902	84467210	+	84465056	1.0	1.0
gene:TraesCS1D03G0230000	Chr1D	87784204	87786403	+	87785303	Chr1D	84507627	84509826	+	84508726	1.0	1.0
gene:TraesCS1D03G0230100	Chr1D	87787873	87788935	-	87788404	Chr1D	84511296	84512358	-	84511827	1.0	1.0
gene:TraesCS1D03G0230400	Chr1D	87896169	87899027	+	87897598	Chr1D	84619126	84621992	+	84620559	1.0	1.0
gene:TraesCS1D03G0230500	Chr1D	87900687	87901969	-	87901328	Chr1D	84623652	84624934	-	84624293	1.0	1.0
gene:TraesCS1D03G0230600	Chr1D	87949586	87950946	-	87950266	Chr1D	84672568	84673928	-	84673248	1.0	1.0
gene:TraesCS1D03G0230800	Chr1D	88048500	88049426	+	88048963	Chr1D	84764736	84765662	+	84765199	1.0	1.0
gene:TraesCS1D03G0230900	Chr1D	88064747	88066002	+	88065374	Chr1D	84780990	84782245	+	84781617	1.0	1.0
gene:TraesCS1D03G0231000	Chr1D	88351417	88354178	+	88352797	Chr1D	85065536	85068297	+	85066916	1.0	1.0
gene:TraesCS1D03G0231100	Chr1D	88358876	88364919	-	88361897	Chr1D	85072995	85079038	-	85076016	1.0	1.0
gene:TraesCS1D03G0231800	Chr1D	88814750	88820507	+	88817628	Chr1D	85530443	85536200	+	85533321	1.0	1.0
gene:TraesCS1D03G0232000	Chr1D	89096693	89108516	+	89102604	Chr1D	85811792	85823615	+	85817703	1.0	1.0
gene:TraesCS1D03G0232300	Chr1D	89260856	89262724	+	89261790	Chr1D	85978352	85980220	+	85979286	1.0	1.0
