gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS7D03G0215100	Chr7D	58596809	58598263	+	58597536	Chr7D	59659524	59660978	+	59660251	1.0	0.999
gene:TraesCS7D03G0215200	Chr7D	58600554	58601704	+	58601129	Chr7D	59663268	59664421	+	59663844	1.0	1.0
gene:TraesCS7D03G0215300	Chr7D	58602569	58604764	-	58603666	Chr7D	59665430	59667625	-	59666527	1.0	1.0
gene:TraesCS7D03G0215400	Chr7D	58612185	58613834	+	58613009	Chr7D	59675047	59676696	+	59675871	1.0	0.999
gene:TraesCS7D03G0215800	Chr7D	58703287	58707136	-	58705211	Chr7D	59769298	59773147	-	59771222	1.0	0.999
gene:TraesCS7D03G0215900	Chr7D	58712240	58715389	+	58713814	Chr7D	59778269	59781417	+	59779843	1.0	0.999
gene:TraesCS7D03G0216100	Chr7D	59150173	59151619	-	59150896	Chr7D	60210669	60212115	-	60211392	1.0	0.998
gene:TraesCS7D03G0216800	Chr7D	59737745	59739842	-	59738793	Chr7D	60809607	60811704	-	60810655	1.0	0.991
gene:TraesCS7D03G0217000	Chr7D	59758163	59759955	+	59759059	Chr7D	60830190	60831976	+	60831083	0.996	0.994
gene:TraesCS7D03G0218000	Chr7D	59991535	59994109	-	59992822	Chr7D	61118434	61121010	-	61119722	1.0	0.996
gene:TraesCS7D03G0218200	Chr7D	60208488	60211619	+	60210053	Chr7D	61352709	61355760	+	61354234	0.996	0.987
gene:TraesCS7D03G0218400	Chr7D	60214133	60219711	+	60216922	Chr7D	61357850	61363516	+	61360683	0.995	0.939
gene:TraesCS7D03G0218500	Chr7D	60220497	60222173	-	60221335	Chr7D	61364330	61366003	-	61365166	0.998	0.957
gene:TraesCS7D03G0218600	Chr7D	60223238	60224732	-	60223985	Chr7D	61367068	61368663	-	61367865	1.0	0.993
gene:TraesCS7D03G0219200	Chr7D	60347819	60348346	+	60348082	Chr7D	61486708	61487235	+	61486971	1.0	0.991
gene:TraesCS7D03G0219500	Chr7D	60351097	60352881	+	60351989	Chr7D	61489955	61491739	+	61490847	1.0	1.0
gene:TraesCS7D03G0219600	Chr7D	60359517	60364636	+	60362076	Chr7D	61496746	61501864	+	61499305	1.0	0.996
gene:TraesCS7D03G0219700	Chr7D	60368966	60371619	+	60370292	Chr7D	61504995	61507644	+	61506319	1.0	0.993
gene:TraesCS7D03G0219800	Chr7D	60464127	60467161	+	60465644	Chr7D	61610726	61613761	+	61612243	0.997	0.989
gene:TraesCS7D03G0220300	Chr7D	60503202	60511958	+	60507580	Chr7D	61678965	61687720	+	61683342	0.999	0.993
gene:TraesCS7D03G0221000	Chr7D	60550749	60552335	-	60551542	Chr7D	61704160	61705716	-	61704938	0.981	0.967
gene:TraesCS7D03G0221200	Chr7D	60554798	60556082	+	60555440	Chr7D	61708179	61709463	+	61708821	1.0	1.0
gene:TraesCS7D03G0221300	Chr7D	60566981	60568546	-	60567763	Chr7D	61719792	61721357	-	61720574	1.0	1.0
gene:TraesCS7D03G0221700	Chr7D	60579665	60584805	+	60582235	Chr7D	61732523	61737663	+	61735093	1.0	0.999
gene:TraesCS7D03G0221800	Chr7D	60587778	60588389	-	60588083	Chr7D	61740636	61741247	-	61740941	1.0	1.0
gene:TraesCS7D03G0221900	Chr7D	60592346	60593409	+	60592877	Chr7D	61745112	61746175	+	61745643	1.0	1.0
gene:TraesCS7D03G0222000	Chr7D	60593506	60596272	-	60594889	Chr7D	61746272	61749038	-	61747655	1.0	1.0
gene:TraesCS7D03G0222100	Chr7D	60601089	60601772	-	60601430	Chr7D	61753985	61754668	-	61754326	1.0	1.0
gene:TraesCS7D03G0222300	Chr7D	60610045	60611017	-	60610531	Chr7D	61762943	61763915	-	61763429	1.0	1.0
gene:TraesCS7D03G0222500	Chr7D	60629402	60633444	-	60631423	Chr7D	61782066	61786108	-	61784087	1.0	1.0
gene:TraesCS7D03G0222600	Chr7D	60649069	60649838	-	60649453	Chr7D	61800108	61800877	-	61800492	1.0	1.0
gene:TraesCS7D03G0223100	Chr7D	60664908	60665930	-	60665419	Chr7D	61815859	61816881	-	61816370	1.0	1.0
gene:TraesCS7D03G0223300	Chr7D	60716189	60716617	-	60716403	Chr7D	61867047	61867475	-	61867261	1.0	1.0
gene:TraesCS7D03G0224100	Chr7D	60813976	60817115	-	60815545	Chr7D	61964556	61967695	-	61966125	1.0	1.0
gene:TraesCS7D03G0224200	Chr7D	60817578	60820510	+	60819044	Chr7D	61968158	61971090	+	61969624	1.0	1.0
gene:TraesCS7D03G0224300	Chr7D	60821983	60824052	-	60823017	Chr7D	61972563	61974632	-	61973597	1.0	1.0
gene:TraesCS7D03G0224400	Chr7D	60828338	60830067	+	60829202	Chr7D	61978918	61980647	+	61979782	1.0	1.0
gene:TraesCS7D03G0224500	Chr7D	60833122	60834741	-	60833931	Chr7D	61986649	61988268	-	61987458	1.0	0.996
gene:TraesCS7D03G0224700	Chr7D	60889726	60892159	-	60890942	Chr7D	62064851	62067282	-	62066066	1.0	0.994
gene:TraesCS7D03G0225100	Chr7D	61147693	61150720	+	61149206	Chr7D	62318047	62321186	+	62319616	1.0	0.93
gene:TraesCS7D03G0225200	Chr7D	61200248	61203559	+	61201903	Chr7D	62360414	62363755	+	62362084	1.0	0.995
gene:TraesCS7D03G0226200	Chr7D	61462750	61469481	-	61466115	Chr7D	62680862	62687676	-	62684269	0.999	0.99
gene:TraesCS7D03G0226600	Chr7D	61603858	61604698	-	61604278	Chr7D	62819804	62820644	-	62820224	1.0	0.986
gene:TraesCS7D03G0227300	Chr7D	61635278	61639485	-	61637381	Chr7D	62849019	62853226	-	62851122	1.0	1.0
gene:TraesCS7D03G0227700	Chr7D	61668646	61670326	-	61669486	Chr7D	62882367	62884047	-	62883207	1.0	1.0
gene:TraesCS7D03G0228000	Chr7D	61750704	61754031	-	61752367	Chr7D	62963898	62967225	-	62965561	1.0	1.0
gene:TraesCS7D03G0228100	Chr7D	61776510	61808922	-	61792716	Chr7D	62988624	63019756	-	63004190	1.0	1.0
gene:TraesCS7D03G0228200	Chr7D	61810150	61819799	+	61814974	Chr7D	63020984	63030492	+	63025738	1.0	1.0
gene:TraesCS7D03G0228400	Chr7D	61877437	61878870	-	61878153	Chr7D	63086102	63087535	-	63086818	1.0	1.0
gene:TraesCS7D03G0228900	Chr7D	62009901	62011994	+	62010947	Chr7D	63217933	63220026	+	63218979	1.0	1.0
gene:TraesCS7D03G0229000	Chr7D	62014686	62019143	-	62016914	Chr7D	63222718	63227175	-	63224946	1.0	1.0
gene:TraesCS7D03G0229100	Chr7D	62031996	62033746	-	62032871	Chr7D	63239827	63241577	-	63240702	1.0	1.0
gene:TraesCS7D03G0229900	Chr7D	62171029	62179335	-	62175182	Chr7D	63344918	63353236	-	63349077	1.0	1.0
gene:TraesCS7D03G0230000	Chr7D	62188425	62198267	+	62193346	Chr7D	63361709	63371435	+	63366572	1.0	0.94
gene:TraesCS7D03G0230100	Chr7D	62216456	62218416	-	62217436	Chr7D	63389340	63391463	-	63390401	1.0	0.923
gene:TraesCS7D03G0230500	Chr7D	62227649	62230882	-	62229265	Chr7D	63400696	63403929	-	63402312	1.0	1.0
gene:TraesCS7D03G0230600	Chr7D	62244654	62246309	-	62245481	Chr7D	63417700	63419355	-	63418527	1.0	1.0
gene:TraesCS7D03G0230700	Chr7D	62255389	62258681	-	62257035	Chr7D	63428443	63431735	-	63430089	1.0	1.0
gene:TraesCS7D03G0230800	Chr7D	62342452	62346856	-	62344654	Chr7D	63515320	63519724	-	63517522	1.0	1.0
gene:TraesCS7D03G0231000	Chr7D	62350658	62351594	-	62351126	Chr7D	63523526	63524462	-	63523994	1.0	1.0
gene:TraesCS7D03G0231100	Chr7D	62354763	62361324	-	62358043	Chr7D	63527631	63534192	-	63530911	1.0	0.999
gene:TraesCS7D03G0231200	Chr7D	62426655	62430823	+	62428739	Chr7D	63599487	63603655	+	63601571	1.0	1.0
gene:TraesCS7D03G0231600	Chr7D	62451082	62455297	+	62453189	Chr7D	63623916	63627823	+	63625869	1.0	1.0
gene:TraesCS7D03G0231700	Chr7D	62458799	62460566	+	62459682	Chr7D	63631325	63633092	+	63632208	1.0	1.0
gene:TraesCS7D03G0232000	Chr7D	62795806	62797500	+	62796653	Chr7D	63967664	63969358	+	63968511	1.0	1.0
gene:TraesCS7D03G0232700	Chr7D	62979744	62981481	-	62980612	Chr7D	64165272	64167009	-	64166140	1.0	0.999
gene:TraesCS7D03G0232800	Chr7D	62987791	62989595	+	62988693	Chr7D	64173319	64175123	+	64174221	1.0	1.0
gene:TraesCS7D03G0233600	Chr7D	63509010	63509780	+	63509395	Chr7D	64690423	64691193	+	64690808	1.0	1.0
gene:TraesCS7D03G0234100	Chr7D	63855623	63856495	-	63856059	Chr7D	65038972	65039844	-	65039408	1.0	1.0
gene:TraesCS7D03G0234500	Chr7D	63871272	63873354	+	63872313	Chr7D	65054731	65056813	+	65055772	1.0	1.0
gene:TraesCS7D03G0234600	Chr7D	63903443	63910523	+	63906983	Chr7D	65086472	65093550	+	65090011	1.0	0.998
gene:TraesCS7D03G0234700	Chr7D	63917963	63919743	+	63918853	Chr7D	65100999	65102857	+	65101928	1.0	1.0
gene:TraesCS7D03G0234800	Chr7D	63938084	63944084	+	63941084	Chr7D	65120905	65127093	+	65123999	1.0	1.0
gene:TraesCS7D03G0234900	Chr7D	64005399	64006748	-	64006073	Chr7D	65187615	65188964	-	65188289	1.0	1.0
gene:TraesCS7D03G0235000	Chr7D	64025912	64027354	+	64026633	Chr7D	65208130	65209572	+	65208851	1.0	1.0
gene:TraesCS7D03G0236200	Chr7D	64672219	64673536	+	64672877	Chr7D	65836467	65837784	+	65837125	1.0	1.0
gene:TraesCS7D03G0236400	Chr7D	64683417	64685828	+	64684622	Chr7D	65847619	65850060	+	65848839	1.0	1.0
gene:TraesCS7D03G0237000	Chr7D	65046329	65049928	-	65048128	Chr7D	66207738	66211337	-	66209537	1.0	1.0
gene:TraesCS7D03G0237100	Chr7D	65068643	65074510	+	65071576	Chr7D	66229518	66235385	+	66232451	1.0	1.0
gene:TraesCS7D03G0237200	Chr7D	65120140	65121492	-	65120816	Chr7D	66280700	66282052	-	66281376	1.0	1.0
gene:TraesCS7D03G0237300	Chr7D	65124329	65125878	-	65125103	Chr7D	66284889	66286438	-	66285663	1.0	1.0
gene:TraesCS7D03G0237600	Chr7D	65173810	65178524	+	65176167	Chr7D	66333972	66338686	+	66336329	1.0	1.0
gene:TraesCS7D03G0237700	Chr7D	65178845	65181044	-	65179944	Chr7D	66339008	66341207	-	66340107	1.0	0.998
gene:TraesCS7D03G0237800	Chr7D	65185432	65189472	+	65187452	Chr7D	66345210	66349250	+	66347230	1.0	1.0
gene:TraesCS7D03G0237900	Chr7D	65190939	65192766	-	65191852	Chr7D	66350717	66352544	-	66351630	1.0	1.0
gene:TraesCS7D03G0238000	Chr7D	65196313	65198923	-	65197618	Chr7D	66356091	66358701	-	66357396	1.0	1.0
gene:TraesCS7D03G0238100	Chr7D	65205238	65207995	+	65206616	Chr7D	66365018	66367775	+	66366396	1.0	1.0
gene:TraesCS7D03G0238200	Chr7D	65211894	65213457	-	65212675	Chr7D	66371674	66373237	-	66372455	1.0	1.0
gene:TraesCS7D03G0238300	Chr7D	65226601	65228770	-	65227685	Chr7D	66385399	66387568	-	66386483	1.0	1.0
gene:TraesCS7D03G0238700	Chr7D	65298183	65308031	-	65303107	Chr7D	66456058	66465776	-	66460917	1.0	1.0
gene:TraesCS7D03G0238800	Chr7D	65343430	65347646	+	65345538	Chr7D	66500777	66504993	+	66502885	1.0	0.999
gene:TraesCS7D03G0238900	Chr7D	65348171	65353432	+	65350801	Chr7D	66506987	66512248	+	66509617	1.0	1.0
gene:TraesCS7D03G0239000	Chr7D	65354515	65354718	-	65354616	Chr7D	66513331	66513534	-	66513432	1.0	1.0
gene:TraesCS7D03G0239100	Chr7D	65382908	65388010	+	65385459	Chr7D	66542041	66547143	+	66544592	1.0	1.0
gene:TraesCS7D03G0239200	Chr7D	65391070	65391273	-	65391171	Chr7D	66550203	66550406	-	66550304	1.0	1.0
gene:TraesCS7D03G0239500	Chr7D	65471984	65478300	+	65475142	Chr7D	66630054	66636370	+	66633212	1.0	1.0
gene:TraesCS7D03G0239700	Chr7D	65659552	65660922	+	65660237	Chr7D	66834696	66836066	+	66835381	1.0	1.0
gene:TraesCS7D03G0239800	Chr7D	65667506	65671410	-	65669458	Chr7D	66842650	66846554	-	66844602	1.0	1.0
gene:TraesCS7D03G0240000	Chr7D	65674029	65676928	-	65675478	Chr7D	66849172	66852071	-	66850621	1.0	1.0
gene:TraesCS7D03G0240100	Chr7D	65678330	65681488	-	65679909	Chr7D	66853473	66856631	-	66855052	1.0	1.0
gene:TraesCS7D03G0240200	Chr7D	65682704	65686755	-	65684729	Chr7D	66857847	66861898	-	66859872	1.0	1.0
gene:TraesCS7D03G0240300	Chr7D	65733409	65733957	+	65733683	Chr7D	66911274	66911822	+	66911548	1.0	1.0
gene:TraesCS7D03G0240400	Chr7D	65745159	65749021	-	65747090	Chr7D	66923024	66926886	-	66924955	1.0	1.0
gene:TraesCS7D03G0240500	Chr7D	65749490	65751600	+	65750545	Chr7D	66927294	66929397	+	66928345	0.996	0.996
gene:TraesCS7D03G0241300	Chr7D	65981003	65985767	+	65983385	Chr7D	67161081	67165845	+	67163463	1.0	0.999
gene:TraesCS7D03G0241400	Chr7D	66002533	66003716	+	66003124	Chr7D	67182987	67184170	+	67183578	1.0	1.0
gene:TraesCS7D03G0241500	Chr7D	66003851	66005796	+	66004823	Chr7D	67184305	67186250	+	67185277	1.0	1.0
gene:TraesCS7D03G0241600	Chr7D	66007271	66014524	-	66010897	Chr7D	67187725	67194978	-	67191351	1.0	1.0
gene:TraesCS7D03G0241800	Chr7D	66116687	66121875	+	66119281	Chr7D	67296892	67302090	+	67299491	1.0	0.922
gene:TraesCS7D03G0242000	Chr7D	66173000	66182736	-	66177868	Chr7D	67352645	67362361	-	67357503	1.0	1.0
gene:TraesCS7D03G0242300	Chr7D	66201723	66203263	-	66202493	Chr7D	67381343	67382883	-	67382113	1.0	1.0
gene:TraesCS7D03G0242400	Chr7D	66206712	66223460	-	66215086	Chr7D	67386332	67403081	-	67394706	1.0	1.0
gene:TraesCS7D03G0242500	Chr7D	66231339	66231709	-	66231524	Chr7D	67410938	67411307	-	67411122	1.0	1.0
gene:TraesCS7D03G0242600	Chr7D	66248852	66249761	-	66249306	Chr7D	67428457	67429366	-	67428911	1.0	1.0
gene:TraesCS7D03G0242900	Chr7D	66261406	66262075	-	66261740	Chr7D	67441017	67441686	-	67441351	1.0	1.0
gene:TraesCS7D03G0243100	Chr7D	66400191	66402174	+	66401182	Chr7D	67578899	67580882	+	67579890	1.0	1.0
gene:TraesCS7D03G0243200	Chr7D	66415461	66415952	-	66415706	Chr7D	67599565	67600056	-	67599810	1.0	0.997
gene:TraesCS7D03G0243300	Chr7D	66417140	66421762	+	66419451	Chr7D	67600902	67605524	+	67603213	1.0	1.0
gene:TraesCS7D03G0243400	Chr7D	66428987	66432498	+	66430742	Chr7D	67612824	67616335	+	67614579	1.0	1.0
gene:TraesCS7D03G0243600	Chr7D	66463453	66467090	+	66465271	Chr7D	67646801	67650438	+	67648619	1.0	1.0
gene:TraesCS7D03G0243700	Chr7D	66467568	66469051	-	66468309	Chr7D	67650916	67652399	-	67651657	1.0	1.0
gene:TraesCS7D03G0243800	Chr7D	66469225	66472841	-	66471033	Chr7D	67652512	67656082	-	67654297	1.0	1.0
gene:TraesCS7D03G0243900	Chr7D	66540572	66542006	-	66541289	Chr7D	67722594	67724028	-	67723311	1.0	1.0
gene:TraesCS7D03G0244100	Chr7D	66560786	66562376	-	66561581	Chr7D	67743066	67744656	-	67743861	1.0	1.0
gene:TraesCS7D03G0244200	Chr7D	66616841	66622790	+	66619815	Chr7D	67799245	67805434	+	67802339	1.0	0.999
gene:TraesCS7D03G0244300	Chr7D	66625215	66625508	+	66625361	Chr7D	67807859	67808152	+	67808005	1.0	1.0
gene:TraesCS7D03G0244400	Chr7D	66643606	66643893	+	66643749	Chr7D	67826283	67826570	+	67826426	1.0	1.0
gene:TraesCS7D03G0244700	Chr7D	67120538	67120914	+	67120726	Chr7D	68304717	68305093	+	68304905	1.0	1.0
gene:TraesCS7D03G0244900	Chr7D	67129153	67129869	-	67129511	Chr7D	68313235	68313951	-	68313593	1.0	1.0
gene:TraesCS7D03G0245000	Chr7D	67166847	67168172	+	67167509	Chr7D	68351076	68352401	+	68351738	1.0	1.0
gene:TraesCS7D03G0245200	Chr7D	67176958	67177854	-	67177406	Chr7D	68361172	68362068	-	68361620	1.0	1.0
gene:TraesCS7D03G0245800	Chr7D	67326981	67328975	-	67327978	Chr7D	68511276	68513270	-	68512273	1.0	1.0
gene:TraesCS7D03G0246000	Chr7D	67353747	67353995	-	67353871	Chr7D	68538188	68538436	-	68538312	1.0	1.0
gene:TraesCS7D03G0246200	Chr7D	67456410	67457549	-	67456979	Chr7D	68640374	68641513	-	68640943	1.0	1.0
gene:TraesCS7D03G0246300	Chr7D	67475259	67477363	+	67476311	Chr7D	68659384	68661488	+	68660436	1.0	1.0
gene:TraesCS7D03G0246500	Chr7D	67486978	67487289	+	67487133	Chr7D	68671332	68671643	+	68671487	1.0	1.0
gene:TraesCS7D03G0247200	Chr7D	67621500	67622449	-	67621974	Chr7D	68820848	68821797	-	68821322	1.0	1.0
gene:TraesCS7D03G0247300	Chr7D	67656632	67659282	-	67657957	Chr7D	68857523	68860186	-	68858854	0.999	0.987
gene:TraesCS7D03G0247500	Chr7D	68060858	68063611	-	68062234	Chr7D	69264784	69267537	-	69266160	1.0	1.0
gene:TraesCS7D03G0247600	Chr7D	68089211	68091323	-	68090267	Chr7D	69292769	69294881	-	69293825	1.0	1.0
gene:TraesCS7D03G0247700	Chr7D	68115119	68115875	-	68115497	Chr7D	69318150	69318906	-	69318528	1.0	1.0
gene:TraesCS7D03G0247800	Chr7D	68128203	68131827	-	68130015	Chr7D	69327637	69331261	-	69329449	1.0	1.0
gene:TraesCS7D03G0247900	Chr7D	68199242	68199571	+	68199406	Chr7D	69398597	69398926	+	69398761	1.0	1.0
gene:TraesCS7D03G0248000	Chr7D	68227906	68228220	+	68228063	Chr7D	69427198	69427512	+	69427355	1.0	1.0
gene:TraesCS7D03G0248200	Chr7D	68234792	68235829	-	68235310	Chr7D	69434083	69435120	-	69434601	1.0	1.0
gene:TraesCS7D03G0248300	Chr7D	68259737	68261825	-	68260781	Chr7D	69459426	69461514	-	69460470	1.0	1.0
gene:TraesCS7D03G0248600	Chr7D	68402947	68407296	+	68405121	Chr7D	69600864	69605213	+	69603038	1.0	1.0
gene:TraesCS7D03G0248700	Chr7D	68408456	68411690	-	68410073	Chr7D	69606373	69609607	-	69607990	1.0	1.0
gene:TraesCS7D03G0248800	Chr7D	68413300	68421702	-	68417501	Chr7D	69611217	69619621	-	69615419	1.0	1.0
gene:TraesCS7D03G0249000	Chr7D	68530215	68530673	-	68530444	Chr7D	69726782	69727240	-	69727011	1.0	1.0
gene:TraesCS7D03G0249100	Chr7D	68533452	68533877	-	68533664	Chr7D	69730017	69730442	-	69730229	1.0	1.0
gene:TraesCS7D03G0249200	Chr7D	68534679	68544007	-	68539343	Chr7D	69731244	69740544	-	69735894	0.984	0.984
gene:TraesCS7D03G0249300	Chr7D	68545380	68545841	-	68545610	Chr7D	69741917	69742378	-	69742147	1.0	1.0
gene:TraesCS7D03G0249500	Chr7D	68583821	68585573	-	68584697	Chr7D	69778055	69779807	-	69778931	1.0	1.0
gene:TraesCS7D03G0249600	Chr7D	68665624	68671062	+	68668343	Chr7D	69859860	69865245	+	69862552	1.0	0.998
gene:TraesCS7D03G0249700	Chr7D	68674051	68674479	-	68674265	Chr7D	69868234	69868662	-	69868448	1.0	1.0
gene:TraesCS7D03G0249900	Chr7D	68690282	68692063	-	68691172	Chr7D	69884465	69886246	-	69885355	1.0	1.0
gene:TraesCS7D03G0250000	Chr7D	68699788	68700893	-	68700340	Chr7D	69894016	69894962	-	69894489	1.0	1.0
gene:TraesCS7D03G0250200	Chr7D	69258974	69262488	+	69260731	Chr7D	70458530	70462044	+	70460287	1.0	1.0
gene:TraesCS7D03G0250300	Chr7D	70121426	70123352	-	70122389	Chr7D	71315833	71317758	-	71316795	0.999	0.999
gene:TraesCS7D03G0250700	Chr7D	70221680	70222135	+	70221907	Chr7D	71415166	71415621	+	71415393	1.0	1.0
gene:TraesCS7D03G0250800	Chr7D	70491761	70494010	+	70492885	Chr7D	71684554	71686803	+	71685678	1.0	1.0
gene:TraesCS7D03G0250900	Chr7D	70495103	70501276	-	70498189	Chr7D	71687896	71694037	-	71690966	1.0	0.998
gene:TraesCS7D03G0251000	Chr7D	70503062	70504705	+	70503883	Chr7D	71695823	71697466	+	71696644	1.0	1.0
gene:TraesCS7D03G0251100	Chr7D	70507038	70507367	-	70507202	Chr7D	71699799	71700128	-	71699963	1.0	1.0
gene:TraesCS7D03G0251200	Chr7D	70597876	70604102	+	70600989	Chr7D	71791002	71797228	+	71794115	1.0	1.0
gene:TraesCS7D03G0251300	Chr7D	70613621	70613920	-	70613770	Chr7D	71806747	71807046	-	71806896	1.0	1.0
gene:TraesCS7D03G0251500	Chr7D	70623510	70623767	-	70623638	Chr7D	71816790	71817047	-	71816918	1.0	1.0
gene:TraesCS7D03G0251600	Chr7D	70628198	70630227	+	70629212	Chr7D	71821454	71823483	+	71822468	1.0	1.0
gene:TraesCS7D03G0251700	Chr7D	70634440	70634769	-	70634604	Chr7D	71827696	71828025	-	71827860	1.0	1.0
gene:TraesCS7D03G0251800	Chr7D	70683118	70685124	+	70684121	Chr7D	71883571	71885577	+	71884574	1.0	1.0
gene:TraesCS7D03G0251900	Chr7D	70740488	70742922	+	70741705	Chr7D	71940669	71943103	+	71941886	1.0	1.0
gene:TraesCS7D03G0252000	Chr7D	70754243	70756292	+	70755267	Chr7D	71954423	71956472	+	71955447	1.0	1.0
gene:TraesCS7D03G0252400	Chr7D	70898279	70898801	-	70898540	Chr7D	72098565	72099087	-	72098826	1.0	1.0
gene:TraesCS7D03G0252700	Chr7D	70959318	70960894	+	70960106	Chr7D	72159852	72161428	+	72160640	1.0	1.0
gene:TraesCS7D03G0253600	Chr7D	71280812	71284203	-	71282507	Chr7D	72481718	72485109	-	72483413	1.0	0.999
gene:TraesCS7D03G0253700	Chr7D	71284324	71287662	+	71285993	Chr7D	72485230	72488568	+	72486899	1.0	1.0
gene:TraesCS7D03G0253900	Chr7D	71333647	71335003	+	71334325	Chr7D	72533984	72535340	+	72534662	1.0	1.0
gene:TraesCS7D03G0254100	Chr7D	71352668	71354291	-	71353479	Chr7D	72553002	72554625	-	72553813	1.0	1.0
gene:TraesCS7D03G0254500	Chr7D	71464940	71469854	-	71467397	Chr7D	72661184	72666097	-	72663640	1.0	0.999
gene:TraesCS7D03G0254600	Chr7D	71472028	71474714	-	71473371	Chr7D	72668270	72670956	-	72669613	1.0	1.0
gene:TraesCS7D03G0254700	Chr7D	71489686	71493572	-	71491629	Chr7D	72685881	72689784	-	72687832	1.0	1.0
gene:TraesCS7D03G0254800	Chr7D	71495527	71498882	-	71497204	Chr7D	72691761	72695116	-	72693438	1.0	1.0
gene:TraesCS7D03G0254900	Chr7D	71501134	71503917	-	71502525	Chr7D	72697368	72700151	-	72698759	1.0	1.0
gene:TraesCS7D03G0255000	Chr7D	71506008	71513983	-	71509995	Chr7D	72702242	72710217	-	72706229	1.0	1.0
gene:TraesCS7D03G0255700	Chr7D	71558382	71566759	-	71562570	Chr7D	72753973	72762350	-	72758161	1.0	0.999
gene:TraesCS7D03G0255800	Chr7D	71627456	71633324	-	71630390	Chr7D	72821746	72827614	-	72824680	1.0	1.0
gene:TraesCS7D03G0256200	Chr7D	71645041	71646522	+	71645781	Chr7D	72839320	72840801	+	72840060	1.0	1.0
gene:TraesCS7D03G0256500	Chr7D	71739101	71740333	+	71739717	Chr7D	72932869	72934101	+	72933485	1.0	1.0
gene:TraesCS7D03G0256600	Chr7D	71760109	71764589	-	71762349	Chr7D	72953735	72958372	-	72956053	1.0	0.998
gene:TraesCS7D03G0257000	Chr7D	71827402	71827869	-	71827635	Chr7D	73012094	73012561	-	73012327	1.0	1.0
gene:TraesCS7D03G0257200	Chr7D	71848365	71850881	-	71849623	Chr7D	73033060	73035576	-	73034318	1.0	1.0
gene:TraesCS7D03G0257900	Chr7D	72381939	72382480	-	72382209	Chr7D	73570212	73570753	-	73570482	1.0	0.998
gene:TraesCS7D03G0258500	Chr7D	72438205	72439451	-	72438828	Chr7D	73622678	73623924	-	73623301	1.0	1.0
gene:TraesCS7D03G0258600	Chr7D	72448193	72457260	+	72452726	Chr7D	73632826	73641893	+	73637359	1.0	1.0
gene:TraesCS7D03G0258700	Chr7D	72522765	72524173	+	72523469	Chr7D	73706402	73707810	+	73707106	1.0	1.0
gene:TraesCS7D03G0258800	Chr7D	72528637	72536314	-	72532475	Chr7D	73712261	73719938	-	73716099	1.0	1.0
gene:TraesCS7D03G0259100	Chr7D	72606610	72607273	-	72606941	Chr7D	73790271	73790934	-	73790602	1.0	1.0
gene:TraesCS7D03G0259200	Chr7D	72753302	72755307	+	72754304	Chr7D	73935517	73937522	+	73936519	1.0	1.0
gene:TraesCS7D03G0259300	Chr7D	72782253	72784156	+	72783204	Chr7D	73964637	73966538	+	73965587	1.0	1.0
gene:TraesCS7D03G0259400	Chr7D	72790823	72792794	+	72791808	Chr7D	73973205	73975176	+	73974190	1.0	1.0
gene:TraesCS7D03G0259500	Chr7D	72806224	72808149	+	72807186	Chr7D	73988606	73990531	+	73989568	1.0	1.0
gene:TraesCS7D03G0259600	Chr7D	72909698	72916398	-	72913048	Chr7D	74092301	74099001	-	74095651	1.0	0.999
gene:TraesCS7D03G0259800	Chr7D	73015015	73018367	-	73016691	Chr7D	74197960	74201312	-	74199636	1.0	1.0
gene:TraesCS7D03G0259900	Chr7D	73040306	73047817	+	73044061	Chr7D	74223201	74230712	+	74226956	1.0	0.999
gene:TraesCS7D03G0260000	Chr7D	73051331	73061163	+	73056247	Chr7D	74234226	74244058	+	74239142	1.0	1.0
gene:TraesCS7D03G0260400	Chr7D	73240898	73249412	-	73245155	Chr7D	74455864	74464398	-	74460131	0.998	0.993
gene:TraesCS7D03G0261000	Chr7D	73324619	73328376	-	73326497	Chr7D	74538077	74541835	-	74539956	1.0	0.995
gene:TraesCS7D03G0261200	Chr7D	73506502	73507147	+	73506824	Chr7D	74679139	74679784	+	74679461	1.0	0.998
gene:TraesCS7D03G0261300	Chr7D	73530603	73532715	-	73531659	Chr7D	74700181	74702292	-	74701236	0.999	0.994
gene:TraesCS7D03G0261400	Chr7D	73530906	73532757	-	73531831	Chr7D	74700484	74702334	-	74701409	0.999	0.995
gene:TraesCS7D03G0261500	Chr7D	73557351	73558136	-	73557743	Chr7D	74714602	74715387	-	74714994	1.0	0.998
gene:TraesCS7D03G0261900	Chr7D	73821517	73822300	+	73821908	Chr7D	74828920	74829703	+	74829311	1.0	0.996
gene:TraesCS7D03G0262500	Chr7D	73863515	73867408	+	73865461	Chr7D	74868097	74872010	+	74870053	1.0	0.997
gene:TraesCS7D03G0262700	Chr7D	73921955	73922365	+	73922160	Chr7D	74887294	74887704	+	74887499	1.0	0.995
gene:TraesCS7D03G0262800	Chr7D	73967473	73975720	-	73971596	Chr7D	74913118	74921203	-	74917160	0.997	0.99
gene:TraesCS7D03G0263000	Chr7D	74090363	74092032	+	74091197	Chr7D	75031208	75032877	+	75032042	1.0	0.994
