gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS2D03G0299600	Chr2D	86880376	86883182	-	86881779	Chr2D	90845840	90848646	-	90847243	1.0	1.0
gene:TraesCS2D03G0299700	Chr2D	86905933	86912066	-	86908999	Chr2D	90871396	90877529	-	90874462	1.0	0.999
gene:TraesCS2D03G0299800	Chr2D	86913373	86919210	-	86916291	Chr2D	90878860	90884697	-	90881778	1.0	1.0
gene:TraesCS2D03G0300200	Chr2D	87286962	87288635	+	87287798	Chr2D	91245991	91247664	+	91246827	1.0	1.0
gene:TraesCS2D03G0300300	Chr2D	87688802	87690511	+	87689656	Chr2D	91648241	91649950	+	91649095	1.0	1.0
gene:TraesCS2D03G0300700	Chr2D	87706289	87709810	+	87708049	Chr2D	91665728	91669249	+	91667488	1.0	1.0
gene:TraesCS2D03G0301100	Chr2D	87725129	87725749	-	87725439	Chr2D	91684568	91685188	-	91684878	1.0	1.0
gene:TraesCS2D03G0301300	Chr2D	87727022	87727681	+	87727351	Chr2D	91686461	91687120	+	91686790	1.0	1.0
gene:TraesCS2D03G0301500	Chr2D	87861547	87864298	+	87862922	Chr2D	91824495	91827246	+	91825870	1.0	1.0
gene:TraesCS2D03G0302100	Chr2D	87881608	87883967	-	87882787	Chr2D	91844556	91846915	-	91845735	1.0	1.0
gene:TraesCS2D03G0302200	Chr2D	88196130	88197774	-	88196952	Chr2D	92156964	92158608	-	92157786	1.0	1.0
gene:TraesCS2D03G0302300	Chr2D	88332861	88335310	+	88334085	Chr2D	92294189	92296638	+	92295413	1.0	1.0
gene:TraesCS2D03G0302700	Chr2D	88616366	88620970	+	88618668	Chr2D	92576949	92581552	+	92579250	0.999	0.994
gene:TraesCS2D03G0303200	Chr2D	88645820	88647857	-	88646838	Chr2D	92606447	92608484	-	92607465	1.0	0.999
gene:TraesCS2D03G0303300	Chr2D	88700580	88702194	-	88701387	Chr2D	92660584	92662198	-	92661391	1.0	1.0
gene:TraesCS2D03G0303400	Chr2D	88719243	88720973	-	88720108	Chr2D	92679188	92680918	-	92680053	1.0	1.0
gene:TraesCS2D03G0303700	Chr2D	88864174	88868836	+	88866505	Chr2D	92824008	92828670	+	92826339	1.0	1.0
gene:TraesCS2D03G0303800	Chr2D	88871051	88872571	-	88871811	Chr2D	92830885	92832405	-	92831645	1.0	0.999
gene:TraesCS2D03G0304000	Chr2D	88965990	88970059	-	88968024	Chr2D	92924603	92928672	-	92926637	1.0	1.0
gene:TraesCS2D03G0304300	Chr2D	89018481	89028892	-	89023686	Chr2D	92981027	92991438	-	92986232	1.0	0.999
gene:TraesCS2D03G0304400	Chr2D	89429482	89433050	+	89431266	Chr2D	93390591	93394159	+	93392375	1.0	0.997
gene:TraesCS2D03G0304800	Chr2D	89449507	89453311	-	89451409	Chr2D	93410616	93414420	-	93412518	1.0	1.0
gene:TraesCS2D03G0305100	Chr2D	89463926	89467568	+	89465747	Chr2D	93425440	93429082	+	93427261	1.0	0.999
gene:TraesCS2D03G0305200	Chr2D	89652873	89653881	-	89653377	Chr2D	93618255	93619263	-	93618759	1.0	1.0
gene:TraesCS2D03G0305300	Chr2D	90170585	90193545	+	90182065	Chr2D	94143262	94166327	+	94154794	1.0	0.984
gene:TraesCS2D03G0305400	Chr2D	90203412	90205385	+	90204398	Chr2D	94176221	94178194	+	94177207	1.0	1.0
gene:TraesCS2D03G0305500	Chr2D	90330523	90335878	-	90333200	Chr2D	94303800	94309155	-	94306477	1.0	1.0
gene:TraesCS2D03G0305800	Chr2D	90510436	90511485	-	90510960	Chr2D	94483915	94484964	-	94484439	1.0	1.0
gene:TraesCS2D03G0306000	Chr2D	90592669	90597851	-	90595260	Chr2D	94567428	94572490	-	94569959	1.0	1.0
gene:TraesCS2D03G0306100	Chr2D	90658200	90662909	+	90660554	Chr2D	94636312	94641021	+	94638666	1.0	1.0
gene:TraesCS2D03G0306200	Chr2D	90663383	90667126	-	90665254	Chr2D	94641495	94645234	-	94643364	0.998	0.998
gene:TraesCS2D03G0306300	Chr2D	90671022	90673125	-	90672073	Chr2D	94648935	94651038	-	94649986	1.0	1.0
gene:TraesCS2D03G0306500	Chr2D	90676966	90681140	-	90679053	Chr2D	94654912	94659086	-	94656999	1.0	1.0
gene:TraesCS2D03G0306600	Chr2D	90681302	90684817	+	90683059	Chr2D	94659248	94662763	+	94661005	1.0	1.0
gene:TraesCS2D03G0306700	Chr2D	90685663	90687138	+	90686400	Chr2D	94663609	94665002	+	94664305	0.944	0.944
gene:TraesCS2D03G0306900	Chr2D	90714398	90715819	+	90715108	Chr2D	94694398	94695819	+	94695108	1.0	1.0
gene:TraesCS2D03G0307200	Chr2D	90729821	90731337	+	90730579	Chr2D	94709647	94711163	+	94710405	1.0	0.999
gene:TraesCS2D03G0307500	Chr2D	90736794	90740628	-	90738711	Chr2D	94716620	94720454	-	94718537	1.0	1.0
gene:TraesCS2D03G0307600	Chr2D	90739184	90740380	+	90739782	Chr2D	94719010	94720206	+	94719608	1.0	1.0
gene:TraesCS2D03G0307900	Chr2D	90759182	90763488	-	90761335	Chr2D	94738989	94743294	-	94741141	1.0	1.0
gene:TraesCS2D03G0309000	Chr2D	91009819	91011551	+	91010685	Chr2D	94994838	94996570	+	94995704	1.0	1.0
gene:TraesCS2D03G0309500	Chr2D	91042038	91043243	+	91042640	Chr2D	95029785	95030990	+	95030387	1.0	1.0
gene:TraesCS2D03G0309600	Chr2D	91207431	91213927	+	91210679	Chr2D	95195395	95201891	+	95198643	1.0	1.0
gene:TraesCS2D03G0310000	Chr2D	91219881	91220168	+	91220024	Chr2D	95207846	95208133	+	95207989	1.0	1.0
gene:TraesCS2D03G0311000	Chr2D	91510320	91510781	-	91510550	Chr2D	95493960	95494421	-	95494190	1.0	1.0
gene:TraesCS2D03G0312100	Chr2D	91660506	91660970	-	91660738	Chr2D	95644295	95644759	-	95644527	1.0	1.0
gene:TraesCS2D03G0312300	Chr2D	91669474	91672505	-	91670989	Chr2D	95653259	95656290	-	95654774	1.0	1.0
gene:TraesCS2D03G0312700	Chr2D	92130118	92131500	-	92130809	Chr2D	96111461	96112843	-	96112152	1.0	1.0
gene:TraesCS2D03G0312800	Chr2D	92174144	92178573	-	92176358	Chr2D	96155728	96160157	-	96157942	1.0	1.0
gene:TraesCS2D03G0312900	Chr2D	92199137	92201538	-	92200337	Chr2D	96181026	96183427	-	96182226	1.0	1.0
gene:TraesCS2D03G0313100	Chr2D	92298946	92302184	+	92300565	Chr2D	96281153	96284391	+	96282772	1.0	1.0
gene:TraesCS2D03G0313500	Chr2D	92333284	92340354	+	92336819	Chr2D	96315739	96322809	+	96319274	1.0	1.0
gene:TraesCS2D03G0313900	Chr2D	92783194	92788899	-	92786046	Chr2D	96765566	96771271	-	96768418	1.0	1.0
gene:TraesCS2D03G0314000	Chr2D	92818973	92819634	+	92819303	Chr2D	96801347	96802008	+	96801677	1.0	1.0
gene:TraesCS2D03G0314100	Chr2D	92851359	92851973	+	92851666	Chr2D	96833820	96834434	+	96834127	1.0	1.0
gene:TraesCS2D03G0314300	Chr2D	93151716	93155065	+	93153390	Chr2D	97131949	97135266	+	97133607	0.986	0.986
gene:TraesCS2D03G0314600	Chr2D	93219202	93220462	-	93219832	Chr2D	97199351	97200611	-	97199981	1.0	1.0
gene:TraesCS2D03G0314800	Chr2D	93271570	93276033	-	93273801	Chr2D	97251795	97256258	-	97254026	1.0	1.0
gene:TraesCS2D03G0314900	Chr2D	93410723	93414769	+	93412746	Chr2D	97391391	97395437	+	97393414	1.0	1.0
gene:TraesCS2D03G0315000	Chr2D	93415428	93431104	-	93423266	Chr2D	97396096	97411772	-	97403934	1.0	1.0
gene:TraesCS2D03G0315100	Chr2D	93431789	93432892	-	93432340	Chr2D	97412457	97413560	-	97413008	1.0	1.0
gene:TraesCS2D03G0315200	Chr2D	93623268	93626194	-	93624731	Chr2D	97602669	97605595	-	97604132	1.0	1.0
gene:TraesCS2D03G0315300	Chr2D	93725087	93727448	-	93726267	Chr2D	97704322	97706667	-	97705494	0.993	0.97
gene:TraesCS2D03G0315400	Chr2D	93730181	93732966	-	93731573	Chr2D	97709400	97712185	-	97710792	1.0	1.0
gene:TraesCS2D03G0315600	Chr2D	94097188	94099922	-	94098555	Chr2D	98057256	98059990	-	98058623	1.0	1.0
gene:TraesCS2D03G0316200	Chr2D	94882326	94882684	+	94882505	Chr2D	98840269	98840627	+	98840448	1.0	1.0
gene:TraesCS2D03G0316300	Chr2D	95155326	95156592	+	95155959	Chr2D	99112910	99114176	+	99113543	1.0	1.0
gene:TraesCS2D03G0316400	Chr2D	95250563	95251960	+	95251261	Chr2D	99206792	99208189	+	99207490	1.0	1.0
gene:TraesCS2D03G0316700	Chr2D	95300845	95308605	+	95304725	Chr2D	99256651	99264453	+	99260552	1.0	1.0
gene:TraesCS2D03G0316800	Chr2D	95310547	95329674	+	95320110	Chr2D	99266395	99284725	+	99275560	1.0	1.0
gene:TraesCS2D03G0316900	Chr2D	95331487	95336147	+	95333817	Chr2D	99286538	99291198	+	99288868	1.0	1.0
gene:TraesCS2D03G0317000	Chr2D	95336379	95338546	-	95337462	Chr2D	99291430	99293597	-	99292513	1.0	1.0
gene:TraesCS2D03G0317100	Chr2D	95463026	95464683	+	95463854	Chr2D	99418094	99419751	+	99418922	1.0	1.0
gene:TraesCS2D03G0317200	Chr2D	95467643	95470092	-	95468867	Chr2D	99422760	99425209	-	99423984	1.0	1.0
gene:TraesCS2D03G0317300	Chr2D	95470372	95474170	+	95472271	Chr2D	99425489	99429287	+	99427388	1.0	1.0
gene:TraesCS2D03G0317500	Chr2D	95497679	95503651	+	95500665	Chr2D	99453237	99459209	+	99456223	1.0	1.0
gene:TraesCS2D03G0317600	Chr2D	95676641	95677887	+	95677264	Chr2D	99631693	99632939	+	99632316	1.0	1.0
gene:TraesCS2D03G0317900	Chr2D	96223076	96223926	+	96223501	Chr2D	100181384	100182234	+	100181809	1.0	1.0
gene:TraesCS2D03G0318200	Chr2D	96720817	96724028	+	96722422	Chr2D	100675994	100679205	+	100677599	1.0	1.0
gene:TraesCS2D03G0318300	Chr2D	96725723	96728495	-	96727109	Chr2D	100680900	100683800	-	100682350	1.0	1.0
gene:TraesCS2D03G0318600	Chr2D	96736468	96741191	-	96738829	Chr2D	100691773	100696496	-	100694134	1.0	1.0
gene:TraesCS2D03G0318700	Chr2D	96746163	96750596	-	96748379	Chr2D	100701537	100705970	-	100703753	1.0	1.0
gene:TraesCS2D03G0319500	Chr2D	97274368	97278957	+	97276662	Chr2D	101233609	101238198	+	101235903	1.0	1.0
gene:TraesCS2D03G0319800	Chr2D	97579611	97581070	-	97580340	Chr2D	101535350	101536809	-	101536079	1.0	1.0
gene:TraesCS2D03G0320000	Chr2D	97619646	97621275	-	97620460	Chr2D	101575437	101577066	-	101576251	1.0	1.0
gene:TraesCS2D03G0320100	Chr2D	97682655	97683970	-	97683312	Chr2D	101637264	101638579	-	101637921	1.0	1.0
gene:TraesCS2D03G0320200	Chr2D	97814365	97818018	-	97816191	Chr2D	101771123	101774776	-	101772949	1.0	1.0
gene:TraesCS2D03G0320300	Chr2D	97818017	97820314	+	97819165	Chr2D	101774775	101777072	+	101775923	1.0	1.0
gene:TraesCS2D03G0320500	Chr2D	97821674	97822240	+	97821957	Chr2D	101778432	101778997	+	101778714	0.997	0.997
gene:TraesCS2D03G0320600	Chr2D	97822434	97825151	-	97823792	Chr2D	101779191	101781908	-	101780549	1.0	1.0
gene:TraesCS2D03G0320800	Chr2D	97912942	97915152	+	97914047	Chr2D	101867661	101869871	+	101868766	1.0	1.0
gene:TraesCS2D03G0320900	Chr2D	97920284	97921376	+	97920830	Chr2D	101874727	101875819	+	101875273	1.0	1.0
gene:TraesCS2D03G0321100	Chr2D	97922398	97934467	-	97928432	Chr2D	101876841	101888908	-	101882874	1.0	1.0
gene:TraesCS2D03G0321300	Chr2D	98048842	98050218	+	98049530	Chr2D	102003044	102004420	+	102003732	1.0	1.0
gene:TraesCS2D03G0321400	Chr2D	98052105	98053966	-	98053035	Chr2D	102006307	102008168	-	102007237	1.0	0.999
gene:TraesCS2D03G0321500	Chr2D	98057764	98059094	-	98058429	Chr2D	102012003	102013333	-	102012668	1.0	1.0
gene:TraesCS2D03G0321600	Chr2D	98070374	98071752	+	98071063	Chr2D	102024710	102026088	+	102025399	1.0	1.0
gene:TraesCS2D03G0321700	Chr2D	98087330	98089380	+	98088355	Chr2D	102041666	102043712	+	102042689	1.0	1.0
gene:TraesCS2D03G0321800	Chr2D	98174448	98176377	+	98175412	Chr2D	102129224	102131153	+	102130188	1.0	1.0
gene:TraesCS2D03G0321900	Chr2D	98188679	98190341	+	98189510	Chr2D	102143428	102145091	+	102144259	1.0	0.999
gene:TraesCS2D03G0322000	Chr2D	98319088	98320640	+	98319864	Chr2D	102274706	102276258	+	102275482	1.0	1.0
gene:TraesCS2D03G0322100	Chr2D	98485485	98487171	+	98486328	Chr2D	102440338	102442024	+	102441181	1.0	1.0
gene:TraesCS2D03G0322200	Chr2D	98694938	98696657	+	98695797	Chr2D	102649754	102651473	+	102650613	1.0	1.0
gene:TraesCS2D03G0322600	Chr2D	99080938	99082364	+	99081651	Chr2D	103028805	103030231	+	103029518	1.0	1.0
gene:TraesCS2D03G0322700	Chr2D	99150716	99152247	+	99151481	Chr2D	103105583	103107114	+	103106348	1.0	0.999
gene:TraesCS2D03G0322900	Chr2D	99175824	99177657	+	99176740	Chr2D	103130942	103132775	+	103131858	1.0	1.0
gene:TraesCS2D03G0323000	Chr2D	99200986	99201492	+	99201239	Chr2D	103156104	103156610	+	103156357	1.0	1.0
gene:TraesCS2D03G0323100	Chr2D	99618228	99624619	+	99621423	Chr2D	103571046	103577597	+	103574321	1.0	0.999
gene:TraesCS2D03G0323200	Chr2D	99672154	99675670	+	99673912	Chr2D	103625385	103628901	+	103627143	1.0	1.0
gene:TraesCS2D03G0323400	Chr2D	99680106	99681813	+	99680959	Chr2D	103633337	103635044	+	103634190	1.0	0.999
gene:TraesCS2D03G0323700	Chr2D	100002991	100004529	+	100003760	Chr2D	103950657	103952195	+	103951426	1.0	1.0
gene:TraesCS2D03G0323900	Chr2D	100035740	100038143	+	100036941	Chr2D	103983140	103985543	+	103984341	1.0	1.0
gene:TraesCS2D03G0324000	Chr2D	100255733	100269793	+	100262763	Chr2D	104202921	104216981	+	104209951	1.0	1.0
gene:TraesCS2D03G0324100	Chr2D	100655489	100662008	+	100658748	Chr2D	104602310	104608829	+	104605569	1.0	1.0
gene:TraesCS2D03G0324300	Chr2D	100662941	100666378	-	100664659	Chr2D	104609762	104613199	-	104611480	1.0	0.999
gene:TraesCS2D03G0324400	Chr2D	101050321	101051553	-	101050937	Chr2D	105004125	105005357	-	105004741	1.0	1.0
gene:TraesCS2D03G0324500	Chr2D	101063910	101065168	-	101064539	Chr2D	105017732	105018990	-	105018361	1.0	1.0
gene:TraesCS2D03G0324600	Chr2D	101098596	101099738	-	101099167	Chr2D	105051878	105053020	-	105052449	1.0	1.0
gene:TraesCS2D03G0324700	Chr2D	101292174	101295949	+	101294061	Chr2D	105245796	105249571	+	105247683	1.0	1.0
gene:TraesCS2D03G0324900	Chr2D	101373972	101378805	+	101376388	Chr2D	105327923	105332674	+	105330298	1.0	0.999
gene:TraesCS2D03G0325100	Chr2D	101512300	101516778	+	101514539	Chr2D	105466764	105471242	+	105469003	1.0	1.0
gene:TraesCS2D03G0325300	Chr2D	101519553	101525843	+	101522698	Chr2D	105473852	105480142	+	105476997	1.0	0.999
gene:TraesCS2D03G0325400	Chr2D	101521751	101526660	-	101524205	Chr2D	105476050	105480959	-	105478504	1.0	1.0
gene:TraesCS2D03G0326200	Chr2D	101944833	101945658	+	101945245	Chr2D	105896164	105896989	+	105896576	1.0	1.0
gene:TraesCS2D03G0326500	Chr2D	101955958	101956754	+	101956356	Chr2D	105907213	105908009	+	105907611	1.0	1.0
gene:TraesCS2D03G0326600	Chr2D	101961713	101962033	+	101961873	Chr2D	105912240	105912560	+	105912400	1.0	1.0
gene:TraesCS2D03G0326900	Chr2D	102041857	102043242	-	102042549	Chr2D	105992375	105993760	-	105993067	1.0	1.0
gene:TraesCS2D03G0327000	Chr2D	102065539	102066440	+	102065989	Chr2D	106015931	106016832	+	106016381	1.0	1.0
gene:TraesCS2D03G0327300	Chr2D	102085724	102086323	+	102086023	Chr2D	106036005	106036604	+	106036304	1.0	1.0
gene:TraesCS2D03G0327700	Chr2D	102113968	102115868	-	102114918	Chr2D	106064466	106066366	-	106065416	1.0	1.0
gene:TraesCS2D03G0327900	Chr2D	102118271	102119141	-	102118706	Chr2D	106068769	106069639	-	106069204	1.0	1.0
gene:TraesCS2D03G0328000	Chr2D	102120006	102134107	-	102127056	Chr2D	106070504	106084605	-	106077554	1.0	1.0
gene:TraesCS2D03G0328200	Chr2D	102565212	102566687	-	102565949	Chr2D	106520361	106521836	-	106521098	1.0	1.0
gene:TraesCS2D03G0328300	Chr2D	102570703	102572295	-	102571499	Chr2D	106525852	106527444	-	106526648	1.0	1.0
gene:TraesCS2D03G0328400	Chr2D	102691463	102693508	+	102692485	Chr2D	106642382	106644331	+	106643356	0.953	0.953
gene:TraesCS2D03G0328500	Chr2D	102697623	102698682	-	102698152	Chr2D	106648431	106649490	-	106648960	1.0	1.0
gene:TraesCS2D03G0328600	Chr2D	102701985	102704762	-	102703373	Chr2D	106652793	106655570	-	106654181	1.0	1.0
gene:TraesCS2D03G0328900	Chr2D	102799800	102801863	+	102800831	Chr2D	106750169	106752232	+	106751200	1.0	1.0
gene:TraesCS2D03G0329000	Chr2D	102810796	102812614	+	102811705	Chr2D	106761165	106762983	+	106762074	1.0	1.0
gene:TraesCS2D03G0329200	Chr2D	103160680	103162528	-	103161604	Chr2D	107111415	107113263	-	107112339	1.0	1.0
gene:TraesCS2D03G0329500	Chr2D	103331468	103333602	-	103332535	Chr2D	107282095	107284229	-	107283162	1.0	1.0
gene:TraesCS2D03G0330000	Chr2D	103740216	103742326	-	103741271	Chr2D	107690822	107692932	-	107691877	1.0	1.0
gene:TraesCS2D03G0330300	Chr2D	103754644	103757405	-	103756024	Chr2D	107705249	107708010	-	107706629	1.0	1.0
gene:TraesCS2D03G0330500	Chr2D	103830643	103830903	+	103830773	Chr2D	107781142	107781402	+	107781272	1.0	1.0
gene:TraesCS2D03G0330800	Chr2D	104131255	104131724	-	104131489	Chr2D	108084723	108085192	-	108084957	1.0	0.993
gene:TraesCS2D03G0331000	Chr2D	104244130	104246019	-	104245074	Chr2D	108197551	108199440	-	108198495	1.0	1.0
gene:TraesCS2D03G0331100	Chr2D	104327930	104329396	-	104328663	Chr2D	108277775	108279241	-	108278508	1.0	1.0
gene:TraesCS2D03G0331400	Chr2D	104453966	104458294	-	104456130	Chr2D	108403621	108407949	-	108405785	1.0	1.0
gene:TraesCS2D03G0331500	Chr2D	104641780	104645676	+	104643728	Chr2D	108589387	108593283	+	108591335	1.0	1.0
gene:TraesCS2D03G0331600	Chr2D	104651390	104653594	+	104652492	Chr2D	108598997	108601201	+	108600099	1.0	1.0
gene:TraesCS2D03G0331700	Chr2D	104655440	104657679	+	104656559	Chr2D	108603047	108605286	+	108604166	1.0	1.0
gene:TraesCS2D03G0331800	Chr2D	104668974	104671925	-	104670449	Chr2D	108616632	108619583	-	108618107	1.0	1.0
gene:TraesCS2D03G0332000	Chr2D	104876949	104878215	-	104877582	Chr2D	108824926	108826192	-	108825559	1.0	1.0
gene:TraesCS2D03G0332100	Chr2D	104911311	104915083	+	104913197	Chr2D	108857735	108861507	+	108859621	1.0	1.0
gene:TraesCS2D03G0332400	Chr2D	104957891	104964175	+	104961033	Chr2D	108904054	108910338	+	108907196	1.0	1.0
gene:TraesCS2D03G0332800	Chr2D	105013634	105015577	+	105014605	Chr2D	108976740	108978683	+	108977711	1.0	1.0
gene:TraesCS2D03G0333100	Chr2D	105095276	105096210	+	105095743	Chr2D	109058453	109059387	+	109058920	1.0	0.998
gene:TraesCS2D03G0333200	Chr2D	105097808	105098245	-	105098026	Chr2D	109061133	109061570	-	109061351	1.0	0.997
gene:TraesCS2D03G0333300	Chr2D	105170300	105171103	+	105170701	Chr2D	109134335	109135138	+	109134736	1.0	1.0
gene:TraesCS2D03G0333400	Chr2D	105173766	105174708	-	105174237	Chr2D	109137801	109138743	-	109138272	1.0	1.0
gene:TraesCS2D03G0333600	Chr2D	105225732	105229028	+	105227380	Chr2D	109189814	109193110	+	109191462	1.0	0.999
gene:TraesCS2D03G0333700	Chr2D	105236010	105243681	+	105239845	Chr2D	109200102	109207773	+	109203937	1.0	0.998
gene:TraesCS2D03G0333800	Chr2D	105244220	105246369	-	105245294	Chr2D	109208312	109210461	-	109209386	1.0	1.0
gene:TraesCS2D03G0334300	Chr2D	105306831	105314227	+	105310529	Chr2D	109269463	109276829	+	109273146	1.0	1.0
gene:TraesCS2D03G0334900	Chr2D	105494163	105496869	+	105495516	Chr2D	109455439	109458145	+	109456792	1.0	1.0
gene:TraesCS2D03G0335000	Chr2D	105496430	105496666	-	105496548	Chr2D	109457706	109457942	-	109457824	1.0	1.0
gene:TraesCS2D03G0335200	Chr2D	105532816	105536473	-	105534644	Chr2D	109493867	109497524	-	109495695	1.0	1.0
gene:TraesCS2D03G0335600	Chr2D	105838803	105842512	+	105840657	Chr2D	109798839	109802548	+	109800693	1.0	1.0
gene:TraesCS2D03G0335900	Chr2D	106630500	106634483	+	106632491	Chr2D	110587680	110591458	+	110589569	1.0	1.0
gene:TraesCS2D03G0336100	Chr2D	106906260	106907938	-	106907099	Chr2D	110862155	110863833	-	110862994	1.0	1.0
gene:TraesCS2D03G0336300	Chr2D	107234380	107243800	+	107239090	Chr2D	111189821	111202967	+	111196394	1.0	1.0
gene:TraesCS2D03G0337200	Chr2D	107285781	107286044	-	107285912	Chr2D	111245264	111245527	-	111245395	1.0	1.0
gene:TraesCS2D03G0338500	Chr2D	108473107	108476322	+	108474714	Chr2D	112423082	112426297	+	112424689	1.0	1.0
gene:TraesCS2D03G0338700	Chr2D	108499121	108500626	-	108499873	Chr2D	112449127	112450632	-	112449879	1.0	1.0
gene:TraesCS2D03G0339200	Chr2D	108610159	108615001	+	108612580	Chr2D	112556318	112561160	+	112558739	1.0	1.0
gene:TraesCS2D03G0339300	Chr2D	108616912	108619991	-	108618451	Chr2D	112563071	112566150	-	112564610	1.0	1.0
gene:TraesCS2D03G0339400	Chr2D	108671559	108684900	-	108678229	Chr2D	112616142	112629483	-	112622812	1.0	1.0
gene:TraesCS2D03G0339500	Chr2D	108697055	108697411	+	108697233	Chr2D	112641638	112641994	+	112641816	1.0	1.0
gene:TraesCS2D03G0339800	Chr2D	108717915	108721870	-	108719892	Chr2D	112662482	112666437	-	112664459	1.0	1.0
gene:TraesCS2D03G0340300	Chr2D	108974762	108975463	-	108975112	Chr2D	112919225	112919926	-	112919575	1.0	1.0
gene:TraesCS2D03G0340400	Chr2D	108975848	108978181	-	108977014	Chr2D	112920311	112922644	-	112921477	1.0	1.0
gene:TraesCS2D03G0340500	Chr2D	108978923	108982623	-	108980773	Chr2D	112923386	112927086	-	112925236	1.0	1.0
gene:TraesCS2D03G0340800	Chr2D	108999643	109000578	-	109000110	Chr2D	112944170	112945105	-	112944637	1.0	1.0
gene:TraesCS2D03G0340900	Chr2D	109216067	109217050	-	109216558	Chr2D	113167888	113168871	-	113168379	1.0	1.0
gene:TraesCS2D03G0341100	Chr2D	109297654	109298504	+	109298079	Chr2D	113249425	113250275	+	113249850	1.0	1.0
gene:TraesCS2D03G0341200	Chr2D	109306669	109307845	+	109307257	Chr2D	113258111	113259287	+	113258699	1.0	1.0
gene:TraesCS2D03G0341300	Chr2D	109316581	109317433	-	109317007	Chr2D	113268022	113268874	-	113268448	1.0	1.0
gene:TraesCS2D03G0341600	Chr2D	109345902	109346276	+	109346089	Chr2D	113297467	113297841	+	113297654	1.0	1.0
gene:TraesCS2D03G0342100	Chr2D	109373375	109374976	+	109374175	Chr2D	113324455	113326056	+	113325255	1.0	1.0
gene:TraesCS2D03G0342600	Chr2D	109740121	109745140	+	109742630	Chr2D	113686105	113691238	+	113688671	1.0	1.0
gene:TraesCS2D03G0342700	Chr2D	109745847	109751274	-	109748560	Chr2D	113691945	113697372	-	113694658	1.0	1.0
gene:TraesCS2D03G0343100	Chr2D	109905849	109906715	-	109906282	Chr2D	113859559	113860425	-	113859992	1.0	1.0
gene:TraesCS2D03G0343300	Chr2D	109919498	109920578	-	109920038	Chr2D	113872973	113874053	-	113873513	1.0	1.0
gene:TraesCS2D03G0343400	Chr2D	110037778	110039025	-	110038401	Chr2D	113991341	113992588	-	113991964	1.0	1.0
gene:TraesCS2D03G0343900	Chr2D	110061850	110063566	+	110062708	Chr2D	114015572	114017288	+	114016430	1.0	1.0
gene:TraesCS2D03G0344100	Chr2D	110210982	110211471	+	110211226	Chr2D	114163578	114164067	+	114163822	1.0	1.0
gene:TraesCS2D03G0344200	Chr2D	110645240	110646972	+	110646106	Chr2D	114604607	114606339	+	114605473	1.0	1.0
gene:TraesCS2D03G0344600	Chr2D	111093168	111095643	+	111094405	Chr2D	115043367	115045842	+	115044604	1.0	1.0
gene:TraesCS2D03G0344800	Chr2D	111244101	111245696	-	111244898	Chr2D	115194514	115196109	-	115195311	1.0	1.0
gene:TraesCS2D03G0344900	Chr2D	111246023	111249568	+	111247795	Chr2D	115196435	115199981	+	115198208	0.989	0.973
gene:TraesCS2D03G0345000	Chr2D	111255512	111257219	+	111256365	Chr2D	115205925	115207632	+	115206778	1.0	1.0
gene:TraesCS2D03G0345100	Chr2D	111318909	111320087	-	111319498	Chr2D	115269485	115270663	-	115270074	1.0	1.0
gene:TraesCS2D03G0345200	Chr2D	111320462	111323335	+	111321898	Chr2D	115271038	115273911	+	115272474	1.0	1.0
gene:TraesCS2D03G0345500	Chr2D	111350173	111352435	+	111351304	Chr2D	115301776	115304038	+	115302907	1.0	0.999
gene:TraesCS2D03G0345700	Chr2D	111363596	111367076	+	111365336	Chr2D	115315199	115318679	+	115316939	1.0	1.0
gene:TraesCS2D03G0345800	Chr2D	111396609	111396929	+	111396769	Chr2D	115348246	115348566	+	115348406	1.0	1.0
gene:TraesCS2D03G0345900	Chr2D	111447744	111448337	-	111448040	Chr2D	115399467	115400060	-	115399763	1.0	1.0
gene:TraesCS2D03G0346000	Chr2D	111449441	111450304	+	111449872	Chr2D	115401164	115402027	+	115401595	1.0	1.0
gene:TraesCS2D03G0346300	Chr2D	111718758	111719342	+	111719050	Chr2D	115670885	115671469	+	115671177	1.0	0.998
gene:TraesCS2D03G0346400	Chr2D	111869937	111871705	+	111870821	Chr2D	115831508	115833270	+	115832389	0.996	0.996
gene:TraesCS2D03G0346600	Chr2D	112011862	112017406	+	112014634	Chr2D	115973320	115978863	+	115976091	0.999	0.999
gene:TraesCS2D03G0346700	Chr2D	112018766	112023053	+	112020909	Chr2D	115980223	115984498	+	115982360	0.993	0.993
gene:TraesCS2D03G0346800	Chr2D	112038452	112039283	-	112038867	Chr2D	115999904	116000735	-	116000319	1.0	1.0
gene:TraesCS2D03G0346900	Chr2D	112051018	112051918	+	112051468	Chr2D	116012614	116013514	+	116013064	1.0	1.0
gene:TraesCS2D03G0347300	Chr2D	112106511	112107245	+	112106878	Chr2D	116068322	116069056	+	116068689	1.0	1.0
gene:TraesCS2D03G0347400	Chr2D	112143986	112144192	+	112144089	Chr2D	116105579	116105785	+	116105682	1.0	0.995
gene:TraesCS2D03G0347500	Chr2D	112213521	112214447	+	112213984	Chr2D	116175569	116176495	+	116176032	1.0	1.0
