gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity
gene:TraesCS1B03G0400100	Chr1B	207434158	207434607	+	207434382	Chr1B	212000507	212000956	+	212000731	1.0	1.0
gene:TraesCS1B03G0400200	Chr1B	208189926	208194276	+	208192101	Chr1B	212756203	212760554	+	212758378	1.0	0.999
gene:TraesCS1B03G0400500	Chr1B	208211319	208213292	+	208212305	Chr1B	212777600	212779573	+	212778586	1.0	1.0
gene:TraesCS1B03G0400700	Chr1B	208442109	208448539	-	208445324	Chr1B	213008477	213014907	-	213011692	1.0	1.0
gene:TraesCS1B03G0401500	Chr1B	210120540	210122534	+	210121537	Chr1B	214673826	214675820	+	214674823	1.0	0.989
gene:TraesCS1B03G0401800	Chr1B	210831025	210839325	-	210835175	Chr1B	215381713	215390013	-	215385863	1.0	1.0
gene:TraesCS1B03G0402600	Chr1B	211840760	211849979	+	211845369	Chr1B	216387670	216396895	+	216392282	1.0	1.0
gene:TraesCS1B03G0403300	Chr1B	212449794	212455139	+	212452466	Chr1B	217088278	217093623	+	217090950	1.0	1.0
gene:TraesCS1B03G0403700	Chr1B	212840804	212845314	+	212843059	Chr1B	217478318	217482828	+	217480573	1.0	0.998
gene:TraesCS1B03G0404300	Chr1B	213578415	213579062	-	213578738	Chr1B	218220401	218221048	-	218220724	1.0	1.0
gene:TraesCS1B03G0404400	Chr1B	213674780	213681671	+	213678225	Chr1B	218316778	218323747	+	218320262	1.0	0.999
gene:TraesCS1B03G0405400	Chr1B	215527648	215532464	-	215530056	Chr1B	221529371	221534181	-	221531776	0.996	0.994
gene:TraesCS1B03G0405700	Chr1B	216031441	216043368	-	216037404	Chr1B	222031562	222043489	-	222037525	1.0	1.0
gene:TraesCS1B03G0405900	Chr1B	216581813	216584245	-	216583029	Chr1B	222580610	222583042	-	222581826	1.0	1.0
gene:TraesCS1B03G0406400	Chr1B	217680083	217694910	-	217687496	Chr1B	223674120	223688947	-	223681533	1.0	1.0
gene:TraesCS1B03G0407100	Chr1B	218775057	218779921	-	218777489	Chr1B	224768293	224773157	-	224770725	1.0	1.0
gene:TraesCS1B03G0408700	Chr1B	219112064	219114787	-	219113425	Chr1B	225105214	225107937	-	225106575	1.0	1.0
gene:TraesCS1B03G0409100	Chr1B	219683221	219691867	-	219687544	Chr1B	225674931	225683577	-	225679254	1.0	1.0
gene:TraesCS1B03G0409400	Chr1B	219946016	219952409	-	219949212	Chr1B	225937742	225944135	-	225940938	1.0	1.0
gene:TraesCS1B03G0409500	Chr1B	220258795	220271612	+	220265203	Chr1B	226250348	226263165	+	226256756	1.0	1.0
gene:TraesCS1B03G0410200	Chr1B	220931470	220932015	+	220931742	Chr1B	226921156	226921701	+	226921428	1.0	1.0
gene:TraesCS1B03G0410800	Chr1B	221387079	221387890	+	221387484	Chr1B	227372832	227373643	+	227373237	1.0	1.0
gene:TraesCS1B03G0411400	Chr1B	221946959	221955086	-	221951022	Chr1B	227925166	227933293	-	227929229	1.0	1.0
gene:TraesCS1B03G0411800	Chr1B	222320894	222321259	-	222321076	Chr1B	228299020	228299385	-	228299202	1.0	1.0
gene:TraesCS1B03G0411500	Chr1B	222299256	222346845	+	222323050	Chr1B	228277379	228325111	+	228301245	1.0	1.0
gene:TraesCS1B03G0413100	Chr1B	223125657	223136029	+	223130843	Chr1B	229103934	229114419	+	229109176	1.0	1.0
gene:TraesCS1B03G0413600	Chr1B	223400698	223405537	+	223403117	Chr1B	229377986	229382825	+	229380405	1.0	1.0
gene:TraesCS1B03G0413700	Chr1B	223533586	223564370	+	223548978	Chr1B	229510858	229541642	+	229526250	1.0	1.0
gene:TraesCS1B03G0414000	Chr1B	223815077	223830585	+	223822831	Chr1B	229792349	229807861	+	229800105	1.0	1.0
gene:TraesCS1B03G0415700	Chr1B	224255575	224281340	-	224268457	Chr1B	230232640	230258405	-	230245522	1.0	1.0
gene:TraesCS1B03G0416700	Chr1B	226866747	226870166	+	226868456	Chr1B	233071175	233074594	+	233072884	1.0	1.0
gene:TraesCS1B03G0428600	Chr1B	240312376	240314951	-	240313663	Chr1B	248017690	248020265	+	248018977	1.0	1.0
gene:TraesCS1B03G0428800	Chr1B	241436306	241436674	+	241436490	Chr1B	246449346	246449714	-	246449530	1.0	1.0
gene:TraesCS1B03G0429200	Chr1B	241949708	241950001	+	241949854	Chr1B	245942714	245943007	-	245942860	1.0	1.0
gene:TraesCS1B03G0429700	Chr1B	243005626	243007399	+	243006512	Chr1B	244834774	244836547	-	244835660	1.0	1.0
gene:TraesCS1B03G0429800	Chr1B	243008306	243015539	-	243011922	Chr1B	244826634	244833867	+	244830250	1.0	1.0
gene:TraesCS1B03G0430200	Chr1B	243044255	243062874	-	243053564	Chr1B	244779294	244797914	+	244788604	1.0	1.0
gene:TraesCS1B03G0430400	Chr1B	243417583	243419461	-	243418522	Chr1B	244424643	244426521	+	244425582	1.0	1.0
gene:TraesCS1B03G0437500	Chr1B	254246302	254250235	+	254248268	Chr1B	263736759	263740704	-	263738731	0.998	0.994
gene:TraesCS1B03G0437800	Chr1B	255241252	255244336	+	255242794	Chr1B	262736510	262739594	-	262738052	1.0	1.0
gene:TraesCS1B03G0438100	Chr1B	255513130	255525174	-	255519152	Chr1B	262455907	262467951	+	262461929	1.0	1.0
gene:TraesCS1B03G0438200	Chr1B	255625817	255637724	+	255631770	Chr1B	262343358	262355265	-	262349311	1.0	1.0
gene:TraesCS1B03G0438300	Chr1B	256410923	256428983	+	256419953	Chr1B	265719742	265737691	-	265728716	1.0	1.0
gene:TraesCS1B03G0439200	Chr1B	256989533	257063324	+	257026428	Chr1B	265087355	265161166	-	265124260	1.0	1.0
gene:TraesCS1B03G0439800	Chr1B	258130772	258146294	+	258138533	Chr1B	266783836	266798999	+	266791417	1.0	1.0
gene:TraesCS1B03G0439900	Chr1B	258397245	258435056	-	258416150	Chr1B	267048094	267085904	-	267066999	1.0	1.0
gene:TraesCS1B03G0440300	Chr1B	259079349	259125740	-	259102544	Chr1B	267728438	267774827	-	267751632	1.0	1.0
gene:TraesCS1B03G0441300	Chr1B	259933713	259934015	-	259933864	Chr1B	268582714	268583016	-	268582865	1.0	1.0
gene:TraesCS1B03G0442100	Chr1B	260557042	260580117	-	260568579	Chr1B	269204719	269227859	-	269216289	0.999	0.982
gene:TraesCS1B03G0442700	Chr1B	261595618	261611374	-	261603496	Chr1B	270241659	270257418	-	270249538	1.0	1.0
gene:TraesCS1B03G0443100	Chr1B	262286905	262308581	+	262297743	Chr1B	271166573	271187893	+	271177233	1.0	1.0
gene:TraesCS1B03G0443400	Chr1B	262308943	262309227	-	262309085	Chr1B	271188255	271188539	-	271188397	1.0	1.0
gene:TraesCS1B03G0444200	Chr1B	262996981	263015428	+	263006204	Chr1B	271875767	271894212	+	271884989	1.0	1.0
gene:TraesCS1B03G0444500	Chr1B	263591879	263593568	+	263592723	Chr1B	272480017	272481706	+	272480861	1.0	1.0
gene:TraesCS1B03G0445900	Chr1B	265104685	265110189	+	265107437	Chr1B	273989030	273994196	+	273991613	1.0	1.0
gene:TraesCS1B03G0446700	Chr1B	265588649	265594690	+	265591669	Chr1B	274471457	274477498	+	274474477	1.0	1.0
gene:TraesCS1B03G0447400	Chr1B	265865117	265875218	-	265870167	Chr1B	274747551	274757661	-	274752606	1.0	1.0
gene:TraesCS1B03G0447700	Chr1B	266910329	266911090	-	266910709	Chr1B	275791282	275792043	-	275791662	1.0	1.0
gene:TraesCS1B03G0448500	Chr1B	267901845	267906952	+	267904398	Chr1B	276782655	276787779	+	276785217	1.0	1.0
gene:TraesCS1B03G0448700	Chr1B	268120126	268122809	+	268121467	Chr1B	277000522	277003205	+	277001863	1.0	1.0
gene:TraesCS1B03G0448800	Chr1B	268144072	268149623	+	268146847	Chr1B	277024481	277030032	+	277027256	1.0	1.0
gene:TraesCS1B03G0448900	Chr1B	268581356	268584439	+	268582897	Chr1B	277460252	277463335	+	277461793	1.0	1.0
gene:TraesCS1B03G0449700	Chr1B	268966345	268971096	-	268968720	Chr1B	277844977	277849728	-	277847352	1.0	1.0
gene:TraesCS1B03G0449800	Chr1B	269312542	269313249	+	269312895	Chr1B	278190379	278191086	+	278190732	1.0	1.0
gene:TraesCS1B03G0450000	Chr1B	269316192	269322684	-	269319438	Chr1B	278194029	278200521	-	278197275	1.0	1.0
gene:TraesCS1B03G0450400	Chr1B	269592287	269605940	+	269599113	Chr1B	278469959	278483610	+	278476784	1.0	1.0
gene:TraesCS1B03G0450900	Chr1B	269606829	269607918	+	269607373	Chr1B	278484499	278485588	+	278485043	1.0	1.0
gene:TraesCS1B03G0451000	Chr1B	269615558	269616427	+	269615992	Chr1B	278493224	278494093	+	278493658	1.0	1.0
gene:TraesCS1B03G0451400	Chr1B	269788892	269791078	+	269789985	Chr1B	278666248	278668434	+	278667341	1.0	1.0
gene:TraesCS1B03G0451500	Chr1B	269791204	269793295	-	269792249	Chr1B	278668560	278670652	-	278669606	1.0	1.0
gene:TraesCS1B03G0451700	Chr1B	269986835	269988542	+	269987688	Chr1B	278864177	278865884	+	278865030	1.0	1.0
gene:TraesCS1B03G0451800	Chr1B	269988272	269990351	-	269989311	Chr1B	278865614	278867693	-	278866653	1.0	1.0
gene:TraesCS1B03G0452200	Chr1B	270021087	270024857	+	270022972	Chr1B	278898443	278902213	+	278900328	1.0	1.0
gene:TraesCS1B03G0452500	Chr1B	270380513	270380830	+	270380671	Chr1B	279257373	279257690	+	279257531	1.0	1.0
gene:TraesCS1B03G0452400	Chr1B	270380434	270404427	-	270392430	Chr1B	279257294	279280927	-	279269110	1.0	1.0
gene:TraesCS1B03G0452800	Chr1B	270801011	270801888	+	270801449	Chr1B	279676231	279677108	+	279676669	1.0	1.0
gene:TraesCS1B03G0453000	Chr1B	270885326	270895999	-	270890662	Chr1B	279760568	279771249	-	279765908	1.0	1.0
gene:TraesCS1B03G0453100	Chr1B	271328652	271335545	+	271332098	Chr1B	280194255	280201148	+	280197701	1.0	1.0
gene:TraesCS1B03G0453200	Chr1B	271681246	271683108	+	271682177	Chr1B	280546583	280548445	+	280547514	1.0	1.0
gene:TraesCS1B03G0453600	Chr1B	272107472	272127756	+	272117614	Chr1B	281028283	281048570	+	281038426	1.0	1.0
gene:TraesCS1B03G0453700	Chr1B	272129316	272131596	+	272130456	Chr1B	281050130	281052410	+	281051270	1.0	1.0
gene:TraesCS1B03G0453900	Chr1B	272276702	272278696	+	272277699	Chr1B	281197664	281199658	+	281198661	1.0	1.0
gene:TraesCS1B03G0453800	Chr1B	272276632	272289719	-	272283175	Chr1B	281197594	281210681	-	281204137	1.0	1.0
gene:TraesCS1B03G0455100	Chr1B	274418085	274420987	+	274419536	Chr1B	283334131	283337033	+	283335582	1.0	1.0
gene:TraesCS1B03G0455200	Chr1B	274507054	274509145	+	274508099	Chr1B	283423117	283425208	+	283424162	1.0	1.0
gene:TraesCS1B03G0455300	Chr1B	274510056	274512317	-	274511186	Chr1B	283426119	283428380	-	283427249	1.0	1.0
gene:TraesCS1B03G0455500	Chr1B	274643161	274644166	+	274643663	Chr1B	283558371	283559376	+	283558873	1.0	0.994
gene:TraesCS1B03G0455600	Chr1B	274647054	274659194	+	274653124	Chr1B	283562259	283574399	+	283568329	1.0	1.0
gene:TraesCS1B03G0455800	Chr1B	274825349	274826488	+	274825918	Chr1B	283739448	283740587	+	283740017	1.0	1.0
gene:TraesCS1B03G0455900	Chr1B	274935265	274943866	+	274939565	Chr1B	283849365	283857974	+	283853669	1.0	1.0
gene:TraesCS1B03G0456300	Chr1B	275175157	275178052	+	275176604	Chr1B	284089274	284092171	+	284090722	1.0	1.0
gene:TraesCS1B03G0456600	Chr1B	275329537	275337503	+	275333520	Chr1B	284243660	284251625	+	284247642	1.0	1.0
gene:TraesCS1B03G0457000	Chr1B	275431139	275431498	-	275431318	Chr1B	284345099	284345458	-	284345278	1.0	1.0
gene:TraesCS1B03G0457400	Chr1B	275568199	275572789	+	275570494	Chr1B	284478982	284483572	+	284481277	1.0	1.0
gene:TraesCS1B03G0457500	Chr1B	275572864	275586109	-	275579486	Chr1B	284483647	284496892	-	284490269	1.0	1.0
gene:TraesCS1B03G0458200	Chr1B	275603586	275603855	-	275603720	Chr1B	284514369	284514638	-	284514503	1.0	1.0
gene:TraesCS1B03G0458600	Chr1B	275749456	275752485	-	275750970	Chr1B	284657071	284660100	-	284658585	1.0	1.0
gene:TraesCS1B03G0459100	Chr1B	275833405	275834595	-	275834000	Chr1B	284741056	284742246	-	284741651	1.0	1.0
gene:TraesCS1B03G0460100	Chr1B	276174209	276177165	+	276175687	Chr1B	285081176	285084134	+	285082655	1.0	1.0
gene:TraesCS1B03G0461100	Chr1B	276825353	276834345	+	276829849	Chr1B	285738712	285747704	+	285743208	1.0	1.0
gene:TraesCS1B03G0462000	Chr1B	277304346	277307684	+	277306015	Chr1B	286217579	286220917	+	286219248	1.0	1.0
gene:TraesCS1B03G0462100	Chr1B	277609584	277620231	-	277614907	Chr1B	286522841	286533488	-	286528164	1.0	1.0
gene:TraesCS1B03G0462200	Chr1B	278391842	278408136	-	278399989	Chr1B	287297142	287313438	-	287305290	1.0	1.0
gene:TraesCS1B03G0462300	Chr1B	278408436	278410263	+	278409349	Chr1B	287313738	287315565	+	287314651	1.0	1.0
gene:TraesCS1B03G0462400	Chr1B	278914113	278916143	+	278915128	Chr1B	287819348	287821378	+	287820363	1.0	1.0
gene:TraesCS1B03G0462600	Chr1B	279384177	279387425	-	279385801	Chr1B	288296297	288299545	-	288297921	1.0	1.0
gene:TraesCS1B03G0463400	Chr1B	280157488	280176642	-	280167065	Chr1B	289064874	289084028	-	289074451	1.0	1.0
gene:TraesCS1B03G0465500	Chr1B	281848120	281851083	+	281849601	Chr1B	290747915	290750878	+	290749396	1.0	1.0
gene:TraesCS1B03G0465700	Chr1B	281947683	281950626	+	281949154	Chr1B	290847096	290850037	+	290848566	0.999	0.999
gene:TraesCS1B03G0466000	Chr1B	282042876	282044345	+	282043610	Chr1B	290942271	290943740	+	290943005	1.0	1.0
gene:TraesCS1B03G0466100	Chr1B	282090476	282090826	+	282090651	Chr1B	290989874	290990224	+	290990049	1.0	1.0
gene:TraesCS1B03G0466400	Chr1B	282159341	282161228	+	282160284	Chr1B	291058537	291060424	+	291059480	1.0	1.0
gene:TraesCS1B03G0467300	Chr1B	283896046	283934363	-	283915204	Chr1B	292789102	292827440	-	292808271	1.0	1.0
gene:TraesCS1B03G0468100	Chr1B	284235769	284241427	+	284238598	Chr1B	293127534	293133192	+	293130363	1.0	1.0
gene:TraesCS1B03G0468200	Chr1B	284241766	284245683	-	284243724	Chr1B	293133531	293137448	-	293135489	1.0	1.0
gene:TraesCS1B03G0468600	Chr1B	284429014	284431033	+	284430023	Chr1B	293320787	293322806	+	293321796	1.0	1.0
gene:TraesCS1B03G0468700	Chr1B	284431833	284434631	-	284433232	Chr1B	293323606	293326404	-	293325005	1.0	1.0
gene:TraesCS1B03G0468800	Chr1B	284555769	284559956	+	284557862	Chr1B	293447484	293451343	+	293449413	1.0	1.0
gene:TraesCS1B03G0468900	Chr1B	284925045	284947007	+	284936026	Chr1B	293816348	293838313	+	293827330	1.0	1.0
gene:TraesCS1B03G0469000	Chr1B	285095353	285097092	-	285096222	Chr1B	293981143	293982882	-	293982012	1.0	1.0
gene:TraesCS1B03G0470800	Chr1B	285654482	285656033	-	285655257	Chr1B	294538854	294540405	-	294539629	1.0	1.0
gene:TraesCS1B03G0472100	Chr1B	286032480	286035193	-	286033836	Chr1B	294907342	294910055	-	294908698	1.0	1.0
gene:TraesCS1B03G0472200	Chr1B	286233680	286237470	+	286235575	Chr1B	295106074	295109864	+	295107969	1.0	1.0
gene:TraesCS1B03G0472300	Chr1B	286356280	286370953	+	286363616	Chr1B	295228682	295243355	+	295236018	1.0	1.0
gene:TraesCS1B03G0472900	Chr1B	286611875	286612954	-	286612414	Chr1B	295484283	295485362	-	295484822	1.0	1.0
gene:TraesCS1B03G0473000	Chr1B	286615331	286621073	+	286618202	Chr1B	295487739	295493481	+	295490610	1.0	1.0
gene:TraesCS1B03G0473100	Chr1B	286621234	286625099	+	286623166	Chr1B	295493642	295497507	+	295495574	1.0	1.0
gene:TraesCS1B03G0473200	Chr1B	286635296	286637010	+	286636153	Chr1B	295507704	295509418	+	295508561	1.0	1.0
gene:TraesCS1B03G0473300	Chr1B	286663027	286664180	+	286663603	Chr1B	295535435	295536588	+	295536011	1.0	1.0
gene:TraesCS1B03G0477200	Chr1B	288569661	288585218	-	288577439	Chr1B	297436789	297452346	-	297444567	1.0	1.0
gene:TraesCS1B03G0478000	Chr1B	288876126	288876446	+	288876286	Chr1B	297739972	297740292	+	297740132	1.0	1.0
gene:TraesCS1B03G0478300	Chr1B	289559605	289564137	-	289561871	Chr1B	298418585	298423117	-	298420851	1.0	1.0
gene:TraesCS1B03G0479800	Chr1B	290481021	290482883	-	290481952	Chr1B	299334937	299336799	-	299335868	1.0	1.0
gene:TraesCS1B03G0479900	Chr1B	290487918	290489173	-	290488545	Chr1B	299341834	299343089	-	299342461	1.0	1.0
gene:TraesCS1B03G0480300	Chr1B	291756225	291774559	-	291765392	Chr1B	300723120	300741454	-	300732287	1.0	1.0
gene:TraesCS1B03G0480700	Chr1B	292422347	292422664	-	292422505	Chr1B	301388847	301389164	-	301389005	1.0	1.0
gene:TraesCS1B03G0480800	Chr1B	292450397	292450808	-	292450602	Chr1B	301416897	301417308	-	301417102	1.0	1.0
gene:TraesCS1B03G0480900	Chr1B	292450890	292451175	-	292451032	Chr1B	301417390	301417675	-	301417532	1.0	1.0
gene:TraesCS1B03G0481000	Chr1B	292460383	292462034	+	292461208	Chr1B	301426883	301428534	+	301427708	1.0	1.0
gene:TraesCS1B03G0481400	Chr1B	292581724	292583446	-	292582585	Chr1B	301547775	301549497	-	301548636	1.0	0.995
gene:TraesCS1B03G0482000	Chr1B	292745246	292749332	-	292747289	Chr1B	301711323	301715409	-	301713366	1.0	1.0
gene:TraesCS1B03G0482100	Chr1B	293034076	293035804	+	293034940	Chr1B	302000052	302001780	+	302000916	1.0	1.0
gene:TraesCS1B03G0482200	Chr1B	293035156	293037521	-	293036338	Chr1B	302001132	302003497	-	302002314	1.0	1.0
gene:TraesCS1B03G0482300	Chr1B	293131732	293137629	-	293134680	Chr1B	302097482	302103378	-	302100430	1.0	1.0
gene:TraesCS1B03G0482400	Chr1B	293182170	293184879	+	293183524	Chr1B	302147919	302150628	+	302149273	1.0	1.0
gene:TraesCS1B03G0483000	Chr1B	293396831	293398758	-	293397794	Chr1B	302362338	302364265	-	302363301	1.0	1.0
gene:TraesCS1B03G0483200	Chr1B	293935971	293937455	+	293936713	Chr1B	302891240	302892724	+	302891982	1.0	1.0
gene:TraesCS1B03G0483300	Chr1B	294124095	294129964	+	294127029	Chr1B	303078138	303084007	+	303081072	1.0	1.0
gene:TraesCS1B03G0483500	Chr1B	294257929	294260335	+	294259132	Chr1B	303212006	303214412	+	303213209	1.0	1.0
gene:TraesCS1B03G0483800	Chr1B	294574231	294580817	+	294577524	Chr1B	303528320	303534906	+	303531613	1.0	1.0
gene:TraesCS1B03G0483900	Chr1B	294584952	294586561	-	294585756	Chr1B	303539041	303540650	-	303539845	1.0	1.0
gene:TraesCS1B03G0484000	Chr1B	294803886	294818176	+	294811031	Chr1B	303757511	303771801	+	303764656	1.0	1.0
gene:TraesCS1B03G0484800	Chr1B	295052215	295057525	+	295054870	Chr1B	304005825	304011135	+	304008480	1.0	0.998
gene:TraesCS1B03G0484900	Chr1B	295159876	295161704	+	295160790	Chr1B	304113514	304115342	+	304114428	1.0	1.0
gene:TraesCS1B03G0485000	Chr1B	295202633	295208341	+	295205487	Chr1B	304156282	304161990	+	304159136	1.0	1.0
gene:TraesCS1B03G0485200	Chr1B	295211256	295214546	-	295212901	Chr1B	304164905	304168195	-	304166550	1.0	1.0
gene:TraesCS1B03G0485300	Chr1B	295352976	295355976	+	295354476	Chr1B	304306587	304309587	+	304308087	1.0	1.0
gene:TraesCS1B03G0485500	Chr1B	295360688	295363233	-	295361960	Chr1B	304314299	304316844	-	304315571	1.0	1.0
gene:TraesCS1B03G0485900	Chr1B	295476560	295486836	+	295481698	Chr1B	304430175	304440452	+	304435313	1.0	1.0
gene:TraesCS1B03G0486200	Chr1B	295704503	295707152	+	295705827	Chr1B	304657470	304660119	+	304658794	1.0	1.0
gene:TraesCS1B03G0486400	Chr1B	295917997	295920503	-	295919250	Chr1B	304870982	304873488	-	304872235	1.0	1.0
gene:TraesCS1B03G0486500	Chr1B	296087460	296089796	+	296088628	Chr1B	305040424	305042760	+	305041592	1.0	1.0
gene:TraesCS1B03G0488700	Chr1B	298737852	298739548	-	298738700	Chr1B	307699727	307701423	-	307700575	1.0	1.0
gene:TraesCS1B03G0488900	Chr1B	298744743	298745209	+	298744976	Chr1B	307706621	307707087	+	307706854	1.0	1.0
gene:TraesCS1B03G0489000	Chr1B	298808109	298809466	-	298808787	Chr1B	307769987	307771344	-	307770665	1.0	1.0
gene:TraesCS1B03G0489100	Chr1B	298812822	298813517	+	298813169	Chr1B	307774700	307775395	+	307775047	1.0	1.0
gene:TraesCS1B03G0489200	Chr1B	298815132	298819074	+	298817103	Chr1B	307777015	307780957	+	307778986	1.0	1.0
gene:TraesCS1B03G0490100	Chr1B	301330822	301370753	+	301350787	Chr1B	310281708	310321640	+	310301674	1.0	1.0
gene:TraesCS1B03G0492700	Chr1B	302874816	302887305	+	302881060	Chr1B	311820121	311832614	+	311826367	1.0	1.0
gene:TraesCS1B03G0493200	Chr1B	302890100	302893685	+	302891892	Chr1B	311835409	311838994	+	311837201	1.0	1.0
gene:TraesCS1B03G0493300	Chr1B	302894831	302899181	+	302897006	Chr1B	311840140	311844490	+	311842315	1.0	1.0
gene:TraesCS1B03G0493400	Chr1B	302902168	302908808	+	302905488	Chr1B	311847477	311854117	+	311850797	1.0	1.0
gene:TraesCS1B03G0493600	Chr1B	303048721	303052289	-	303050505	Chr1B	311994040	311997608	-	311995824	1.0	1.0
gene:TraesCS1B03G0493700	Chr1B	303141936	303150941	+	303146438	Chr1B	312087276	312096281	+	312091778	1.0	1.0
gene:TraesCS1B03G0493900	Chr1B	303203357	303204831	-	303204094	Chr1B	312148697	312150171	-	312149434	1.0	1.0
gene:TraesCS1B03G0494000	Chr1B	303449061	303454000	+	303451530	Chr1B	312394416	312399355	+	312396885	1.0	1.0
gene:TraesCS1B03G0494100	Chr1B	303484433	303491519	+	303487976	Chr1B	312429789	312436875	+	312433332	1.0	1.0
gene:TraesCS1B03G0494300	Chr1B	303492238	303494076	-	303493157	Chr1B	312437594	312439432	-	312438513	1.0	1.0
gene:TraesCS1B03G0494500	Chr1B	303686381	303692461	+	303689421	Chr1B	312631738	312637818	+	312634778	1.0	1.0
gene:TraesCS1B03G0494600	Chr1B	303845246	303849635	+	303847440	Chr1B	312790620	312795009	+	312792814	1.0	1.0
gene:TraesCS1B03G0494800	Chr1B	304111665	304116734	+	304114199	Chr1B	313053247	313058316	+	313055781	1.0	1.0
gene:TraesCS1B03G0495000	Chr1B	304119085	304122840	+	304120962	Chr1B	313060667	313064422	+	313062544	1.0	1.0
gene:TraesCS1B03G0495300	Chr1B	304458216	304474386	-	304466301	Chr1B	313399270	313415440	-	313407355	1.0	1.0
gene:TraesCS1B03G0495700	Chr1B	304543459	304551651	-	304547555	Chr1B	313484518	313492710	-	313488614	1.0	1.0
gene:TraesCS1B03G0496900	Chr1B	305815001	305817531	+	305816266	Chr1B	314752597	314755127	+	314753862	1.0	1.0
gene:TraesCS1B03G0497000	Chr1B	305818373	305835572	-	305826972	Chr1B	314755969	314773171	-	314764570	1.0	1.0
gene:TraesCS1B03G0497300	Chr1B	306030073	306034918	-	306032495	Chr1B	314967654	314972499	-	314970076	1.0	1.0
gene:TraesCS1B03G0497800	Chr1B	306347439	306350458	-	306348948	Chr1B	315284720	315287740	-	315286230	1.0	1.0
gene:TraesCS1B03G0498100	Chr1B	306687581	306688012	+	306687796	Chr1B	315623599	315624030	+	315623814	1.0	1.0
gene:TraesCS1B03G0498600	Chr1B	306698286	306699823	+	306699054	Chr1B	315634305	315635842	+	315635073	1.0	1.0
gene:TraesCS1B03G0498700	Chr1B	306701004	306704035	+	306702519	Chr1B	315637023	315640054	+	315638538	1.0	1.0
gene:TraesCS1B03G0498800	Chr1B	306704476	306704820	-	306704648	Chr1B	315640495	315640839	-	315640667	1.0	1.0
gene:TraesCS1B03G0499000	Chr1B	306938390	306944080	+	306941235	Chr1B	315874442	315880132	+	315877287	1.0	0.999
gene:TraesCS1B03G0499200	Chr1B	307085825	307089153	+	307087489	Chr1B	316021744	316025072	+	316023408	1.0	1.0
gene:TraesCS1B03G0499300	Chr1B	307313417	307322577	-	307317997	Chr1B	316248628	316257788	-	316253208	1.0	1.0
gene:TraesCS1B03G0500400	Chr1B	307612686	307615594	+	307614140	Chr1B	316547950	316550858	+	316549404	1.0	1.0
gene:TraesCS1B03G0500600	Chr1B	307615979	307619651	-	307617815	Chr1B	316551243	316554963	-	316553103	1.0	0.992
gene:TraesCS1B03G0500650	Chr1B	307619453	307620789	+	307620121	Chr1B	316554765	316556064	+	316555414	0.963	0.958
gene:TraesCS1B03G0500700	Chr1B	307620774	307648640	-	307634707	Chr1B	316556049	316583997	-	316570023	1.0	1.0
gene:TraesCS1B03G0501100	Chr1B	307923811	307924996	-	307924403	Chr1B	316858914	316860099	-	316859506	1.0	1.0
gene:TraesCS1B03G0501600	Chr1B	308151055	308152607	+	308151831	Chr1B	317086263	317087815	+	317087039	1.0	1.0
gene:TraesCS1B03G0501800	Chr1B	308386915	308390753	+	308388834	Chr1B	317322128	317325968	+	317324048	1.0	1.0
gene:TraesCS1B03G0501900	Chr1B	308557709	308564521	+	308561115	Chr1B	317492466	317499278	+	317495872	1.0	1.0
gene:TraesCS1B03G0502500	Chr1B	308853233	308855986	+	308854609	Chr1B	317787602	317790355	+	317788978	1.0	1.0
gene:TraesCS1B03G0502600	Chr1B	308857098	308865333	-	308861215	Chr1B	317791467	317799702	-	317795584	1.0	1.0
gene:TraesCS1B03G0502700	Chr1B	309104470	309109917	-	309107193	Chr1B	318039126	318044573	-	318041849	1.0	1.0
gene:TraesCS1B03G0502900	Chr1B	309116094	309116883	-	309116488	Chr1B	318050750	318051539	-	318051144	1.0	1.0
gene:TraesCS1B03G0503200	Chr1B	309121669	309136727	-	309129198	Chr1B	318056325	318071386	-	318063855	1.0	1.0
gene:TraesCS1B03G0504700	Chr1B	310014973	310022754	-	310018863	Chr1B	318900625	318908406	-	318904515	1.0	1.0
gene:TraesCS1B03G0505600	Chr1B	310720702	310723638	+	310722170	Chr1B	319605153	319608089	+	319606621	1.0	1.0
gene:TraesCS1B03G0505700	Chr1B	310848519	310857997	-	310853258	Chr1B	319732976	319742454	-	319737715	1.0	1.0
gene:TraesCS1B03G0505800	Chr1B	311121028	311122950	+	311121989	Chr1B	320005484	320007406	+	320006445	1.0	1.0
gene:TraesCS1B03G0505900	Chr1B	311488606	311492181	+	311490393	Chr1B	320372836	320376411	+	320374623	1.0	1.0
gene:TraesCS1B03G0506000	Chr1B	311504776	311509190	-	311506983	Chr1B	320389006	320393420	-	320391213	1.0	1.0
gene:TraesCS1B03G0506100	Chr1B	311509607	311513474	-	311511540	Chr1B	320393837	320397704	-	320395770	1.0	1.0
gene:TraesCS1B03G0506400	Chr1B	311603977	311606882	-	311605429	Chr1B	320488209	320491114	-	320489661	1.0	1.0
