gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity
gene:TraesCS2D03G0273200	Chr2D	78164903	78166051	-	78165477	Chr2D	80151588	80152736	-	80152162	1.0	1.0
gene:TraesCS2D03G0273800	Chr2D	78403495	78413096	+	78408295	Chr2D	80389555	80398952	+	80394253	1.0	1.0
gene:TraesCS2D03G0274200	Chr2D	78948380	78955133	+	78951756	Chr2D	80931929	80938682	+	80935305	1.0	1.0
gene:TraesCS2D03G0274700	Chr2D	79035181	79035375	+	79035278	Chr2D	81018740	81018934	+	81018837	1.0	1.0
gene:TraesCS2D03G0274800	Chr2D	79039338	79045592	-	79042465	Chr2D	81022897	81029151	-	81026024	1.0	1.0
gene:TraesCS2D03G0274900	Chr2D	79052790	79054375	+	79053582	Chr2D	81036349	81037934	+	81037141	1.0	1.0
gene:TraesCS2D03G0275000	Chr2D	79113655	79114167	+	79113911	Chr2D	81097215	81097727	+	81097471	1.0	1.0
gene:TraesCS2D03G0275100	Chr2D	79147833	79149465	+	79148649	Chr2D	81131393	81133025	+	81132209	1.0	1.0
gene:TraesCS2D03G0275200	Chr2D	79150557	79153224	-	79151890	Chr2D	81134117	81136784	-	81135450	1.0	1.0
gene:TraesCS2D03G0275300	Chr2D	79160172	79163005	-	79161588	Chr2D	81143733	81146566	-	81145149	1.0	1.0
gene:TraesCS2D03G0275500	Chr2D	79200644	79201625	-	79201134	Chr2D	81184193	81185174	-	81184683	1.0	1.0
gene:TraesCS2D03G0275800	Chr2D	79257294	79262360	-	79259827	Chr2D	81240667	81245733	-	81243200	1.0	1.0
gene:TraesCS2D03G0275900	Chr2D	79269426	79272982	+	79271204	Chr2D	81252799	81256355	+	81254577	1.0	1.0
gene:TraesCS2D03G0276100	Chr2D	79289924	79298503	+	79294213	Chr2D	81273106	81281685	+	81277395	1.0	1.0
gene:TraesCS2D03G0276700	Chr2D	79523615	79527001	+	79525308	Chr2D	81506803	81510189	+	81508496	1.0	1.0
gene:TraesCS2D03G0277000	Chr2D	79564400	79565131	-	79564765	Chr2D	81547587	81548318	-	81547952	1.0	1.0
gene:TraesCS2D03G0277200	Chr2D	79577567	79578682	+	79578124	Chr2D	81560754	81561869	+	81561311	1.0	1.0
gene:TraesCS2D03G0277300	Chr2D	79616722	79618511	+	79617616	Chr2D	81599916	81601705	+	81600810	1.0	1.0
gene:TraesCS2D03G0277500	Chr2D	79771616	79776351	-	79773983	Chr2D	81754625	81759360	-	81756992	1.0	0.998
gene:TraesCS2D03G0278600	Chr2D	80467363	80473951	-	80470657	Chr2D	82448278	82454867	-	82451572	1.0	1.0
gene:TraesCS2D03G0278800	Chr2D	80706069	80706332	-	80706200	Chr2D	82686101	82686364	-	82686232	1.0	1.0
gene:TraesCS2D03G0279000	Chr2D	80761955	80778508	+	80770231	Chr2D	82742004	82758582	+	82750293	1.0	0.997
gene:TraesCS2D03G0279200	Chr2D	80791542	80792022	-	80791782	Chr2D	82771617	82772097	-	82771857	1.0	1.0
gene:TraesCS2D03G0279800	Chr2D	80882546	80883016	-	80882781	Chr2D	82862626	82863096	-	82862861	1.0	1.0
gene:TraesCS2D03G0279900	Chr2D	80889151	80889633	-	80889392	Chr2D	82869231	82869713	-	82869472	1.0	1.0
gene:TraesCS2D03G0280000	Chr2D	80903201	80905441	-	80904321	Chr2D	82883281	82885521	-	82884401	1.0	1.0
gene:TraesCS2D03G0280100	Chr2D	80908368	80909279	-	80908823	Chr2D	82888448	82889359	-	82888903	1.0	1.0
gene:TraesCS2D03G0280300	Chr2D	80942114	80953143	-	80947628	Chr2D	82922195	82933224	-	82927709	1.0	1.0
gene:TraesCS2D03G0280500	Chr2D	81069105	81072401	+	81070753	Chr2D	83048658	83051954	+	83050306	1.0	1.0
gene:TraesCS2D03G0280600	Chr2D	81089099	81091303	+	81090201	Chr2D	83068651	83070855	+	83069753	1.0	1.0
gene:TraesCS2D03G0280800	Chr2D	81135086	81138016	+	81136551	Chr2D	83114638	83117568	+	83116103	1.0	1.0
gene:TraesCS2D03G0280900	Chr2D	81143444	81146730	-	81145087	Chr2D	83122996	83126282	-	83124639	1.0	1.0
gene:TraesCS2D03G0281400	Chr2D	81426462	81430923	+	81428692	Chr2D	83404622	83409083	+	83406852	1.0	1.0
gene:TraesCS2D03G0281500	Chr2D	81429617	81431875	-	81430746	Chr2D	83407777	83410035	-	83408906	1.0	1.0
gene:TraesCS2D03G0281700	Chr2D	81444664	81447011	-	81445837	Chr2D	83422636	83424983	-	83423809	1.0	1.0
gene:TraesCS2D03G0281900	Chr2D	81463825	81466643	+	81465234	Chr2D	83441500	83444318	+	83442909	1.0	1.0
gene:TraesCS2D03G0282000	Chr2D	81470641	81472693	+	81471667	Chr2D	83448202	83450254	+	83449228	1.0	1.0
gene:TraesCS2D03G0282100	Chr2D	81472803	81475125	-	81473964	Chr2D	83450364	83452686	-	83451525	1.0	1.0
gene:TraesCS2D03G0282300	Chr2D	81611308	81612921	-	81612114	Chr2D	83587299	83588912	-	83588105	1.0	1.0
gene:TraesCS2D03G0282800	Chr2D	81719248	81720801	-	81720024	Chr2D	83695472	83697025	-	83696248	1.0	1.0
gene:TraesCS2D03G0283100	Chr2D	81760372	81762498	+	81761435	Chr2D	83736595	83738721	+	83737658	1.0	1.0
gene:TraesCS2D03G0283400	Chr2D	81794509	81803179	-	81798844	Chr2D	83770730	83779400	-	83775065	1.0	1.0
gene:TraesCS2D03G0283900	Chr2D	81898909	81900004	+	81899456	Chr2D	83875172	83876267	+	83875719	1.0	1.0
gene:TraesCS2D03G0284000	Chr2D	81904410	81906065	+	81905237	Chr2D	83880673	83882328	+	83881500	1.0	1.0
gene:TraesCS2D03G0284100	Chr2D	81908453	81915711	+	81912082	Chr2D	83884716	83891975	+	83888345	1.0	0.999
gene:TraesCS2D03G0284500	Chr2D	81982257	81988353	+	81985305	Chr2D	83958507	83964603	+	83961555	1.0	1.0
gene:TraesCS2D03G0284600	Chr2D	82058961	82062803	+	82060882	Chr2D	84035214	84039056	+	84037135	1.0	1.0
gene:TraesCS2D03G0284700	Chr2D	82065642	82074474	-	82070058	Chr2D	84041895	84050728	-	84046311	1.0	1.0
gene:TraesCS2D03G0285000	Chr2D	82244729	82249998	+	82247363	Chr2D	84221015	84226284	+	84223649	1.0	0.999
gene:TraesCS2D03G0285100	Chr2D	82250264	82253344	-	82251804	Chr2D	84226550	84229630	-	84228090	1.0	1.0
gene:TraesCS2D03G0285800	Chr2D	82284758	82285451	-	82285104	Chr2D	84261043	84261736	-	84261389	1.0	1.0
gene:TraesCS2D03G0286100	Chr2D	82298003	82298947	+	82298475	Chr2D	84274287	84275231	+	84274759	1.0	1.0
gene:TraesCS2D03G0286400	Chr2D	82311532	82313188	-	82312360	Chr2D	84287816	84289472	-	84288644	1.0	1.0
gene:TraesCS2D03G0286500	Chr2D	82351682	82357258	+	82354470	Chr2D	84327969	84333545	+	84330757	1.0	1.0
gene:TraesCS2D03G0286700	Chr2D	82357251	82360107	-	82358679	Chr2D	84333538	84336394	-	84334966	1.0	1.0
gene:TraesCS2D03G0286900	Chr2D	82403717	82405691	+	82404704	Chr2D	84380001	84381975	+	84380988	1.0	1.0
gene:TraesCS2D03G0287000	Chr2D	82405749	82408570	-	82407159	Chr2D	84382033	84384854	-	84383443	1.0	1.0
gene:TraesCS2D03G0287100	Chr2D	82472612	82476166	+	82474389	Chr2D	84448901	84452438	+	84450669	1.0	1.0
gene:TraesCS2D03G0287800	Chr2D	82592815	82595675	+	82594245	Chr2D	84569825	84572685	+	84571255	1.0	1.0
gene:TraesCS2D03G0288100	Chr2D	82684297	82684719	+	82684508	Chr2D	84661523	84661945	+	84661734	1.0	1.0
gene:TraesCS2D03G0288600	Chr2D	83022050	83024117	+	83023083	Chr2D	84995004	84997071	+	84996037	1.0	1.0
gene:TraesCS2D03G0288700	Chr2D	83090230	83091910	-	83091070	Chr2D	85063192	85064872	-	85064032	1.0	1.0
gene:TraesCS2D03G0288800	Chr2D	83092823	83098104	-	83095463	Chr2D	85065785	85071066	-	85068425	1.0	1.0
gene:TraesCS2D03G0289200	Chr2D	83145166	83146691	-	83145928	Chr2D	85118129	85119654	-	85118891	1.0	1.0
gene:TraesCS2D03G0289300	Chr2D	83180612	83182826	-	83181719	Chr2D	85153577	85155791	-	85154684	1.0	1.0
gene:TraesCS2D03G0289600	Chr2D	83194793	83196976	+	83195884	Chr2D	85167757	85169940	+	85168848	1.0	1.0
gene:TraesCS2D03G0290500	Chr2D	83365161	83374782	-	83369971	Chr2D	85337463	85347084	-	85342273	1.0	1.0
gene:TraesCS2D03G0290600	Chr2D	83377683	83379943	-	83378813	Chr2D	85349985	85352245	-	85351115	1.0	1.0
gene:TraesCS2D03G0290700	Chr2D	83382447	83384728	-	83383587	Chr2D	85354553	85356834	-	85355693	1.0	1.0
gene:TraesCS2D03G0290800	Chr2D	83513098	83523809	-	83518453	Chr2D	85475397	85485870	-	85480633	1.0	1.0
gene:TraesCS2D03G0290900	Chr2D	83607549	83610922	-	83609235	Chr2D	85564412	85567785	-	85566098	1.0	1.0
gene:TraesCS2D03G0291000	Chr2D	83616650	83646644	+	83631647	Chr2D	85573513	85602960	+	85588236	1.0	1.0
gene:TraesCS2D03G0291400	Chr2D	83658552	83671306	-	83664929	Chr2D	85614868	85627622	-	85621245	1.0	0.999
gene:TraesCS2D03G0291500	Chr2D	83671804	83676253	-	83674028	Chr2D	85628120	85632569	-	85630344	1.0	1.0
gene:TraesCS2D03G0291600	Chr2D	83687283	83693443	-	83690363	Chr2D	85639992	85645951	-	85642971	1.0	1.0
gene:TraesCS2D03G0291700	Chr2D	83746312	83750214	-	83748263	Chr2D	85698510	85702412	-	85700461	1.0	1.0
gene:TraesCS2D03G0292000	Chr2D	83815313	83818074	-	83816693	Chr2D	85765463	85768097	-	85766780	1.0	1.0
gene:TraesCS2D03G0292100	Chr2D	83819465	83819731	-	83819598	Chr2D	85769488	85769754	-	85769621	1.0	1.0
gene:TraesCS2D03G0292600	Chr2D	84014637	84018958	-	84016797	Chr2D	85964475	85968796	-	85966635	1.0	1.0
gene:TraesCS2D03G0292800	Chr2D	84172922	84175947	-	84174434	Chr2D	86122543	86125568	-	86124055	1.0	1.0
gene:TraesCS2D03G0293000	Chr2D	84299684	84302444	-	84301064	Chr2D	86249380	86252140	-	86250760	1.0	1.0
gene:TraesCS2D03G0293200	Chr2D	84326459	84330936	+	84328697	Chr2D	86276157	86280634	+	86278395	1.0	1.0
gene:TraesCS2D03G0293500	Chr2D	84464290	84467472	-	84465881	Chr2D	86414014	86417196	-	86415605	1.0	1.0
gene:TraesCS2D03G0293700	Chr2D	84500274	84502977	+	84501625	Chr2D	86449232	86451935	+	86450583	1.0	1.0
gene:TraesCS2D03G0293800	Chr2D	84536472	84538080	-	84537276	Chr2D	86485430	86487038	-	86486234	1.0	1.0
gene:TraesCS2D03G0293900	Chr2D	84538637	84543052	-	84540844	Chr2D	86487595	86492010	-	86489802	1.0	1.0
gene:TraesCS2D03G0294000	Chr2D	84543333	84548313	-	84545823	Chr2D	86492291	86497271	-	86494781	1.0	1.0
gene:TraesCS2D03G0294200	Chr2D	84567086	84567978	-	84567532	Chr2D	86515435	86516327	-	86515881	1.0	1.0
gene:TraesCS2D03G0294300	Chr2D	84582858	84589506	-	84586182	Chr2D	86531207	86537855	-	86534531	1.0	1.0
gene:TraesCS2D03G0294400	Chr2D	84604911	84607022	-	84605966	Chr2D	86553263	86555374	-	86554318	1.0	1.0
gene:TraesCS2D03G0294500	Chr2D	84609813	84610303	-	84610058	Chr2D	86558165	86558655	-	86558410	1.0	1.0
gene:TraesCS2D03G0295000	Chr2D	84622131	84624379	-	84623255	Chr2D	86570483	86572731	-	86571607	1.0	1.0
gene:TraesCS2D03G0295200	Chr2D	84689007	84695875	-	84692441	Chr2D	86637360	86644228	-	86640794	1.0	0.998
gene:TraesCS2D03G0295400	Chr2D	84933729	84933998	-	84933863	Chr2D	86882046	86882315	-	86882180	1.0	1.0
gene:TraesCS2D03G0295500	Chr2D	85007615	85014048	-	85010831	Chr2D	86955903	86962338	-	86959120	1.0	1.0
gene:TraesCS2D03G0295800	Chr2D	85187799	85188228	-	85188013	Chr2D	87136033	87136462	-	87136247	1.0	1.0
gene:TraesCS2D03G0295900	Chr2D	85188387	85190606	-	85189496	Chr2D	87136621	87138840	-	87137730	1.0	1.0
gene:TraesCS2D03G0296500	Chr2D	85224120	85235688	-	85229904	Chr2D	87172351	87183919	-	87178135	1.0	1.0
gene:TraesCS2D03G0296600	Chr2D	85243504	85254510	-	85249007	Chr2D	87191735	87202741	-	87197238	1.0	1.0
gene:TraesCS2D03G0296700	Chr2D	85404003	85405370	+	85404686	Chr2D	87362644	87364011	+	87363327	1.0	1.0
gene:TraesCS2D03G0297200	Chr2D	85454843	85457582	+	85456212	Chr2D	87413482	87416221	+	87414851	1.0	1.0
gene:TraesCS2D03G0297300	Chr2D	85481965	85485498	-	85483731	Chr2D	87440604	87444137	-	87442370	1.0	1.0
gene:TraesCS2D03G0297400	Chr2D	85485725	85491254	+	85488489	Chr2D	87444364	87449893	+	87447128	1.0	1.0
gene:TraesCS2D03G0297500	Chr2D	85491995	85494852	+	85493423	Chr2D	87450634	87453491	+	87452062	1.0	1.0
gene:TraesCS2D03G0297600	Chr2D	85495401	85497343	-	85496372	Chr2D	87454040	87455982	-	87455011	1.0	1.0
gene:TraesCS2D03G0297700	Chr2D	85509491	85511335	-	85510413	Chr2D	87468130	87469974	-	87469052	1.0	1.0
gene:TraesCS2D03G0297800	Chr2D	85514828	85528460	-	85521644	Chr2D	87473467	87487100	-	87480283	1.0	1.0
gene:TraesCS2D03G0297900	Chr2D	85542385	85543317	+	85542851	Chr2D	87501026	87501958	+	87501492	1.0	1.0
gene:TraesCS2D03G0298000	Chr2D	86177214	86178958	+	86178086	Chr2D	88135947	88137691	+	88136819	1.0	1.0
gene:TraesCS2D03G0298100	Chr2D	86479113	86480018	+	86479565	Chr2D	88437097	88438002	+	88437549	1.0	1.0
gene:TraesCS2D03G0298200	Chr2D	86487198	86493158	-	86490178	Chr2D	88445182	88451142	-	88448162	1.0	1.0
gene:TraesCS2D03G0298300	Chr2D	86761688	86767942	+	86764815	Chr2D	88718972	88725279	+	88722125	1.0	1.0
gene:TraesCS2D03G0298500	Chr2D	86770417	86772854	-	86771635	Chr2D	88727479	88729916	-	88728697	1.0	1.0
gene:TraesCS2D03G0298700	Chr2D	86778464	86781852	-	86780158	Chr2D	88735479	88738867	-	88737173	1.0	1.0
gene:TraesCS2D03G0299100	Chr2D	86807304	86809074	+	86808189	Chr2D	88764252	88766022	+	88765137	1.0	1.0
gene:TraesCS2D03G0299400	Chr2D	86874947	86880193	+	86877570	Chr2D	88831901	88837147	+	88834524	1.0	1.0
gene:TraesCS2D03G0299600	Chr2D	86880376	86883182	-	86881779	Chr2D	88837330	88840136	-	88838733	1.0	1.0
gene:TraesCS2D03G0299700	Chr2D	86905933	86912066	-	86908999	Chr2D	88862887	88869020	-	88865953	1.0	0.999
gene:TraesCS2D03G0299800	Chr2D	86913373	86919210	-	86916291	Chr2D	88870327	88876164	-	88873245	1.0	1.0
gene:TraesCS2D03G0300200	Chr2D	87286962	87288635	+	87287798	Chr2D	89237803	89239476	+	89238639	1.0	1.0
gene:TraesCS2D03G0300300	Chr2D	87688802	87690511	+	87689656	Chr2D	89637242	89638951	+	89638096	1.0	1.0
gene:TraesCS2D03G0300700	Chr2D	87706289	87709810	+	87708049	Chr2D	89654729	89658250	+	89656489	1.0	1.0
gene:TraesCS2D03G0301100	Chr2D	87725129	87725749	-	87725439	Chr2D	89673569	89674189	-	89673879	1.0	1.0
gene:TraesCS2D03G0301300	Chr2D	87727022	87727681	+	87727351	Chr2D	89675462	89676121	+	89675791	1.0	1.0
gene:TraesCS2D03G0301500	Chr2D	87861547	87864298	+	87862922	Chr2D	89809220	89811971	+	89810595	1.0	1.0
gene:TraesCS2D03G0302100	Chr2D	87881608	87883967	-	87882787	Chr2D	89829281	89831640	-	89830460	1.0	1.0
gene:TraesCS2D03G0302200	Chr2D	88196130	88197774	-	88196952	Chr2D	90141900	90143544	-	90142722	1.0	1.0
gene:TraesCS2D03G0302300	Chr2D	88332861	88335310	+	88334085	Chr2D	90278624	90281073	+	90279848	1.0	1.0
gene:TraesCS2D03G0302700	Chr2D	88616366	88620970	+	88618668	Chr2D	90560911	90565515	+	90563213	1.0	0.994
gene:TraesCS2D03G0303200	Chr2D	88645820	88647857	-	88646838	Chr2D	90590371	90592408	-	90591389	1.0	1.0
gene:TraesCS2D03G0303300	Chr2D	88700580	88702194	-	88701387	Chr2D	90645131	90646745	-	90645938	1.0	1.0
gene:TraesCS2D03G0303400	Chr2D	88719243	88720973	-	88720108	Chr2D	90663611	90665341	-	90664476	1.0	1.0
gene:TraesCS2D03G0303700	Chr2D	88864174	88868836	+	88866505	Chr2D	90808055	90812717	+	90810386	1.0	1.0
gene:TraesCS2D03G0303800	Chr2D	88871051	88872571	-	88871811	Chr2D	90814932	90816452	-	90815692	1.0	1.0
gene:TraesCS2D03G0304000	Chr2D	88965990	88970059	-	88968024	Chr2D	90909840	90913909	-	90911874	1.0	1.0
gene:TraesCS2D03G0304300	Chr2D	89018481	89028892	-	89023686	Chr2D	90962334	90972745	-	90967539	1.0	1.0
gene:TraesCS2D03G0304400	Chr2D	89429482	89433050	+	89431266	Chr2D	91373197	91376765	+	91374981	1.0	0.997
gene:TraesCS2D03G0304800	Chr2D	89449507	89453311	-	89451409	Chr2D	91393222	91397026	-	91395124	1.0	1.0
gene:TraesCS2D03G0305100	Chr2D	89463926	89467568	+	89465747	Chr2D	91407648	91411290	+	91409469	1.0	1.0
gene:TraesCS2D03G0305200	Chr2D	89652873	89653881	-	89653377	Chr2D	91596125	91597133	-	91596629	1.0	1.0
gene:TraesCS2D03G0305300	Chr2D	90170585	90193545	+	90182065	Chr2D	92121391	92144351	+	92132871	1.0	1.0
gene:TraesCS2D03G0305400	Chr2D	90203412	90205385	+	90204398	Chr2D	92154234	92156207	+	92155220	1.0	1.0
gene:TraesCS2D03G0305500	Chr2D	90330523	90335878	-	90333200	Chr2D	92281343	92286698	-	92284020	1.0	1.0
gene:TraesCS2D03G0305800	Chr2D	90510436	90511485	-	90510960	Chr2D	92461332	92462381	-	92461856	1.0	1.0
gene:TraesCS2D03G0306000	Chr2D	90592669	90597851	-	90595260	Chr2D	92543254	92548264	-	92545759	1.0	1.0
gene:TraesCS2D03G0306100	Chr2D	90658200	90662909	+	90660554	Chr2D	92608385	92613094	+	92610739	1.0	1.0
gene:TraesCS2D03G0306200	Chr2D	90663383	90667126	-	90665254	Chr2D	92613568	92617311	-	92615439	1.0	1.0
gene:TraesCS2D03G0306300	Chr2D	90671022	90673125	-	90672073	Chr2D	92620816	92622919	-	92621867	1.0	1.0
gene:TraesCS2D03G0306500	Chr2D	90676966	90681140	-	90679053	Chr2D	92626760	92630934	-	92628847	1.0	1.0
gene:TraesCS2D03G0306600	Chr2D	90681302	90684817	+	90683059	Chr2D	92631096	92634611	+	92632853	1.0	1.0
gene:TraesCS2D03G0306700	Chr2D	90685663	90687138	+	90686400	Chr2D	92635457	92636915	+	92636186	0.988	0.988
gene:TraesCS2D03G0306900	Chr2D	90714398	90715819	+	90715108	Chr2D	92664098	92665519	+	92664808	1.0	1.0
gene:TraesCS2D03G0307200	Chr2D	90729821	90731337	+	90730579	Chr2D	92679401	92680917	+	92680159	1.0	1.0
gene:TraesCS2D03G0307500	Chr2D	90736794	90740628	-	90738711	Chr2D	92686374	92690208	-	92688291	1.0	1.0
gene:TraesCS2D03G0307600	Chr2D	90739184	90740380	+	90739782	Chr2D	92688764	92689960	+	92689362	1.0	1.0
gene:TraesCS2D03G0307900	Chr2D	90759182	90763488	-	90761335	Chr2D	92708762	92713067	-	92710914	1.0	1.0
gene:TraesCS2D03G0309000	Chr2D	91009819	91011551	+	91010685	Chr2D	92957982	92959714	+	92958848	1.0	1.0
gene:TraesCS2D03G0309500	Chr2D	91042038	91043243	+	91042640	Chr2D	92990204	92991409	+	92990806	1.0	1.0
gene:TraesCS2D03G0309600	Chr2D	91207431	91213927	+	91210679	Chr2D	93155603	93162099	+	93158851	1.0	1.0
gene:TraesCS2D03G0310000	Chr2D	91219881	91220168	+	91220024	Chr2D	93168054	93168341	+	93168197	1.0	1.0
gene:TraesCS2D03G0311000	Chr2D	91510320	91510781	-	91510550	Chr2D	93456058	93456519	-	93456288	1.0	1.0
gene:TraesCS2D03G0312100	Chr2D	91660506	91660970	-	91660738	Chr2D	93606284	93606748	-	93606516	1.0	1.0
gene:TraesCS2D03G0312300	Chr2D	91669474	91672505	-	91670989	Chr2D	93615252	93618283	-	93616767	1.0	1.0
gene:TraesCS2D03G0312700	Chr2D	92130118	92131500	-	92130809	Chr2D	94073090	94074472	-	94073781	1.0	1.0
gene:TraesCS2D03G0312800	Chr2D	92174144	92178573	-	92176358	Chr2D	94117117	94121546	-	94119331	1.0	1.0
gene:TraesCS2D03G0312900	Chr2D	92199137	92201538	-	92200337	Chr2D	94142111	94144512	-	94143311	1.0	1.0
gene:TraesCS2D03G0313100	Chr2D	92298946	92302184	+	92300565	Chr2D	94241978	94245216	+	94243597	1.0	1.0
gene:TraesCS2D03G0313500	Chr2D	92333284	92340354	+	92336819	Chr2D	94276325	94283395	+	94279860	1.0	1.0
gene:TraesCS2D03G0313900	Chr2D	92783194	92788899	-	92786046	Chr2D	94726303	94732008	-	94729155	1.0	1.0
gene:TraesCS2D03G0314000	Chr2D	92818973	92819634	+	92819303	Chr2D	94762084	94762745	+	94762414	1.0	1.0
gene:TraesCS2D03G0314100	Chr2D	92851359	92851973	+	92851666	Chr2D	94794468	94795082	+	94794775	1.0	1.0
gene:TraesCS2D03G0314300	Chr2D	93151716	93155065	+	93153390	Chr2D	95088842	95092191	+	95090516	1.0	1.0
gene:TraesCS2D03G0314600	Chr2D	93219202	93220462	-	93219832	Chr2D	95156328	95157588	-	95156958	1.0	1.0
gene:TraesCS2D03G0314800	Chr2D	93271570	93276033	-	93273801	Chr2D	95209251	95213714	-	95211482	1.0	1.0
gene:TraesCS2D03G0314900	Chr2D	93410723	93414769	+	93412746	Chr2D	95348414	95352460	+	95350437	1.0	1.0
gene:TraesCS2D03G0315000	Chr2D	93415428	93431104	-	93423266	Chr2D	95353119	95368795	-	95360957	1.0	1.0
gene:TraesCS2D03G0315100	Chr2D	93431789	93432892	-	93432340	Chr2D	95369480	95370583	-	95370031	1.0	1.0
gene:TraesCS2D03G0315200	Chr2D	93623268	93626194	-	93624731	Chr2D	95560077	95563003	-	95561540	1.0	1.0
gene:TraesCS2D03G0315300	Chr2D	93725087	93727448	-	93726267	Chr2D	95661896	95664257	-	95663076	1.0	1.0
gene:TraesCS2D03G0315400	Chr2D	93730181	93732966	-	93731573	Chr2D	95666990	95669775	-	95668382	1.0	1.0
gene:TraesCS2D03G0315600	Chr2D	94097188	94099922	-	94098555	Chr2D	96014149	96016883	-	96015516	1.0	1.0
gene:TraesCS2D03G0316200	Chr2D	94882326	94882684	+	94882505	Chr2D	96793941	96794299	+	96794120	1.0	1.0
gene:TraesCS2D03G0316300	Chr2D	95155326	95156592	+	95155959	Chr2D	97066630	97067896	+	97067263	1.0	1.0
gene:TraesCS2D03G0316400	Chr2D	95250563	95251960	+	95251261	Chr2D	97160495	97161892	+	97161193	1.0	1.0
gene:TraesCS2D03G0316700	Chr2D	95300845	95308605	+	95304725	Chr2D	97210784	97218548	+	97214666	1.0	1.0
gene:TraesCS2D03G0316800	Chr2D	95310547	95329674	+	95320110	Chr2D	97220490	97239620	+	97230055	1.0	1.0
gene:TraesCS2D03G0316900	Chr2D	95331487	95336147	+	95333817	Chr2D	97241433	97246093	+	97243763	1.0	1.0
gene:TraesCS2D03G0317000	Chr2D	95336379	95338546	-	95337462	Chr2D	97246325	97248492	-	97247408	1.0	1.0
gene:TraesCS2D03G0317100	Chr2D	95463026	95464683	+	95463854	Chr2D	97372746	97374403	+	97373574	1.0	1.0
gene:TraesCS2D03G0317200	Chr2D	95467643	95470092	-	95468867	Chr2D	97377363	97379812	-	97378587	1.0	1.0
gene:TraesCS2D03G0317300	Chr2D	95470372	95474170	+	95472271	Chr2D	97380092	97383890	+	97381991	1.0	1.0
gene:TraesCS2D03G0317500	Chr2D	95497679	95503651	+	95500665	Chr2D	97407401	97413373	+	97410387	1.0	1.0
gene:TraesCS2D03G0317600	Chr2D	95676641	95677887	+	95677264	Chr2D	97585747	97586993	+	97586370	1.0	1.0
gene:TraesCS2D03G0317900	Chr2D	96223076	96223926	+	96223501	Chr2D	98129855	98130705	+	98130280	1.0	1.0
gene:TraesCS2D03G0318200	Chr2D	96720817	96724028	+	96722422	Chr2D	98624411	98627622	+	98626016	1.0	1.0
gene:TraesCS2D03G0318300	Chr2D	96725723	96728495	-	96727109	Chr2D	98629317	98632086	-	98630701	1.0	1.0
gene:TraesCS2D03G0318600	Chr2D	96736468	96741191	-	96738829	Chr2D	98640059	98644782	-	98642420	1.0	1.0
gene:TraesCS2D03G0318700	Chr2D	96746163	96750596	-	96748379	Chr2D	98649754	98654187	-	98651970	1.0	1.0
gene:TraesCS2D03G0319500	Chr2D	97274368	97278957	+	97276662	Chr2D	99175317	99179906	+	99177611	1.0	1.0
gene:TraesCS2D03G0319800	Chr2D	97579611	97581070	-	97580340	Chr2D	99476580	99478039	-	99477309	1.0	1.0
gene:TraesCS2D03G0320000	Chr2D	97619646	97621275	-	97620460	Chr2D	99516681	99518310	-	99517495	1.0	1.0
gene:TraesCS2D03G0320100	Chr2D	97682655	97683970	-	97683312	Chr2D	99577684	99578999	-	99578341	1.0	1.0
gene:TraesCS2D03G0320200	Chr2D	97814365	97818018	-	97816191	Chr2D	99708464	99712117	-	99710290	1.0	1.0
gene:TraesCS2D03G0320300	Chr2D	97818017	97820314	+	97819165	Chr2D	99712116	99714413	+	99713264	1.0	1.0
gene:TraesCS2D03G0320500	Chr2D	97821674	97822240	+	97821957	Chr2D	99715773	99716339	+	99716056	1.0	1.0
gene:TraesCS2D03G0320600	Chr2D	97822434	97825151	-	97823792	Chr2D	99716533	99719250	-	99717891	1.0	1.0
gene:TraesCS2D03G0320800	Chr2D	97912942	97915152	+	97914047	Chr2D	99806280	99808490	+	99807385	1.0	1.0
gene:TraesCS2D03G0320900	Chr2D	97920284	97921376	+	97920830	Chr2D	99813336	99814428	+	99813882	1.0	1.0
gene:TraesCS2D03G0321100	Chr2D	97922398	97934467	-	97928432	Chr2D	99815450	99827519	-	99821484	1.0	1.0
gene:TraesCS2D03G0321300	Chr2D	98048842	98050218	+	98049530	Chr2D	99941510	99942886	+	99942198	1.0	1.0
gene:TraesCS2D03G0321400	Chr2D	98052105	98053966	-	98053035	Chr2D	99944773	99946634	-	99945703	1.0	1.0
gene:TraesCS2D03G0321500	Chr2D	98057764	98059094	-	98058429	Chr2D	99950433	99951763	-	99951098	1.0	1.0
gene:TraesCS2D03G0321600	Chr2D	98070374	98071752	+	98071063	Chr2D	99963043	99964421	+	99963732	1.0	1.0
gene:TraesCS2D03G0321700	Chr2D	98087330	98089380	+	98088355	Chr2D	99979999	99982045	+	99981022	1.0	1.0
gene:TraesCS2D03G0321800	Chr2D	98174448	98176377	+	98175412	Chr2D	100067114	100069043	+	100068078	1.0	1.0
gene:TraesCS2D03G0321900	Chr2D	98188679	98190341	+	98189510	Chr2D	100081344	100083006	+	100082175	1.0	1.0
