gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity
gene:TraesCS4A03G0273500	Chr4A	167443315	167448001	+	167445658	Chr4A	167065954	167070640	+	167068297	1.0	1.0
gene:TraesCS4A03G0273900	Chr4A	168240491	168242424	+	168241457	Chr4A	167862100	167864033	+	167863066	1.0	1.0
gene:TraesCS4A03G0274300	Chr4A	168483913	168485868	+	168484890	Chr4A	168105243	168107198	+	168106220	1.0	1.0
gene:TraesCS4A03G0275000	Chr4A	168944479	168945183	-	168944831	Chr4A	168557278	168557982	-	168557630	1.0	1.0
gene:TraesCS4A03G0275200	Chr4A	169587012	169589236	+	169588124	Chr4A	169200604	169202828	+	169201716	1.0	1.0
gene:TraesCS4A03G0275500	Chr4A	169798164	169803195	-	169800679	Chr4A	169411895	169416926	-	169414410	1.0	1.0
gene:TraesCS4A03G0275600	Chr4A	169841092	169842795	+	169841943	Chr4A	169454824	169456527	+	169455675	1.0	1.0
gene:TraesCS4A03G0275900	Chr4A	169852198	169855788	-	169853993	Chr4A	169465930	169469520	-	169467725	1.0	1.0
gene:TraesCS4A03G0276200	Chr4A	170308671	170311394	+	170310032	Chr4A	169921983	169924707	+	169923345	1.0	0.997
gene:TraesCS4A03G0276300	Chr4A	170314509	170314715	+	170314612	Chr4A	169927825	169928031	+	169927928	1.0	1.0
gene:TraesCS4A03G0276400	Chr4A	170390391	170393353	-	170391872	Chr4A	170003549	170006511	-	170005030	1.0	1.0
gene:TraesCS4A03G0276500	Chr4A	170881259	170897924	-	170889591	Chr4A	170491767	170508432	-	170500099	1.0	1.0
gene:TraesCS4A03G0276700	Chr4A	171804980	171807033	-	171806006	Chr4A	171491869	171493922	-	171492895	1.0	1.0
gene:TraesCS4A03G0277100	Chr4A	173188374	173188991	+	173188682	Chr4A	172874093	172874710	+	172874401	1.0	1.0
gene:TraesCS4A03G0277300	Chr4A	173415973	173417864	+	173416918	Chr4A	173101622	173103513	+	173102567	1.0	1.0
gene:TraesCS4A03G0277500	Chr4A	173428339	173431568	+	173429953	Chr4A	173113989	173117218	+	173115603	1.0	1.0
gene:TraesCS4A03G0277700	Chr4A	173714746	173716737	-	173715741	Chr4A	173399595	173401586	-	173400590	1.0	1.0
gene:TraesCS4A03G0277900	Chr4A	173717917	173718781	+	173718349	Chr4A	173402766	173403630	+	173403198	1.0	1.0
gene:TraesCS4A03G0278400	Chr4A	173938002	173940336	-	173939169	Chr4A	173622703	173625037	-	173623870	1.0	1.0
gene:TraesCS4A03G0279300	Chr4A	174766116	174780304	+	174773210	Chr4A	174450425	174464613	+	174457519	1.0	0.999
gene:TraesCS4A03G0279500	Chr4A	174780633	174784290	-	174782461	Chr4A	174464942	174468599	-	174466770	1.0	1.0
gene:TraesCS4A03G0279600	Chr4A	175177571	175185869	+	175181720	Chr4A	174861165	174869463	+	174865314	1.0	1.0
gene:TraesCS4A03G0279700	Chr4A	175189735	175193639	-	175191687	Chr4A	174873329	174877233	-	174875281	1.0	1.0
gene:TraesCS4A03G0280400	Chr4A	175628669	175633809	+	175631239	Chr4A	175312132	175317272	+	175314702	1.0	1.0
gene:TraesCS4A03G0280500	Chr4A	175634242	175637081	-	175635661	Chr4A	175317705	175320544	-	175319124	1.0	1.0
gene:TraesCS4A03G0281100	Chr4A	176308848	176316508	+	176312678	Chr4A	175991683	175999370	+	175995526	1.0	1.0
gene:TraesCS4A03G0281200	Chr4A	176368749	176374014	-	176371381	Chr4A	176051611	176056876	-	176054243	1.0	1.0
gene:TraesCS4A03G0281800	Chr4A	176631022	176639366	+	176635194	Chr4A	176311948	176320292	+	176316120	1.0	1.0
gene:TraesCS4A03G0281900	Chr4A	176639555	176646169	-	176642862	Chr4A	176320481	176327091	-	176323786	1.0	1.0
gene:TraesCS4A03G0282800	Chr4A	177287608	177287913	+	177287760	Chr4A	176968281	176968586	+	176968433	1.0	1.0
gene:TraesCS4A03G0282900	Chr4A	177380439	177383888	+	177382163	Chr4A	177061118	177064567	+	177062842	1.0	1.0
gene:TraesCS4A03G0283000	Chr4A	177384539	177386333	-	177385436	Chr4A	177065218	177067012	-	177066115	1.0	1.0
gene:TraesCS4A03G0283400	Chr4A	178146171	178148388	+	178147279	Chr4A	177826913	177829130	+	177828021	1.0	1.0
gene:TraesCS4A03G0283500	Chr4A	178148860	178153031	-	178150945	Chr4A	177829602	177833773	-	177831687	1.0	1.0
gene:TraesCS4A03G0284200	Chr4A	178756820	178760323	+	178758571	Chr4A	178437258	178440761	+	178439009	1.0	1.0
gene:TraesCS4A03G0284300	Chr4A	178822418	178839894	+	178831156	Chr4A	178502856	178520338	+	178511597	1.0	1.0
gene:TraesCS4A03G0284700	Chr4A	178907537	178912130	+	178909833	Chr4A	178587968	178592561	+	178590264	1.0	1.0
gene:TraesCS4A03G0284900	Chr4A	178911905	178916023	-	178913964	Chr4A	178592336	178596454	-	178594395	1.0	1.0
gene:TraesCS4A03G0285300	Chr4A	178964504	178964851	+	178964677	Chr4A	178644935	178645282	+	178645108	1.0	1.0
gene:TraesCS4A03G0285500	Chr4A	179308392	179309801	-	179309096	Chr4A	178988839	178990248	-	178989543	1.0	1.0
gene:TraesCS4A03G0285600	Chr4A	179312935	179318696	-	179315815	Chr4A	178993384	178999145	-	178996264	1.0	1.0
gene:TraesCS4A03G0286300	Chr4A	180033689	180034054	-	180033871	Chr4A	179711913	179712278	-	179712095	1.0	1.0
gene:TraesCS4A03G0286400	Chr4A	180159147	180161374	+	180160260	Chr4A	179837356	179839583	+	179838469	1.0	1.0
gene:TraesCS4A03G0286600	Chr4A	180165937	180170209	-	180168073	Chr4A	179844146	179848418	-	179846282	1.0	1.0
gene:TraesCS4A03G0287100	Chr4A	180598046	180598692	+	180598369	Chr4A	180273721	180274367	+	180274044	1.0	1.0
gene:TraesCS4A03G0287600	Chr4A	181375408	181388506	+	181381957	Chr4A	181050189	181063287	+	181056738	1.0	1.0
gene:TraesCS4A03G0287700	Chr4A	181464953	181468326	+	181466639	Chr4A	181139250	181142623	+	181140936	1.0	1.0
gene:TraesCS4A03G0287900	Chr4A	181814237	181816933	+	181815585	Chr4A	181487611	181490307	+	181488959	1.0	1.0
gene:TraesCS4A03G0288100	Chr4A	181880474	181885248	+	181882861	Chr4A	181553848	181558623	+	181556235	1.0	1.0
gene:TraesCS4A03G0288200	Chr4A	181885432	181886243	+	181885837	Chr4A	181558807	181559618	+	181559212	1.0	1.0
gene:TraesCS4A03G0288900	Chr4A	181973177	181977234	-	181975205	Chr4A	181646564	181650621	-	181648592	1.0	1.0
gene:TraesCS4A03G0289000	Chr4A	182646032	182650779	+	182648405	Chr4A	182318846	182323287	+	182321066	1.0	1.0
gene:TraesCS4A03G0289200	Chr4A	182674418	182677907	+	182676162	Chr4A	182346646	182350135	+	182348390	1.0	1.0
gene:TraesCS4A03G0289400	Chr4A	183412943	183413323	-	183413133	Chr4A	183084484	183084864	-	183084674	1.0	1.0
gene:TraesCS4A03G0290000	Chr4A	183718443	183725871	+	183722157	Chr4A	183389518	183396946	+	183393232	1.0	0.999
gene:TraesCS4A03G0290100	Chr4A	183728568	183733943	-	183731255	Chr4A	183399643	183404634	-	183402138	1.0	1.0
gene:TraesCS4A03G0290200	Chr4A	184918536	184919719	+	184919127	Chr4A	184587479	184588662	+	184588070	1.0	1.0
gene:TraesCS4A03G0290300	Chr4A	185168130	185175361	+	185171745	Chr4A	184837113	184844345	+	184840729	1.0	1.0
gene:TraesCS4A03G0290600	Chr4A	185722836	185726813	+	185724824	Chr4A	185391019	185394996	+	185393007	1.0	1.0
gene:TraesCS4A03G0291100	Chr4A	186383823	186384660	+	186384241	Chr4A	186051068	186051905	+	186051486	1.0	1.0
gene:TraesCS4A03G0291400	Chr4A	186420543	186422457	+	186421500	Chr4A	186087793	186089707	+	186088750	1.0	1.0
gene:TraesCS4A03G0291500	Chr4A	186427271	186429522	-	186428396	Chr4A	186094521	186096772	-	186095646	1.0	1.0
gene:TraesCS4A03G0291800	Chr4A	186988600	186993087	+	186990843	Chr4A	186654973	186659460	+	186657216	1.0	1.0
gene:TraesCS4A03G0292700	Chr4A	187296306	187308492	-	187302399	Chr4A	186962357	186974541	-	186968449	1.0	1.0
gene:TraesCS4A03G0292900	Chr4A	188321096	188323452	+	188322274	Chr4A	187985374	187987730	+	187986552	1.0	1.0
gene:TraesCS4A03G0293000	Chr4A	188353122	188355399	-	188354260	Chr4A	188017400	188019677	-	188018538	1.0	1.0
gene:TraesCS4A03G0293300	Chr4A	189317020	189321707	+	189319363	Chr4A	188978364	188983051	+	188980707	1.0	1.0
gene:TraesCS4A03G0293500	Chr4A	189383537	189384727	-	189384132	Chr4A	189044881	189046071	-	189045476	1.0	1.0
gene:TraesCS4A03G0293800	Chr4A	189901896	189911185	-	189906540	Chr4A	189559157	189568170	-	189563663	1.0	1.0
gene:TraesCS4A03G0294200	Chr4A	190530404	190542404	+	190536404	Chr4A	190184047	190196048	+	190190047	1.0	1.0
gene:TraesCS4A03G0294300	Chr4A	190745437	190749437	+	190747437	Chr4A	190398457	190402457	+	190400457	1.0	1.0
gene:TraesCS4A03G0294900	Chr4A	190824895	190828035	+	190826465	Chr4A	190477909	190481050	+	190479479	1.0	1.0
gene:TraesCS4A03G0295000	Chr4A	190836565	190838170	+	190837367	Chr4A	190489580	190491185	+	190490382	1.0	1.0
gene:TraesCS4A03G0295600	Chr4A	192320047	192329565	+	192324806	Chr4A	191957095	191966613	+	191961854	1.0	1.0
gene:TraesCS4A03G0295900	Chr4A	192330082	192331657	-	192330869	Chr4A	191967130	191968705	-	191967917	1.0	1.0
gene:TraesCS4A03G0296800	Chr4A	194996270	194998428	-	194997349	Chr4A	194628518	194630676	-	194629597	1.0	1.0
gene:TraesCS4A03G0296900	Chr4A	195073772	195076155	+	195074963	Chr4A	194706048	194708431	+	194707239	1.0	1.0
gene:TraesCS4A03G0297000	Chr4A	195643985	195652532	+	195648258	Chr4A	195276294	195284841	+	195280567	1.0	1.0
gene:TraesCS4A03G0297400	Chr4A	196244704	196246876	+	196245790	Chr4A	195882058	195884230	+	195883144	1.0	1.0
gene:TraesCS4A03G0297900	Chr4A	196287603	196288160	+	196287881	Chr4A	195924949	195925506	+	195925227	1.0	1.0
gene:TraesCS4A03G0298300	Chr4A	196454605	196457258	+	196455931	Chr4A	196091939	196094602	+	196093270	1.0	0.986
gene:TraesCS4A03G0298400	Chr4A	196883791	196884156	-	196883973	Chr4A	196519255	196519620	-	196519437	1.0	1.0
gene:TraesCS4A03G0298800	Chr4A	197608585	197608986	+	197608785	Chr4A	197242234	197242635	+	197242434	1.0	1.0
gene:TraesCS4A03G0299200	Chr4A	197850916	197851395	+	197851155	Chr4A	197484450	197484929	+	197484689	1.0	1.0
gene:TraesCS4A03G0300000	Chr4A	199750348	199760919	-	199755633	Chr4A	199369198	199379771	-	199374484	1.0	1.0
gene:TraesCS4A03G0301800	Chr4A	201361169	201364976	+	201363072	Chr4A	200980958	200984765	+	200982861	1.0	1.0
gene:TraesCS4A03G0302800	Chr4A	201868299	201872430	-	201870364	Chr4A	201486850	201490981	-	201488915	1.0	1.0
gene:TraesCS4A03G0303100	Chr4A	202374229	202375400	-	202374814	Chr4A	201990216	201991387	-	201990801	1.0	1.0
gene:TraesCS4A03G0303300	Chr4A	203116564	203117331	+	203116947	Chr4A	202730678	202731445	+	202731061	1.0	1.0
gene:TraesCS4A03G0303400	Chr4A	204593550	204602080	+	204597815	Chr4A	204206886	204215415	+	204211150	1.0	1.0
gene:TraesCS4A03G0303800	Chr4A	204620546	204620974	-	204620760	Chr4A	204233881	204234309	-	204234095	1.0	1.0
gene:TraesCS4A03G0304400	Chr4A	205271520	205272026	+	205271773	Chr4A	204884556	204885062	+	204884809	1.0	1.0
gene:TraesCS4A03G0304800	Chr4A	205553578	205554056	+	205553817	Chr4A	205165845	205166323	+	205166084	1.0	1.0
gene:TraesCS4A03G0305400	Chr4A	206986641	207004923	-	206995782	Chr4A	206589280	206607508	-	206598394	1.0	1.0
gene:TraesCS4A03G0305500	Chr4A	207007244	207013308	+	207010276	Chr4A	206609829	206615893	+	206612861	1.0	1.0
gene:TraesCS4A03G0306200	Chr4A	207602481	207607304	-	207604892	Chr4A	207203402	207208225	-	207205813	1.0	1.0
gene:TraesCS4A03G0306700	Chr4A	208433148	208443451	+	208438299	Chr4A	208029472	208039624	+	208034548	1.0	1.0
gene:TraesCS4A03G0307700	Chr4A	209031740	209032180	+	209031960	Chr4A	208627347	208627787	+	208627567	1.0	1.0
gene:TraesCS4A03G0308100	Chr4A	209771152	209779123	+	209775137	Chr4A	209366316	209374287	+	209370301	1.0	1.0
gene:TraesCS4A03G0308200	Chr4A	209801145	209811286	+	209806215	Chr4A	209396309	209406450	+	209401379	1.0	1.0
gene:TraesCS4A03G0308600	Chr4A	210643305	210658097	-	210650701	Chr4A	210236764	210251556	-	210244160	1.0	1.0
gene:TraesCS4A03G0308700	Chr4A	210658256	210660026	+	210659141	Chr4A	210251715	210253485	+	210252600	1.0	1.0
gene:TraesCS4A03G0309100	Chr4A	211034888	211040296	+	211037592	Chr4A	210625874	210631282	+	210628578	1.0	1.0
gene:TraesCS4A03G0309200	Chr4A	211322784	211324289	+	211323536	Chr4A	210913744	210915249	+	210914496	1.0	1.0
gene:TraesCS4A03G0309400	Chr4A	212330929	212343457	+	212337193	Chr4A	211920241	211932769	+	211926505	1.0	1.0
gene:TraesCS4A03G0309800	Chr4A	212671112	212682282	-	212676697	Chr4A	212260517	212271687	-	212266102	1.0	1.0
gene:TraesCS4A03G0310900	Chr4A	213948365	213950448	+	213949406	Chr4A	213528247	213530330	+	213529288	1.0	1.0
gene:TraesCS4A03G0311500	Chr4A	214767160	214778708	+	214772934	Chr4A	214346297	214357845	+	214352071	1.0	1.0
gene:TraesCS4A03G0312100	Chr4A	214878139	214883809	-	214880974	Chr4A	214453073	214458743	-	214455908	1.0	1.0
gene:TraesCS4A03G0312400	Chr4A	215573971	215576883	+	215575427	Chr4A	215148672	215151584	+	215150128	1.0	0.995
gene:TraesCS4A03G0312600	Chr4A	215626766	215631106	+	215628936	Chr4A	215201461	215205801	+	215203631	1.0	1.0
gene:TraesCS4A03G0312700	Chr4A	215785857	215788816	+	215787336	Chr4A	215360572	215363531	+	215362051	1.0	1.0
gene:TraesCS4A03G0313000	Chr4A	216075791	216077192	-	216076491	Chr4A	215650514	215651915	-	215651214	1.0	1.0
gene:TraesCS4A03G0314500	Chr4A	217287594	217291789	+	217289691	Chr4A	216862245	216866440	+	216864342	1.0	1.0
gene:TraesCS4A03G0314700	Chr4A	217686815	217687177	+	217686996	Chr4A	217256475	217256837	+	217256656	1.0	1.0
gene:TraesCS4A03G0315100	Chr4A	218807282	218822602	+	218814942	Chr4A	218373717	218389040	+	218381378	1.0	1.0
gene:TraesCS4A03G0316300	Chr4A	218969984	218970512	-	218970248	Chr4A	218536522	218537050	-	218536786	1.0	1.0
gene:TraesCS4A03G0316400	Chr4A	218970759	218971307	-	218971033	Chr4A	218537297	218537845	-	218537571	1.0	1.0
gene:TraesCS4A03G0317200	Chr4A	219649409	219656361	-	219652885	Chr4A	219213997	219220949	-	219217473	1.0	1.0
gene:TraesCS4A03G0318000	Chr4A	221729662	221733431	+	221731546	Chr4A	221288653	221292422	+	221290537	1.0	1.0
gene:TraesCS4A03G0319000	Chr4A	222171489	222173138	-	222172313	Chr4A	221730435	221732084	-	221731259	1.0	1.0
gene:TraesCS4A03G0319100	Chr4A	222173326	222178501	+	222175913	Chr4A	221732272	221737447	+	221734859	1.0	1.0
gene:TraesCS4A03G0319600	Chr4A	224910579	224911388	+	224910983	Chr4A	224456802	224457611	+	224457206	1.0	1.0
gene:TraesCS4A03G0319700	Chr4A	224913483	224933229	+	224923356	Chr4A	224459704	224479451	+	224469577	1.0	1.0
gene:TraesCS4A03G0319900	Chr4A	225174219	225176941	+	225175580	Chr4A	224720443	224723168	+	224721805	1.0	1.0
gene:TraesCS4A03G0320700	Chr4A	226674171	226680193	-	226677182	Chr4A	226214948	226220970	-	226217959	1.0	1.0
gene:TraesCS4A03G0321300	Chr4A	229113872	229114820	-	229114346	Chr4A	228640504	228641452	-	228640978	1.0	1.0
gene:TraesCS4A03G0321400	Chr4A	229117465	229132939	-	229125202	Chr4A	228644097	228659571	-	228651834	1.0	1.0
gene:TraesCS4A03G0321800	Chr4A	229767565	229768181	-	229767873	Chr4A	229295176	229295792	-	229295484	1.0	1.0
gene:TraesCS4A03G0322200	Chr4A	230630094	230631139	+	230630616	Chr4A	230157707	230158752	+	230158229	1.0	1.0
gene:TraesCS4A03G0322500	Chr4A	230632493	230648121	-	230640307	Chr4A	230160106	230175757	-	230167931	1.0	0.999
gene:TraesCS4A03G0323100	Chr4A	231692622	231693080	-	231692851	Chr4A	231219951	231220409	-	231220180	1.0	1.0
gene:TraesCS4A03G0323800	Chr4A	232093492	232110755	+	232102123	Chr4A	231620656	231637919	+	231629287	1.0	1.0
gene:TraesCS4A03G0324600	Chr4A	233712410	233718220	-	233715315	Chr4A	233238740	233244550	-	233241645	1.0	1.0
gene:TraesCS4A03G0325300	Chr4A	235224236	235238600	-	235231418	Chr4A	234747238	234761603	-	234754420	1.0	1.0
gene:TraesCS4A03G0325700	Chr4A	235702073	235724725	+	235713399	Chr4A	235225143	235247795	+	235236469	1.0	1.0
gene:TraesCS4A03G0326000	Chr4A	235808539	235809224	+	235808881	Chr4A	235338538	235339223	+	235338880	1.0	1.0
gene:TraesCS4A03G0326500	Chr4A	236087768	236117447	-	236102607	Chr4A	235617063	235646742	-	235631902	1.0	1.0
gene:TraesCS4A03G0326900	Chr4A	236668998	236677929	-	236673463	Chr4A	236198305	236207236	-	236202770	1.0	1.0
gene:TraesCS4A03G0327600	Chr4A	237953871	237984432	-	237969151	Chr4A	237468772	237498914	-	237483843	1.0	1.0
gene:TraesCS4A03G0328200	Chr4A	239141478	239142686	-	239142082	Chr4A	238656001	238657209	-	238656605	1.0	1.0
gene:TraesCS4A03G0328300	Chr4A	239587160	239587887	-	239587523	Chr4A	239101712	239102439	-	239102075	1.0	1.0
gene:TraesCS4A03G0329200	Chr4A	239924755	239938150	+	239931452	Chr4A	239439001	239452471	+	239445736	1.0	1.0
gene:TraesCS4A03G0330100	Chr4A	241210900	241212158	-	241211529	Chr4A	240723383	240724641	-	240724012	1.0	1.0
gene:TraesCS4A03G0330600	Chr4A	242061416	242061628	+	242061522	Chr4A	241572805	241573017	+	241572911	1.0	1.0
gene:TraesCS4A03G0330900	Chr4A	242207214	242211888	-	242209551	Chr4A	241718603	241723277	-	241720940	1.0	1.0
gene:TraesCS4A03G0331100	Chr4A	242413805	242448825	-	242431315	Chr4A	241925260	241960271	-	241942765	1.0	1.0
gene:TraesCS4A03G0332200	Chr4A	244787372	244790920	+	244789146	Chr4A	244297308	244300856	+	244299082	1.0	1.0
gene:TraesCS4A03G0332800	Chr4A	244934002	244935729	-	244934865	Chr4A	244441871	244443598	-	244442734	1.0	1.0
gene:TraesCS4A03G0402600	Chr4A	328282110	328285756	+	328283933	Chr4A	328970456	328974102	+	328972279	1.0	1.0
gene:TraesCS4A03G0402800	Chr4A	328292204	328302447	+	328297325	Chr4A	328980550	328990793	+	328985671	1.0	1.0
gene:TraesCS4A03G0403000	Chr4A	329181766	329261127	+	329221446	Chr4A	329865445	329944288	+	329904866	1.0	1.0
gene:TraesCS4A03G0403300	Chr4A	330779318	330782803	+	330781060	Chr4A	331462182	331465667	+	331463924	1.0	1.0
gene:TraesCS4A03G0404300	Chr4A	331880796	331904337	+	331892566	Chr4A	332560151	332583690	+	332571920	1.0	1.0
gene:TraesCS4A03G0404800	Chr4A	333487286	333488571	+	333487928	Chr4A	334165018	334166303	+	334165660	1.0	1.0
gene:TraesCS4A03G0406500	Chr4A	337964946	337971801	-	337968373	Chr4A	338640483	338647338	-	338643910	1.0	1.0
gene:TraesCS4A03G0407700	Chr4A	339707025	339723607	+	339715316	Chr4A	340378868	340395450	+	340387159	1.0	1.0
gene:TraesCS4A03G0407800	Chr4A	339725877	339726116	+	339725996	Chr4A	340397720	340397959	+	340397839	1.0	1.0
gene:TraesCS4A03G0408100	Chr4A	340984773	340991109	+	340987941	Chr4A	341644523	341650859	+	341647691	1.0	0.999
gene:TraesCS4A03G0408700	Chr4A	341626831	341668519	+	341647675	Chr4A	342287238	342328926	+	342308082	1.0	1.0
gene:TraesCS4A03G0410400	Chr4A	342977780	342997405	+	342987592	Chr4A	343615857	343634620	+	343625238	1.0	1.0
gene:TraesCS4A03G0411100	Chr4A	343101555	343102478	-	343102016	Chr4A	343738114	343739037	-	343738575	1.0	1.0
gene:TraesCS4A03G0411200	Chr4A	343126970	343131082	+	343129026	Chr4A	343763529	343767641	+	343765585	1.0	1.0
gene:TraesCS4A03G0411300	Chr4A	343130109	343130459	+	343130284	Chr4A	343766668	343767018	+	343766843	1.0	1.0
gene:TraesCS4A03G0411400	Chr4A	343224765	343228903	+	343226834	Chr4A	343861333	343865471	+	343863402	1.0	1.0
gene:TraesCS4A03G0411700	Chr4A	344151214	344152677	-	344151945	Chr4A	344779293	344780756	-	344780024	1.0	1.0
gene:TraesCS4A03G0412300	Chr4A	345036489	345045549	-	345041019	Chr4A	345663285	345672345	-	345667815	1.0	1.0
gene:TraesCS4A03G0412400	Chr4A	345260440	345265083	+	345262761	Chr4A	345885801	345890445	+	345888123	1.0	1.0
gene:TraesCS4A03G0413500	Chr4A	345877308	345881047	+	345879177	Chr4A	346502467	346506205	+	346504336	1.0	1.0
gene:TraesCS4A03G0414000	Chr4A	346584749	346586296	+	346585522	Chr4A	347207692	347209239	+	347208465	1.0	1.0
gene:TraesCS4A03G0414700	Chr4A	347680783	347681620	+	347681201	Chr4A	348303238	348304075	+	348303656	1.0	1.0
gene:TraesCS4A03G0414900	Chr4A	348466895	348481558	-	348474226	Chr4A	349088479	349103142	-	349095810	1.0	1.0
gene:TraesCS4A03G0415400	Chr4A	349057967	349058392	-	349058179	Chr4A	349546336	349546761	-	349546548	1.0	1.0
gene:TraesCS4A03G0415900	Chr4A	349343031	349343273	+	349343152	Chr4A	349831152	349831394	+	349831273	1.0	1.0
gene:TraesCS4A03G0416800	Chr4A	349408168	349408380	-	349408274	Chr4A	349896373	349896585	-	349896479	1.0	1.0
gene:TraesCS4A03G0416900	Chr4A	349408508	349408848	+	349408678	Chr4A	349896713	349897053	+	349896883	1.0	1.0
gene:TraesCS4A03G0417100	Chr4A	349412943	349414335	+	349413639	Chr4A	349901148	349902540	+	349901844	1.0	1.0
gene:TraesCS4A03G0418500	Chr4A	351420376	351433007	-	351426691	Chr4A	351978089	351990720	-	351984404	1.0	1.0
gene:TraesCS4A03G0419100	Chr4A	351635024	351668317	-	351651670	Chr4A	352192790	352226087	-	352209438	1.0	1.0
gene:TraesCS4A03G0420100	Chr4A	352241950	352243047	+	352242498	Chr4A	352799567	352800664	+	352800115	1.0	1.0
gene:TraesCS4A03G0420400	Chr4A	353016635	353023960	-	353020297	Chr4A	353574014	353581339	-	353577676	1.0	1.0
gene:TraesCS4A03G0420800	Chr4A	355674262	355679714	-	355676988	Chr4A	356230740	356236192	-	356233466	1.0	1.0
gene:TraesCS4A03G0421200	Chr4A	356376045	356378409	-	356377227	Chr4A	356931882	356934246	-	356933064	1.0	1.0
gene:TraesCS4A03G0421400	Chr4A	356788706	356805374	-	356797040	Chr4A	357343842	357360511	-	357352176	1.0	1.0
gene:TraesCS4A03G0422300	Chr4A	357946423	357946853	-	357946638	Chr4A	358496664	358497094	-	358496879	1.0	1.0
gene:TraesCS4A03G0422000	Chr4A	357938599	357979901	+	357959250	Chr4A	358488840	358530141	+	358509490	1.0	0.999
gene:TraesCS4A03G0423200	Chr4A	358737235	358741359	-	358739297	Chr4A	359287635	359291759	-	359289697	1.0	1.0
gene:TraesCS4A03G0424600	Chr4A	361145485	361193368	-	361169426	Chr4A	361696141	361744010	-	361720075	1.0	1.0
gene:TraesCS4A03G0426400	Chr4A	362157283	362198775	+	362178029	Chr4A	362704947	362746441	+	362725694	1.0	1.0
gene:TraesCS4A03G0426900	Chr4A	362785376	362788223	+	362786799	Chr4A	363329956	363332803	+	363331379	1.0	1.0
gene:TraesCS4A03G0427000	Chr4A	362817806	362823059	-	362820432	Chr4A	363361461	363366714	-	363364087	1.0	1.0
gene:TraesCS4A03G0427800	Chr4A	364685302	364723581	+	364704441	Chr4A	365223679	365261372	+	365242525	1.0	1.0
gene:TraesCS4A03G0428400	Chr4A	367737728	367743623	-	367740675	Chr4A	368252727	368258622	-	368255674	1.0	1.0
gene:TraesCS4A03G0429100	Chr4A	368709158	368712944	+	368711051	Chr4A	369223591	369227374	+	369225482	1.0	1.0
gene:TraesCS4A03G0430200	Chr4A	370920462	370952261	-	370936361	Chr4A	371420473	371452299	-	371436386	1.0	1.0
gene:TraesCS4A03G0431300	Chr4A	372952745	372958135	+	372955440	Chr4A	374034718	374040108	+	374037413	1.0	1.0
gene:TraesCS4A03G0432800	Chr4A	373807673	373810512	+	373809092	Chr4A	374888398	374891237	+	374889817	1.0	1.0
gene:TraesCS4A03G0433800	Chr4A	374874549	374877730	-	374876139	Chr4A	375952248	375955429	-	375953838	1.0	1.0
gene:TraesCS4A03G0434500	Chr4A	375856905	375869082	+	375862993	Chr4A	376929301	376941478	+	376935389	1.0	1.0
gene:TraesCS4A03G0435000	Chr4A	376730215	376730517	-	376730366	Chr4A	378004226	378004528	-	378004377	1.0	1.0
gene:TraesCS4A03G0435800	Chr4A	378149986	378178838	+	378164412	Chr4A	379417050	379445101	+	379431075	1.0	1.0
gene:TraesCS4A03G0436200	Chr4A	378597390	378602228	+	378599809	Chr4A	379853660	379858498	+	379856079	1.0	1.0
gene:TraesCS4A03G0436700	Chr4A	379271368	379275129	-	379273248	Chr4A	380526446	380530207	-	380528326	1.0	1.0
gene:TraesCS4A03G0437300	Chr4A	380341946	380350097	-	380346021	Chr4A	381594223	381602005	-	381598114	1.0	1.0
gene:TraesCS4A03G0437900	Chr4A	382289650	382290021	-	382289835	Chr4A	383540041	383540412	-	383540226	1.0	1.0
gene:TraesCS4A03G0438100	Chr4A	382642738	382654723	-	382648730	Chr4A	383893395	383905380	-	383899387	1.0	1.0
gene:TraesCS4A03G0439500	Chr4A	383492989	383499321	-	383496155	Chr4A	384742270	384748602	-	384745436	1.0	1.0
gene:TraesCS4A03G0439900	Chr4A	384867651	384873562	+	384870606	Chr4A	386113271	386119182	+	386116226	1.0	1.0
gene:TraesCS4A03G0440100	Chr4A	384879720	384880902	-	384880311	Chr4A	386125340	386126522	-	386125931	1.0	1.0
gene:TraesCS4A03G0441200	Chr4A	386180154	386231911	-	386206032	Chr4A	387421877	387473635	-	387447756	1.0	1.0
gene:TraesCS4A03G0442400	Chr4A	388336255	388354898	-	388345576	Chr4A	389563109	389581451	-	389572280	1.0	1.0
gene:TraesCS4A03G0443200	Chr4A	389086733	389090382	-	389088557	Chr4A	390312353	390316002	-	390314177	1.0	1.0
gene:TraesCS4A03G0443400	Chr4A	389968060	390004376	-	389986218	Chr4A	391177760	391214093	-	391195926	1.0	1.0
gene:TraesCS4A03G0445200	Chr4A	394088102	394102504	-	394095303	Chr4A	395277753	395292152	-	395284952	1.0	1.0
gene:TraesCS4A03G0445800	Chr4A	395798438	395801182	-	395799810	Chr4A	396980486	396983230	-	396981858	1.0	1.0
gene:TraesCS4A03G0445900	Chr4A	395803083	395803478	+	395803280	Chr4A	396985131	396985526	+	396985328	1.0	1.0
