gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity
gene:TraesCS6B03G0258100	Chr6B	92591526	92592263	-	92591894	Chr6B	93026329	93027066	-	93026697	1.0	1.0
gene:TraesCS6B03G0258300	Chr6B	92755991	92756203	+	92756097	Chr6B	93190798	93191010	+	93190904	1.0	1.0
gene:TraesCS6B03G0258500	Chr6B	92762491	92762799	-	92762645	Chr6B	93197298	93197606	-	93197452	1.0	1.0
gene:TraesCS6B03G0258800	Chr6B	92768352	92768579	+	92768465	Chr6B	93203159	93203386	+	93203272	1.0	1.0
gene:TraesCS6B03G0259200	Chr6B	92801118	92801318	+	92801218	Chr6B	93235940	93236140	+	93236040	1.0	1.0
gene:TraesCS6B03G0259300	Chr6B	92818608	92818835	+	92818721	Chr6B	93253431	93253658	+	93253544	1.0	1.0
gene:TraesCS6B03G0259500	Chr6B	92841251	92841538	-	92841394	Chr6B	93276074	93276361	-	93276217	1.0	1.0
gene:TraesCS6B03G0259600	Chr6B	92845497	92846932	+	92846214	Chr6B	93280320	93281755	+	93281037	1.0	1.0
gene:TraesCS6B03G0260200	Chr6B	93005166	93005402	+	93005284	Chr6B	93439994	93440230	+	93440112	1.0	1.0
gene:TraesCS6B03G0260500	Chr6B	93474976	93478307	-	93476641	Chr6B	93905617	93908948	-	93907282	1.0	0.998
gene:TraesCS6B03G0260700	Chr6B	93573415	93577799	-	93575607	Chr6B	94004108	94008492	-	94006300	1.0	1.0
gene:TraesCS6B03G0260800	Chr6B	93667082	93667303	+	93667192	Chr6B	94097784	94098005	+	94097894	1.0	1.0
gene:TraesCS6B03G0261300	Chr6B	93753076	93754090	-	93753583	Chr6B	94183983	94184997	-	94184490	1.0	1.0
gene:TraesCS6B03G0261900	Chr6B	93908752	93911887	-	93910319	Chr6B	94334419	94337554	-	94335986	1.0	1.0
gene:TraesCS6B03G0262300	Chr6B	93966289	93971560	+	93968924	Chr6B	94391575	94396846	+	94394210	1.0	1.0
gene:TraesCS6B03G0262400	Chr6B	93991074	93991382	+	93991228	Chr6B	94416360	94416668	+	94416514	1.0	1.0
gene:TraesCS6B03G0262600	Chr6B	94035893	94036609	+	94036251	Chr6B	94461179	94461895	+	94461537	1.0	1.0
gene:TraesCS6B03G0262700	Chr6B	94074998	94076047	-	94075522	Chr6B	94500289	94501338	-	94500813	1.0	1.0
gene:TraesCS6B03G0263400	Chr6B	94252714	94253707	-	94253210	Chr6B	94676219	94677212	-	94676715	1.0	1.0
gene:TraesCS6B03G0263500	Chr6B	94339295	94339714	-	94339504	Chr6B	94762933	94763352	-	94763142	1.0	1.0
gene:TraesCS6B03G0263800	Chr6B	94448422	94449254	-	94448838	Chr6B	94872369	94873201	-	94872785	1.0	1.0
gene:TraesCS6B03G0263900	Chr6B	94477804	94479099	-	94478451	Chr6B	94901445	94902740	-	94902092	1.0	1.0
gene:TraesCS6B03G0264100	Chr6B	94746885	94750614	-	94748749	Chr6B	95167789	95171518	-	95169653	1.0	1.0
gene:TraesCS6B03G0264200	Chr6B	94824140	94825413	+	94824776	Chr6B	95244179	95245452	+	95244815	1.0	1.0
gene:TraesCS6B03G0264700	Chr6B	95006428	95007330	+	95006879	Chr6B	95424563	95425465	+	95425014	1.0	1.0
gene:TraesCS6B03G0264800	Chr6B	95212737	95214074	+	95213405	Chr6B	95630489	95631826	+	95631157	1.0	1.0
gene:TraesCS6B03G0265100	Chr6B	95499457	95501706	-	95500581	Chr6B	95916629	95918878	-	95917753	1.0	1.0
gene:TraesCS6B03G0265200	Chr6B	95663481	95667473	+	95665477	Chr6B	96080877	96084869	+	96082873	1.0	1.0
gene:TraesCS6B03G0265400	Chr6B	96358231	96358608	+	96358419	Chr6B	96769632	96770009	+	96769820	1.0	1.0
gene:TraesCS6B03G0265600	Chr6B	96423497	96424922	+	96424209	Chr6B	96834904	96836329	+	96835616	1.0	1.0
gene:TraesCS6B03G0266300	Chr6B	96783635	96784750	+	96784192	Chr6B	97166235	97167350	+	97166792	1.0	1.0
gene:TraesCS6B03G0266400	Chr6B	96787440	96794661	-	96791050	Chr6B	97170040	97177261	-	97173650	1.0	1.0
gene:TraesCS6B03G0266900	Chr6B	97188521	97191999	-	97190260	Chr6B	97570317	97573795	-	97572056	1.0	1.0
gene:TraesCS6B03G0268200	Chr6B	98031580	98041474	-	98036527	Chr6B	98425202	98435096	-	98430149	1.0	1.0
gene:TraesCS6B03G0268300	Chr6B	98041934	98047117	-	98044525	Chr6B	98435565	98440748	-	98438156	1.0	1.0
gene:TraesCS6B03G0268600	Chr6B	98092358	98093318	-	98092838	Chr6B	98486015	98486975	-	98486495	1.0	1.0
gene:TraesCS6B03G0268700	Chr6B	98100317	98114760	-	98107538	Chr6B	98493974	98508417	-	98501195	1.0	1.0
gene:TraesCS6B03G0269300	Chr6B	98265440	98266784	+	98266112	Chr6B	98659092	98660436	+	98659764	1.0	1.0
gene:TraesCS6B03G0269400	Chr6B	98312529	98314812	+	98313670	Chr6B	98706186	98708469	+	98707327	1.0	1.0
gene:TraesCS6B03G0269500	Chr6B	98317794	98323827	+	98320810	Chr6B	98711454	98717487	+	98714470	1.0	1.0
gene:TraesCS6B03G0269600	Chr6B	98319500	98328733	-	98324116	Chr6B	98713160	98722393	-	98717776	1.0	1.0
gene:TraesCS6B03G0269800	Chr6B	98481024	98482220	+	98481622	Chr6B	98874500	98875696	+	98875098	1.0	1.0
gene:TraesCS6B03G0270100	Chr6B	98668347	98670463	+	98669405	Chr6B	99061319	99063434	+	99062376	0.999	0.999
gene:TraesCS6B03G0270200	Chr6B	98866699	98867947	-	98867323	Chr6B	99259760	99261008	-	99260384	1.0	1.0
gene:TraesCS6B03G0270300	Chr6B	98945371	98949815	-	98947593	Chr6B	99337214	99341658	-	99339436	1.0	1.0
gene:TraesCS6B03G0270400	Chr6B	98976767	98980899	+	98978833	Chr6B	99368242	99372374	+	99370308	1.0	1.0
gene:TraesCS6B03G0270500	Chr6B	98980885	98982978	-	98981931	Chr6B	99372360	99374453	-	99373406	1.0	1.0
gene:TraesCS6B03G0270600	Chr6B	98985383	98988146	-	98986764	Chr6B	99376858	99379621	-	99378239	1.0	1.0
gene:TraesCS6B03G0270800	Chr6B	98994185	98997484	+	98995834	Chr6B	99385661	99388960	+	99387310	1.0	1.0
gene:TraesCS6B03G0270900	Chr6B	98998217	98999394	-	98998805	Chr6B	99389693	99390870	-	99390281	1.0	1.0
gene:TraesCS6B03G0271100	Chr6B	99000417	99001706	-	99001061	Chr6B	99391893	99393182	-	99392537	1.0	1.0
gene:TraesCS6B03G0271200	Chr6B	99124850	99132867	-	99128858	Chr6B	99516333	99524350	-	99520341	1.0	1.0
gene:TraesCS6B03G0271600	Chr6B	99338305	99342541	+	99340423	Chr6B	99722656	99726892	+	99724774	1.0	1.0
gene:TraesCS6B03G0271800	Chr6B	99388056	99389623	-	99388839	Chr6B	99772402	99773969	-	99773185	1.0	1.0
gene:TraesCS6B03G0272000	Chr6B	99469955	99471506	-	99470730	Chr6B	99854304	99855855	-	99855079	1.0	1.0
gene:TraesCS6B03G0272100	Chr6B	99543261	99546220	+	99544740	Chr6B	99927625	99930584	+	99929104	1.0	1.0
gene:TraesCS6B03G0272300	Chr6B	99548814	99549959	+	99549386	Chr6B	99933178	99934323	+	99933750	1.0	1.0
gene:TraesCS6B03G0272400	Chr6B	99555051	99557900	+	99556475	Chr6B	99939415	99942264	+	99940839	1.0	1.0
gene:TraesCS6B03G0273800	Chr6B	100390279	100390455	-	100390367	Chr6B	100771329	100771505	-	100771417	1.0	1.0
gene:TraesCS6B03G0274400	Chr6B	100804366	100806635	-	100805500	Chr6B	101185580	101187849	-	101186714	1.0	1.0
gene:TraesCS6B03G0274500	Chr6B	100891902	100896310	+	100894106	Chr6B	101272801	101277209	+	101275005	1.0	1.0
gene:TraesCS6B03G0274600	Chr6B	100896523	100898775	-	100897649	Chr6B	101277422	101279674	-	101278548	1.0	1.0
gene:TraesCS6B03G0274800	Chr6B	100914922	100920440	-	100917681	Chr6B	101295935	101301453	-	101298694	1.0	1.0
gene:TraesCS6B03G0275200	Chr6B	101008978	101009283	-	101009130	Chr6B	101389981	101390286	-	101390133	1.0	1.0
gene:TraesCS6B03G0275300	Chr6B	101009762	101014820	-	101012291	Chr6B	101390765	101395823	-	101393294	1.0	1.0
gene:TraesCS6B03G0275400	Chr6B	101054774	101063996	-	101059385	Chr6B	101435626	101444606	-	101440116	1.0	1.0
gene:TraesCS6B03G0275600	Chr6B	101080103	101081948	+	101081025	Chr6B	101460342	101462187	+	101461264	1.0	1.0
gene:TraesCS6B03G0276500	Chr6B	101385789	101389210	+	101387499	Chr6B	101765339	101768760	+	101767049	1.0	1.0
gene:TraesCS6B03G0276700	Chr6B	101535946	101536342	+	101536144	Chr6B	101921985	101922381	+	101922183	1.0	1.0
gene:TraesCS6B03G0277500	Chr6B	101901331	101905403	+	101903367	Chr6B	102286882	102290954	+	102288918	1.0	1.0
gene:TraesCS6B03G0277600	Chr6B	101905988	101908806	-	101907397	Chr6B	102291539	102294357	-	102292948	1.0	1.0
gene:TraesCS6B03G0277700	Chr6B	101959842	101964653	-	101962247	Chr6B	102345394	102350205	-	102347799	1.0	1.0
gene:TraesCS6B03G0277900	Chr6B	102030285	102034804	-	102032544	Chr6B	102415839	102420358	-	102418098	1.0	1.0
gene:TraesCS6B03G0278100	Chr6B	102119497	102120432	-	102119964	Chr6B	102505050	102505985	-	102505517	1.0	1.0
gene:TraesCS6B03G0278500	Chr6B	102189730	102194982	+	102192356	Chr6B	102574545	102579797	+	102577171	1.0	1.0
gene:TraesCS6B03G0278600	Chr6B	102197364	102201313	-	102199338	Chr6B	102582179	102586128	-	102584153	1.0	1.0
gene:TraesCS6B03G0278700	Chr6B	102201462	102201779	-	102201620	Chr6B	102586277	102586594	-	102586435	1.0	1.0
gene:TraesCS6B03G0278900	Chr6B	102213014	102214171	-	102213592	Chr6B	102597829	102598986	-	102598407	1.0	1.0
gene:TraesCS6B03G0279200	Chr6B	102436933	102439998	+	102438465	Chr6B	102821756	102824821	+	102823288	1.0	1.0
gene:TraesCS6B03G0279300	Chr6B	102493544	102510075	+	102501809	Chr6B	102878373	102894904	+	102886638	1.0	1.0
gene:TraesCS6B03G0280000	Chr6B	103368487	103371816	+	103370151	Chr6B	103751338	103754667	+	103753002	1.0	1.0
gene:TraesCS6B03G0280900	Chr6B	104635434	104641452	+	104638443	Chr6B	105005965	105011969	+	105008967	1.0	0.999
gene:TraesCS6B03G0281200	Chr6B	104642421	104645708	-	104644064	Chr6B	105012938	105016225	-	105014581	1.0	0.999
gene:TraesCS6B03G0281300	Chr6B	104766657	104770734	+	104768695	Chr6B	105137149	105141227	+	105139188	1.0	1.0
gene:TraesCS6B03G0281400	Chr6B	104774298	104776188	+	104775243	Chr6B	105144791	105146681	+	105145736	1.0	1.0
gene:TraesCS6B03G0282800	Chr6B	106052719	106055591	+	106054155	Chr6B	106424715	106427587	+	106426151	1.0	1.0
gene:TraesCS6B03G0283400	Chr6B	106478707	106480269	+	106479488	Chr6B	106849289	106850851	+	106850070	1.0	1.0
gene:TraesCS6B03G0283600	Chr6B	106513510	106523061	+	106518285	Chr6B	106884093	106893644	+	106888868	1.0	1.0
gene:TraesCS6B03G0283900	Chr6B	106655772	106656281	+	106656026	Chr6B	107028012	107028521	+	107028266	1.0	1.0
gene:TraesCS6B03G0284300	Chr6B	106710959	106714564	-	106712761	Chr6B	107083208	107086813	-	107085010	1.0	1.0
gene:TraesCS6B03G0284400	Chr6B	106716709	106717800	-	106717254	Chr6B	107088958	107090049	-	107089503	1.0	1.0
gene:TraesCS6B03G0284500	Chr6B	106924141	106924548	+	106924344	Chr6B	107296401	107296808	+	107296604	1.0	1.0
gene:TraesCS6B03G0284600	Chr6B	106978618	106979322	-	106978970	Chr6B	107350886	107351590	-	107351238	1.0	1.0
gene:TraesCS6B03G0284700	Chr6B	107081281	107081688	-	107081484	Chr6B	107452914	107453321	-	107453117	1.0	1.0
gene:TraesCS6B03G0284900	Chr6B	107308776	107309168	-	107308972	Chr6B	107680424	107680816	-	107680620	1.0	1.0
gene:TraesCS6B03G0285300	Chr6B	107483193	107487516	-	107485354	Chr6B	107854893	107859216	-	107857054	1.0	1.0
gene:TraesCS6B03G0285400	Chr6B	107488281	107490272	-	107489276	Chr6B	107859981	107861972	-	107860976	1.0	1.0
gene:TraesCS6B03G0285500	Chr6B	107668639	107674470	+	107671554	Chr6B	108039427	108045258	+	108042342	1.0	1.0
gene:TraesCS6B03G0286900	Chr6B	109404877	109406190	-	109405533	Chr6B	109771087	109772400	-	109771743	1.0	1.0
gene:TraesCS6B03G0287000	Chr6B	109406294	109408284	-	109407289	Chr6B	109772504	109774494	-	109773499	1.0	1.0
gene:TraesCS6B03G0287100	Chr6B	109435286	109439682	-	109437484	Chr6B	109801444	109805840	-	109803642	1.0	1.0
gene:TraesCS6B03G0287800	Chr6B	109696154	109701187	-	109698670	Chr6B	110062326	110067213	-	110064769	1.0	1.0
gene:TraesCS6B03G0288700	Chr6B	112199417	112202080	+	112200748	Chr6B	112557618	112560280	+	112558949	1.0	1.0
gene:TraesCS6B03G0288900	Chr6B	112204792	112207816	-	112206304	Chr6B	112562992	112566016	-	112564504	1.0	1.0
gene:TraesCS6B03G0289000	Chr6B	112238084	112244297	+	112241190	Chr6B	112596284	112602497	+	112599390	1.0	0.999
gene:TraesCS6B03G0289600	Chr6B	112768333	112768881	-	112768607	Chr6B	113123203	113123751	-	113123477	1.0	1.0
gene:TraesCS6B03G0289700	Chr6B	112807756	112808528	+	112808142	Chr6B	113162627	113163399	+	113163013	1.0	1.0
gene:TraesCS6B03G0290200	Chr6B	113494986	113498421	-	113496703	Chr6B	113848906	113852341	-	113850623	1.0	1.0
gene:TraesCS6B03G0290800	Chr6B	114853557	114856030	+	114854793	Chr6B	115205341	115207814	+	115206577	1.0	1.0
gene:TraesCS6B03G0291900	Chr6B	117445129	117445425	-	117445277	Chr6B	117686415	117686711	-	117686563	1.0	0.996
gene:TraesCS6B03G0292100	Chr6B	117450685	117450981	-	117450833	Chr6B	117835359	117835655	-	117835507	1.0	1.0
gene:TraesCS6B03G0293000	Chr6B	118672302	118677788	-	118675045	Chr6B	119057734	119063220	-	119060477	1.0	1.0
gene:TraesCS6B03G0293100	Chr6B	118679979	118684720	-	118682349	Chr6B	119065411	119070152	-	119067781	1.0	1.0
gene:TraesCS6B03G0294800	Chr6B	119072686	119098708	+	119085697	Chr6B	119456707	119481597	+	119469152	1.0	1.0
gene:TraesCS6B03G0294900	Chr6B	119099146	119126229	+	119112687	Chr6B	119482035	119509133	+	119495584	1.0	1.0
gene:TraesCS6B03G0295000	Chr6B	119214013	119216803	-	119215408	Chr6B	119596920	119599710	-	119598315	1.0	1.0
gene:TraesCS6B03G0295100	Chr6B	119220728	119224396	-	119222562	Chr6B	119603632	119607300	-	119605466	1.0	1.0
gene:TraesCS6B03G0295400	Chr6B	119342296	119346708	-	119344502	Chr6B	119725201	119729613	-	119727407	1.0	1.0
gene:TraesCS6B03G0295500	Chr6B	119355512	119357553	+	119356532	Chr6B	119738417	119740458	+	119739437	1.0	1.0
gene:TraesCS6B03G0295600	Chr6B	119416209	119424493	+	119420351	Chr6B	119799113	119807401	+	119803257	1.0	1.0
gene:TraesCS6B03G0295800	Chr6B	119535606	119538209	+	119536907	Chr6B	119918522	119921125	+	119919823	1.0	1.0
gene:TraesCS6B03G0296000	Chr6B	119548745	119549704	+	119549224	Chr6B	119931656	119932615	+	119932135	1.0	1.0
gene:TraesCS6B03G0296300	Chr6B	119608101	119612960	+	119610530	Chr6B	119990686	119995545	+	119993115	1.0	1.0
gene:TraesCS6B03G0296400	Chr6B	119751212	119751501	+	119751356	Chr6B	120133834	120134123	+	120133978	1.0	1.0
gene:TraesCS6B03G0296500	Chr6B	119790472	119791746	+	119791109	Chr6B	120173093	120174367	+	120173730	1.0	1.0
gene:TraesCS6B03G0296600	Chr6B	119822475	119823264	+	119822869	Chr6B	120204564	120205353	+	120204958	1.0	1.0
gene:TraesCS6B03G0297100	Chr6B	119911391	119912030	-	119911710	Chr6B	120293488	120294127	-	120293807	1.0	1.0
gene:TraesCS6B03G0297400	Chr6B	119924729	119929685	+	119927207	Chr6B	120306827	120311777	+	120309302	1.0	1.0
gene:TraesCS6B03G0297600	Chr6B	120026382	120027256	+	120026819	Chr6B	120408479	120409353	+	120408916	1.0	1.0
gene:TraesCS6B03G0297700	Chr6B	120100393	120101861	+	120101127	Chr6B	120482490	120483958	+	120483224	1.0	1.0
gene:TraesCS6B03G0297800	Chr6B	120132059	120137722	-	120134890	Chr6B	120514150	120519813	-	120516981	1.0	1.0
gene:TraesCS6B03G0298000	Chr6B	120268297	120272335	-	120270316	Chr6B	120650399	120654437	-	120652418	1.0	1.0
gene:TraesCS6B03G0298200	Chr6B	120636621	120637855	+	120637238	Chr6B	121018772	121020006	+	121019389	1.0	1.0
gene:TraesCS6B03G0298400	Chr6B	120640833	120641295	+	120641064	Chr6B	121022984	121023446	+	121023215	1.0	1.0
gene:TraesCS6B03G0299600	Chr6B	120824511	120825242	+	120824876	Chr6B	121206670	121207401	+	121207035	1.0	1.0
gene:TraesCS6B03G0300000	Chr6B	121277003	121278365	+	121277684	Chr6B	121658571	121659933	+	121659252	1.0	1.0
gene:TraesCS6B03G0300200	Chr6B	121325503	121325985	+	121325744	Chr6B	121706323	121706805	+	121706564	1.0	1.0
gene:TraesCS6B03G0300400	Chr6B	121435036	121436675	+	121435855	Chr6B	121815858	121817497	+	121816677	1.0	1.0
gene:TraesCS6B03G0300600	Chr6B	121450165	121450512	+	121450338	Chr6B	121830987	121831334	+	121831160	1.0	1.0
gene:TraesCS6B03G0300700	Chr6B	121451370	121455853	-	121453611	Chr6B	121832192	121836675	-	121834433	1.0	1.0
gene:TraesCS6B03G0300900	Chr6B	121676144	121677130	-	121676637	Chr6B	122057120	122058106	-	122057613	1.0	1.0
gene:TraesCS6B03G0301000	Chr6B	121696487	121700352	-	121698419	Chr6B	122077463	122081328	-	122079395	1.0	1.0
gene:TraesCS6B03G0301200	Chr6B	121856405	121856824	+	121856614	Chr6B	122236450	122236869	+	122236659	1.0	1.0
gene:TraesCS6B03G0301300	Chr6B	121861936	121863712	+	121862824	Chr6B	122241981	122243757	+	122242869	1.0	1.0
gene:TraesCS6B03G0301500	Chr6B	121869384	121870367	+	121869875	Chr6B	122249429	122250412	+	122249920	1.0	1.0
gene:TraesCS6B03G0301700	Chr6B	121934485	121936622	+	121935553	Chr6B	122314529	122316666	+	122315597	1.0	1.0
gene:TraesCS6B03G0302700	Chr6B	122035062	122036103	+	122035582	Chr6B	122415113	122416154	+	122415633	1.0	1.0
gene:TraesCS6B03G0302800	Chr6B	122098174	122098809	+	122098491	Chr6B	122477442	122478077	+	122477759	1.0	1.0
gene:TraesCS6B03G0303000	Chr6B	122112481	122113159	+	122112820	Chr6B	122491749	122492427	+	122492088	1.0	1.0
gene:TraesCS6B03G0303300	Chr6B	122347621	122352508	+	122350064	Chr6B	122724267	122729154	+	122726710	1.0	1.0
gene:TraesCS6B03G0303400	Chr6B	122510462	122512228	-	122511345	Chr6B	122886034	122887800	-	122886917	1.0	1.0
gene:TraesCS6B03G0304200	Chr6B	122886942	122889354	+	122888148	Chr6B	123262379	123264791	+	123263585	1.0	1.0
gene:TraesCS6B03G0304400	Chr6B	123256303	123272843	-	123264573	Chr6B	123629965	123646505	-	123638235	1.0	1.0
gene:TraesCS6B03G0304800	Chr6B	123295411	123295878	+	123295644	Chr6B	123669073	123669540	+	123669306	1.0	1.0
gene:TraesCS6B03G0305300	Chr6B	123384392	123385062	+	123384727	Chr6B	123753781	123754451	+	123754116	1.0	1.0
gene:TraesCS6B03G0305400	Chr6B	123460161	123461128	+	123460644	Chr6B	123829555	123830522	+	123830038	1.0	1.0
gene:TraesCS6B03G0305600	Chr6B	123525652	123526352	+	123526002	Chr6B	123895048	123895748	+	123895398	1.0	1.0
gene:TraesCS6B03G0305700	Chr6B	123535340	123536140	+	123535740	Chr6B	123904735	123905535	+	123905135	1.0	1.0
gene:TraesCS6B03G0305800	Chr6B	123589923	123594080	+	123592001	Chr6B	123959350	123963507	+	123961428	1.0	1.0
gene:TraesCS6B03G0305900	Chr6B	123593784	123594080	+	123593932	Chr6B	123963211	123963507	+	123963359	1.0	1.0
gene:TraesCS6B03G0306000	Chr6B	123596702	123597812	+	123597257	Chr6B	123966129	123967239	+	123966684	1.0	1.0
gene:TraesCS6B03G0306200	Chr6B	123603605	123604054	+	123603829	Chr6B	123973032	123973481	+	123973256	1.0	1.0
gene:TraesCS6B03G0306300	Chr6B	123607972	123615117	-	123611544	Chr6B	123977399	123984544	-	123980971	1.0	1.0
gene:TraesCS6B03G0306400	Chr6B	123623241	123623714	+	123623477	Chr6B	123992668	123993141	+	123992904	1.0	1.0
gene:TraesCS6B03G0307200	Chr6B	123940170	123941048	-	123940609	Chr6B	124309333	124310211	-	124309772	1.0	1.0
gene:TraesCS6B03G0307300	Chr6B	123943448	123946271	-	123944859	Chr6B	124312612	124315485	-	124314048	1.0	0.98
gene:TraesCS6B03G0307400	Chr6B	123948338	123951709	-	123950023	Chr6B	124317552	124320923	-	124319237	1.0	1.0
gene:TraesCS6B03G0307600	Chr6B	123968139	123968838	+	123968488	Chr6B	124337353	124338052	+	124337702	1.0	1.0
gene:TraesCS6B03G0307800	Chr6B	124572699	124573342	-	124573020	Chr6B	124938824	124939467	-	124939145	1.0	1.0
gene:TraesCS6B03G0307900	Chr6B	124601830	124607705	-	124604767	Chr6B	124967955	124973831	-	124970893	1.0	1.0
gene:TraesCS6B03G0308100	Chr6B	124683624	124684043	+	124683833	Chr6B	125049739	125050158	+	125049948	1.0	1.0
gene:TraesCS6B03G0308200	Chr6B	124688697	124689291	+	124688994	Chr6B	125054812	125055406	+	125055109	1.0	1.0
gene:TraesCS6B03G0308300	Chr6B	124705004	124717494	+	124711249	Chr6B	125071119	125083599	+	125077359	1.0	1.0
gene:TraesCS6B03G0308500	Chr6B	124718185	124718295	+	124718240	Chr6B	125084290	125084400	+	125084345	1.0	1.0
gene:TraesCS6B03G0308700	Chr6B	124870340	124874374	+	124872357	Chr6B	125236163	125240197	+	125238180	1.0	1.0
gene:TraesCS6B03G0308800	Chr6B	124879120	124881459	-	124880289	Chr6B	125244943	125247282	-	125246112	1.0	1.0
gene:TraesCS6B03G0309100	Chr6B	125001692	125003613	-	125002652	Chr6B	125367343	125369264	-	125368303	1.0	1.0
gene:TraesCS6B03G0309500	Chr6B	125275770	125283158	+	125279464	Chr6B	125639527	125646915	+	125643221	1.0	1.0
gene:TraesCS6B03G0309600	Chr6B	125564226	125568858	+	125566542	Chr6B	125926779	125931073	+	125928926	1.0	1.0
gene:TraesCS6B03G0310200	Chr6B	125594052	125594579	-	125594315	Chr6B	125956267	125956794	-	125956530	1.0	1.0
gene:TraesCS6B03G0310300	Chr6B	125594815	125594940	-	125594877	Chr6B	125957030	125957155	-	125957092	1.0	1.0
gene:TraesCS6B03G0310400	Chr6B	125718568	125730784	-	125724676	Chr6B	126080786	126093002	-	126086894	1.0	1.0
gene:TraesCS6B03G0310500	Chr6B	125753331	125757695	-	125755513	Chr6B	126115549	126119913	-	126117731	1.0	1.0
gene:TraesCS6B03G0310600	Chr6B	125875066	125878173	-	125876619	Chr6B	126236911	126240018	-	126238464	1.0	1.0
gene:TraesCS6B03G0310800	Chr6B	126058697	126061678	-	126060187	Chr6B	126419995	126422977	-	126421486	1.0	1.0
gene:TraesCS6B03G0311900	Chr6B	126333628	126336270	-	126334949	Chr6B	126694930	126697572	-	126696251	1.0	1.0
gene:TraesCS6B03G0312000	Chr6B	126381426	126387293	+	126384359	Chr6B	126742729	126748596	+	126745662	1.0	1.0
gene:TraesCS6B03G0312100	Chr6B	126399059	126404291	+	126401675	Chr6B	126760361	126765593	+	126762977	1.0	1.0
gene:TraesCS6B03G0312200	Chr6B	126404916	126409907	-	126407411	Chr6B	126766218	126771209	-	126768713	1.0	1.0
gene:TraesCS6B03G0312400	Chr6B	126538165	126540234	-	126539199	Chr6B	126898490	126900559	-	126899524	1.0	1.0
gene:TraesCS6B03G0312900	Chr6B	127165913	127168337	-	127167125	Chr6B	127521509	127523933	-	127522721	1.0	1.0
gene:TraesCS6B03G0313000	Chr6B	127221329	127224554	+	127222941	Chr6B	127576925	127580150	+	127578537	1.0	1.0
gene:TraesCS6B03G0313200	Chr6B	127259675	127263614	+	127261644	Chr6B	127614817	127618756	+	127616786	1.0	1.0
gene:TraesCS6B03G0313300	Chr6B	127263772	127264278	-	127264025	Chr6B	127618914	127619420	-	127619167	1.0	1.0
gene:TraesCS6B03G0314000	Chr6B	127595049	127597855	-	127596452	Chr6B	127947702	127950508	-	127949105	1.0	1.0
gene:TraesCS6B03G0314200	Chr6B	127617811	127621378	-	127619594	Chr6B	127970277	127973844	-	127972060	1.0	1.0
gene:TraesCS6B03G0314400	Chr6B	127626583	127626933	-	127626758	Chr6B	127979049	127979399	-	127979224	1.0	1.0
gene:TraesCS6B03G0314500	Chr6B	127764597	127767060	-	127765828	Chr6B	128115661	128118124	-	128116892	1.0	1.0
gene:TraesCS6B03G0314600	Chr6B	127991234	127992842	-	127992038	Chr6B	128341583	128343191	-	128342387	1.0	1.0
gene:TraesCS6B03G0314900	Chr6B	128093713	128096865	+	128095289	Chr6B	128444069	128447221	+	128445645	1.0	1.0
gene:TraesCS6B03G0315000	Chr6B	128097635	128102502	-	128100068	Chr6B	128447991	128452558	-	128450274	1.0	1.0
gene:TraesCS6B03G0315100	Chr6B	128482269	128485769	-	128484019	Chr6B	128829570	128833070	-	128831320	1.0	1.0
gene:TraesCS6B03G0315700	Chr6B	128757907	128759171	-	128758539	Chr6B	129101394	129102658	-	129102026	1.0	1.0
gene:TraesCS6B03G0315900	Chr6B	128766511	128767545	+	128767028	Chr6B	129109998	129111032	+	129110515	1.0	1.0
gene:TraesCS6B03G0316000	Chr6B	128768942	128773396	-	128771169	Chr6B	129112429	129116884	-	129114656	1.0	1.0
gene:TraesCS6B03G0316100	Chr6B	128818773	128820692	-	128819732	Chr6B	129162269	129164188	-	129163228	1.0	1.0
gene:TraesCS6B03G0316300	Chr6B	129004433	129005899	-	129005166	Chr6B	129347918	129349384	-	129348651	1.0	1.0
gene:TraesCS6B03G0316400	Chr6B	129029201	129030043	-	129029622	Chr6B	129372688	129373530	-	129373109	1.0	1.0
gene:TraesCS6B03G0316800	Chr6B	129215585	129217566	-	129216575	Chr6B	129559130	129561111	-	129560120	1.0	1.0
gene:TraesCS6B03G0316900	Chr6B	129255019	129255315	-	129255167	Chr6B	129598563	129598859	-	129598711	1.0	1.0
gene:TraesCS6B03G0317000	Chr6B	129255322	129256113	-	129255717	Chr6B	129598866	129599657	-	129599261	1.0	1.0
gene:TraesCS6B03G0317200	Chr6B	129292090	129294375	-	129293232	Chr6B	129635634	129637919	-	129636776	1.0	1.0
gene:TraesCS6B03G0317400	Chr6B	129297451	129301181	-	129299316	Chr6B	129640996	129644725	-	129642860	1.0	1.0
gene:TraesCS6B03G0317500	Chr6B	129496994	129497311	+	129497152	Chr6B	129840542	129840859	+	129840700	1.0	1.0
gene:TraesCS6B03G0317600	Chr6B	129498567	129511336	-	129504951	Chr6B	129842115	129854884	-	129848499	1.0	1.0
gene:TraesCS6B03G0317900	Chr6B	129520026	129525716	+	129522871	Chr6B	129863574	129869261	+	129866417	1.0	1.0
