gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_CAU_tgt_chr	CS_CAU_tgt_start	CS_CAU_tgt_end	CS_CAU_tgt_strand	CS_CAU_tgt_midpoint	CS_CAU_coverage	CS_CAU_identity
gene:TraesCS5A03G0378300	Chr5A	302161788	302165066	-	302163427	Chr5A	306091652	306094930	-	306093291	1.0	1.0
gene:TraesCS5A03G0378700	Chr5A	302894410	302899073	-	302896741	Chr5A	306823307	306827970	-	306825638	1.0	1.0
gene:TraesCS5A03G0379000	Chr5A	303139381	303144655	+	303142018	Chr5A	307068067	307073337	+	307070702	1.0	0.998
gene:TraesCS5A03G0379300	Chr5A	303574277	303574492	-	303574384	Chr5A	307502422	307502637	-	307502529	1.0	1.0
gene:TraesCS5A03G0379800	Chr5A	303865946	303871127	-	303868536	Chr5A	307791342	307796523	-	307793932	1.0	1.0
gene:TraesCS5A03G0379900	Chr5A	303979994	303984034	+	303982014	Chr5A	307905398	307909438	+	307907418	1.0	1.0
gene:TraesCS5A03G0381200	Chr5A	305114195	305117151	-	305115673	Chr5A	309038070	309041026	-	309039548	1.0	1.0
gene:TraesCS5A03G0381400	Chr5A	305288800	305289153	-	305288976	Chr5A	309212417	309212770	-	309212593	1.0	1.0
gene:TraesCS5A03G0381600	Chr5A	305437760	305438585	+	305438172	Chr5A	309361380	309362205	+	309361792	1.0	1.0
gene:TraesCS5A03G0381700	Chr5A	305500717	305502816	+	305501766	Chr5A	309423312	309425411	+	309424361	1.0	1.0
gene:TraesCS5A03G0382100	Chr5A	305660562	305669795	-	305665178	Chr5A	309582959	309592189	-	309587574	1.0	1.0
gene:TraesCS5A03G0382200	Chr5A	305850235	305852734	+	305851484	Chr5A	309772677	309775176	+	309773926	1.0	1.0
gene:TraesCS5A03G0382300	Chr5A	306125589	306127694	+	306126641	Chr5A	310047783	310049888	+	310048835	1.0	1.0
gene:TraesCS5A03G0382800	Chr5A	307055620	307060429	-	307058024	Chr5A	310976688	310981497	-	310979092	1.0	1.0
gene:TraesCS5A03G0383100	Chr5A	307065154	307069853	-	307067503	Chr5A	310986222	310990921	-	310988571	1.0	1.0
gene:TraesCS5A03G0383300	Chr5A	307441069	307445182	+	307443125	Chr5A	311362152	311366265	+	311364208	1.0	1.0
gene:TraesCS5A03G0383400	Chr5A	307445763	307463197	-	307454480	Chr5A	311366846	311384280	-	311375563	1.0	1.0
gene:TraesCS5A03G0383600	Chr5A	307767990	307770790	+	307769390	Chr5A	311687836	311690636	+	311689236	1.0	1.0
gene:TraesCS5A03G0383700	Chr5A	307770978	307775635	-	307773306	Chr5A	311690824	311695481	-	311693152	1.0	1.0
gene:TraesCS5A03G0384100	Chr5A	307908688	307913526	+	307911107	Chr5A	311827395	311832233	+	311829814	1.0	1.0
gene:TraesCS5A03G0384200	Chr5A	307911889	307918487	-	307915188	Chr5A	311830596	311837194	-	311833895	1.0	1.0
gene:TraesCS5A03G0384400	Chr5A	308059247	308059657	+	308059452	Chr5A	311977954	311978364	+	311978159	1.0	1.0
gene:TraesCS5A03G0384500	Chr5A	308264899	308271078	+	308267988	Chr5A	312183609	312189788	+	312186698	1.0	1.0
gene:TraesCS5A03G0384900	Chr5A	308797975	308798250	-	308798112	Chr5A	312715754	312716029	-	312715891	1.0	1.0
gene:TraesCS5A03G0385100	Chr5A	308931373	308932482	-	308931927	Chr5A	312849207	312850316	-	312849761	1.0	1.0
gene:TraesCS5A03G0385300	Chr5A	308942675	308943103	-	308942889	Chr5A	312860509	312860937	-	312860723	1.0	1.0
gene:TraesCS5A03G0385400	Chr5A	309013523	309017553	-	309015538	Chr5A	312931371	312935401	-	312933386	1.0	1.0
gene:TraesCS5A03G0385500	Chr5A	309093446	309093982	-	309093714	Chr5A	313011334	313011870	-	313011602	1.0	1.0
gene:TraesCS5A03G0385800	Chr5A	309567861	309569716	-	309568788	Chr5A	313485151	313487006	-	313486078	1.0	1.0
gene:TraesCS5A03G0385900	Chr5A	309572075	309592409	+	309582242	Chr5A	313489365	313509699	+	313499532	1.0	1.0
gene:TraesCS5A03G0386000	Chr5A	309649564	309651289	+	309650426	Chr5A	313566854	313568599	+	313567726	1.0	1.0
gene:TraesCS5A03G0386200	Chr5A	309854368	309858191	+	309856279	Chr5A	313771824	313775647	+	313773735	1.0	1.0
gene:TraesCS5A03G0386300	Chr5A	309858283	309860077	-	309859180	Chr5A	313775739	313777533	-	313776636	1.0	1.0
gene:TraesCS5A03G0386400	Chr5A	310140987	310142639	+	310141813	Chr5A	314057475	314059127	+	314058301	1.0	1.0
gene:TraesCS5A03G0386500	Chr5A	310217007	310237622	+	310227314	Chr5A	314133532	314153861	+	314143696	1.0	1.0
gene:TraesCS5A03G0386600	Chr5A	310234877	310238603	-	310236740	Chr5A	314151116	314154842	-	314152979	1.0	1.0
gene:TraesCS5A03G0386700	Chr5A	310488886	310507757	-	310498321	Chr5A	314403279	314422147	-	314412713	1.0	1.0
gene:TraesCS5A03G0387200	Chr5A	310733939	310734616	+	310734277	Chr5A	314648411	314649088	+	314648749	1.0	1.0
gene:TraesCS5A03G0387400	Chr5A	310964336	310968226	-	310966281	Chr5A	314878926	314882824	-	314880875	1.0	1.0
gene:TraesCS5A03G0387900	Chr5A	311286297	311291966	+	311289131	Chr5A	315211676	315217345	+	315214510	1.0	1.0
gene:TraesCS5A03G0388000	Chr5A	311423000	311427059	+	311425029	Chr5A	315348470	315352529	+	315350499	1.0	1.0
gene:TraesCS5A03G0388100	Chr5A	311429722	311432125	-	311430923	Chr5A	315355191	315357594	-	315356392	1.0	1.0
gene:TraesCS5A03G0388300	Chr5A	311524826	311533090	+	311528958	Chr5A	315450339	315458603	+	315454471	1.0	1.0
gene:TraesCS5A03G0388400	Chr5A	311534507	311539188	-	311536847	Chr5A	315460020	315464674	-	315462347	1.0	0.976
gene:TraesCS5A03G0388500	Chr5A	311540610	311543282	+	311541946	Chr5A	315466112	315468784	+	315467448	1.0	1.0
gene:TraesCS5A03G0388600	Chr5A	311556188	311558047	+	311557117	Chr5A	315481694	315483553	+	315482623	1.0	1.0
gene:TraesCS5A03G0388800	Chr5A	311574406	311575816	-	311575111	Chr5A	315499915	315501325	-	315500620	1.0	1.0
gene:TraesCS5A03G0389200	Chr5A	311678996	311681505	+	311680250	Chr5A	315604460	315606969	+	315605714	1.0	1.0
gene:TraesCS5A03G0389300	Chr5A	311834010	311838350	+	311836180	Chr5A	315758235	315762575	+	315760405	1.0	0.999
gene:TraesCS5A03G0389700	Chr5A	312094947	312098145	+	312096546	Chr5A	316019179	316022377	+	316020778	1.0	1.0
gene:TraesCS5A03G0390000	Chr5A	312223449	312226010	+	312224729	Chr5A	316147681	316150242	+	316148961	1.0	1.0
gene:TraesCS5A03G0390200	Chr5A	312226612	312226911	+	312226761	Chr5A	316150844	316151143	+	316150993	1.0	1.0
gene:TraesCS5A03G0390100	Chr5A	312226216	312229177	-	312227696	Chr5A	316150448	316153409	-	316151928	1.0	1.0
gene:TraesCS5A03G0390300	Chr5A	312485427	312490865	+	312488146	Chr5A	316408935	316414373	+	316411654	1.0	1.0
gene:TraesCS5A03G0390600	Chr5A	312495983	312497801	-	312496892	Chr5A	316419491	316421309	-	316420400	1.0	1.0
gene:TraesCS5A03G0390700	Chr5A	312525697	312535278	-	312530487	Chr5A	316449373	316458958	-	316454165	1.0	1.0
gene:TraesCS5A03G0390900	Chr5A	312781976	312783306	-	312782641	Chr5A	316705091	316706421	-	316705756	1.0	1.0
gene:TraesCS5A03G0391000	Chr5A	312791671	312796728	-	312794199	Chr5A	316714786	316719843	-	316717314	1.0	1.0
gene:TraesCS5A03G0391500	Chr5A	312808806	312809336	-	312809071	Chr5A	316731921	316732451	-	316732186	1.0	1.0
gene:TraesCS5A03G0391600	Chr5A	312813301	312824897	-	312819099	Chr5A	316736416	316748012	-	316742214	1.0	1.0
gene:TraesCS5A03G0392300	Chr5A	313046774	313047468	-	313047121	Chr5A	316969901	316970595	-	316970248	1.0	1.0
gene:TraesCS5A03G0392400	Chr5A	313054064	313054705	+	313054384	Chr5A	316977191	316977832	+	316977511	1.0	1.0
gene:TraesCS5A03G0393000	Chr5A	313296815	313300430	+	313298622	Chr5A	317219940	317223555	+	317221747	1.0	1.0
gene:TraesCS5A03G0393100	Chr5A	313434547	313438233	+	313436390	Chr5A	317357216	317360902	+	317359059	1.0	1.0
gene:TraesCS5A03G0393300	Chr5A	313462845	313465348	-	313464096	Chr5A	317384483	317386986	-	317385734	1.0	1.0
gene:TraesCS5A03G0393500	Chr5A	313465499	313469129	+	313467314	Chr5A	317387137	317390767	+	317388952	1.0	1.0
gene:TraesCS5A03G0393600	Chr5A	313471195	313472002	-	313471598	Chr5A	317392833	317393640	-	317393236	1.0	1.0
gene:TraesCS5A03G0393700	Chr5A	313842610	313846732	+	313844671	Chr5A	317764058	317768180	+	317766119	1.0	1.0
gene:TraesCS5A03G0393900	Chr5A	313849951	313853734	+	313851842	Chr5A	317771399	317775182	+	317773290	1.0	1.0
gene:TraesCS5A03G0394000	Chr5A	313857409	313858538	+	313857973	Chr5A	317778856	317779985	+	317779420	1.0	1.0
gene:TraesCS5A03G0394100	Chr5A	313860016	313862744	-	313861380	Chr5A	317781463	317784191	-	317782827	1.0	1.0
gene:TraesCS5A03G0394400	Chr5A	314411972	314423320	+	314417646	Chr5A	318334070	318345421	+	318339745	1.0	0.999
gene:TraesCS5A03G0394500	Chr5A	314443816	314447800	-	314445808	Chr5A	318365912	318369896	-	318367904	1.0	1.0
gene:TraesCS5A03G0394600	Chr5A	314682776	314688728	+	314685752	Chr5A	318604591	318610543	+	318607567	1.0	1.0
gene:TraesCS5A03G0394700	Chr5A	315215486	315219920	+	315217703	Chr5A	319135254	319139688	+	319137471	1.0	1.0
gene:TraesCS5A03G0395200	Chr5A	315725469	315725702	+	315725585	Chr5A	319643836	319644069	+	319643952	1.0	1.0
gene:TraesCS5A03G0395900	Chr5A	315832954	315844724	+	315838839	Chr5A	319750940	319762710	+	319756825	1.0	1.0
gene:TraesCS5A03G0396000	Chr5A	315881688	315885085	+	315883386	Chr5A	319799674	319803071	+	319801372	1.0	1.0
gene:TraesCS5A03G0396100	Chr5A	316042088	316044775	+	316043431	Chr5A	319959838	319962525	+	319961181	1.0	1.0
gene:TraesCS5A03G0396200	Chr5A	316045607	316051106	+	316048356	Chr5A	319963357	319968856	+	319966106	1.0	1.0
gene:TraesCS5A03G0396500	Chr5A	316536632	316540197	+	316538414	Chr5A	320453436	320457001	+	320455218	1.0	1.0
gene:TraesCS5A03G0396900	Chr5A	316639143	316640718	+	316639930	Chr5A	320555846	320557420	+	320556633	0.999	0.999
gene:TraesCS5A03G0397000	Chr5A	316645762	316650558	-	316648160	Chr5A	320562464	320567260	-	320564862	1.0	0.999
gene:TraesCS5A03G0397100	Chr5A	316903092	316903844	-	316903468	Chr5A	320819436	320820188	-	320819812	1.0	1.0
gene:TraesCS5A03G0397400	Chr5A	317064325	317070695	-	317067510	Chr5A	320980700	320986794	-	320983747	1.0	1.0
gene:TraesCS5A03G0397500	Chr5A	317210996	317211917	+	317211456	Chr5A	321126483	321127404	+	321126943	1.0	1.0
gene:TraesCS5A03G0397600	Chr5A	317780622	317784381	+	317782501	Chr5A	321702480	321706239	+	321704359	1.0	1.0
gene:TraesCS5A03G0397700	Chr5A	317788576	317790319	-	317789447	Chr5A	321710434	321712177	-	321711305	1.0	1.0
gene:TraesCS5A03G0397800	Chr5A	317796474	317798224	-	317797349	Chr5A	321718332	321720082	-	321719207	1.0	1.0
gene:TraesCS5A03G0398400	Chr5A	318239679	318242306	+	318240992	Chr5A	322161548	322164175	+	322162861	1.0	1.0
gene:TraesCS5A03G0398500	Chr5A	319298279	319301932	+	319300105	Chr5A	323219411	323223064	+	323221237	1.0	1.0
gene:TraesCS5A03G0398600	Chr5A	319357402	319358522	-	319357962	Chr5A	323277786	323278906	-	323278346	1.0	1.0
gene:TraesCS5A03G0398800	Chr5A	319359504	319390873	-	319375188	Chr5A	323279888	323310817	-	323295352	1.0	1.0
gene:TraesCS5A03G0399200	Chr5A	319766517	319772243	+	319769380	Chr5A	323684368	323690094	+	323687231	1.0	1.0
gene:TraesCS5A03G0399300	Chr5A	319772392	319775547	-	319773969	Chr5A	323690243	323693398	-	323691820	1.0	1.0
gene:TraesCS5A03G0399700	Chr5A	320296702	320299723	-	320298212	Chr5A	324213682	324216703	-	324215192	1.0	1.0
gene:TraesCS5A03G0399900	Chr5A	320753550	320759024	-	320756287	Chr5A	324670285	324675760	-	324673022	1.0	1.0
gene:TraesCS5A03G0400100	Chr5A	320760140	320763977	+	320762058	Chr5A	324676876	324680713	+	324678794	1.0	1.0
gene:TraesCS5A03G0400200	Chr5A	320803861	320808949	+	320806405	Chr5A	324720598	324725686	+	324723142	1.0	1.0
gene:TraesCS5A03G0400900	Chr5A	321099541	321105737	+	321102639	Chr5A	325016257	325022453	+	325019355	1.0	1.0
gene:TraesCS5A03G0401000	Chr5A	321281992	321282375	+	321282183	Chr5A	325198691	325199074	+	325198882	1.0	1.0
gene:TraesCS5A03G0401100	Chr5A	321538760	321540321	+	321539540	Chr5A	325454914	325456475	+	325455694	1.0	1.0
gene:TraesCS5A03G0401800	Chr5A	321556900	321558293	+	321557596	Chr5A	325473054	325474447	+	325473750	1.0	1.0
gene:TraesCS5A03G0401900	Chr5A	321560681	321563548	-	321562114	Chr5A	325476835	325479702	-	325478268	1.0	1.0
gene:TraesCS5A03G0402100	Chr5A	321589286	321590378	+	321589832	Chr5A	325505416	325506508	+	325505962	1.0	1.0
gene:TraesCS5A03G0402300	Chr5A	321861753	321863810	+	321862781	Chr5A	325776865	325778922	+	325777893	1.0	1.0
gene:TraesCS5A03G0402400	Chr5A	321864286	321865791	-	321865038	Chr5A	325779398	325780903	-	325780150	1.0	1.0
gene:TraesCS5A03G0402700	Chr5A	322252514	322256159	-	322254336	Chr5A	326167501	326171146	-	326169323	1.0	1.0
gene:TraesCS5A03G0402900	Chr5A	322425739	322429689	-	322427714	Chr5A	326340459	326344409	-	326342434	1.0	1.0
gene:TraesCS5A03G0403600	Chr5A	322450541	322455677	-	322453109	Chr5A	326365260	326370396	-	326367828	1.0	1.0
gene:TraesCS5A03G0403900	Chr5A	322459590	322462205	-	322460897	Chr5A	326374309	326376924	-	326375616	1.0	1.0
gene:TraesCS5A03G0404100	Chr5A	322462461	322464403	+	322463432	Chr5A	326377180	326379122	+	326378151	1.0	1.0
gene:TraesCS5A03G0404200	Chr5A	322464575	322467341	-	322465958	Chr5A	326379294	326382060	-	326380677	1.0	1.0
gene:TraesCS5A03G0404700	Chr5A	322723546	322725118	-	322724332	Chr5A	326636842	326638414	-	326637628	1.0	1.0
gene:TraesCS5A03G0405100	Chr5A	323010378	323012431	+	323011404	Chr5A	326923403	326925456	+	326924429	1.0	1.0
gene:TraesCS5A03G0405200	Chr5A	323144372	323148194	+	323146283	Chr5A	327057405	327061227	+	327059316	1.0	1.0
gene:TraesCS5A03G0405300	Chr5A	323208613	323210990	+	323209801	Chr5A	327121669	327124046	+	327122857	1.0	1.0
gene:TraesCS5A03G0406100	Chr5A	323547553	323549641	+	323548597	Chr5A	327460043	327462131	+	327461087	1.0	1.0
gene:TraesCS5A03G0406800	Chr5A	323877370	323878931	+	323878150	Chr5A	327789021	327790582	+	327789801	1.0	1.0
gene:TraesCS5A03G0407000	Chr5A	323896063	323897391	+	323896727	Chr5A	327807712	327809040	+	327808376	1.0	1.0
gene:TraesCS5A03G0407500	Chr5A	324594383	324598641	+	324596512	Chr5A	328505428	328509686	+	328507557	1.0	1.0
gene:TraesCS5A03G0407600	Chr5A	324599721	324600894	+	324600307	Chr5A	328510766	328511939	+	328511352	1.0	1.0
gene:TraesCS5A03G0408000	Chr5A	324925661	324926469	-	324926065	Chr5A	328835351	328836159	-	328835755	1.0	1.0
gene:TraesCS5A03G0408300	Chr5A	325001046	325004207	+	325002626	Chr5A	328910736	328913897	+	328912316	1.0	1.0
gene:TraesCS5A03G0408500	Chr5A	325216415	325217153	+	325216784	Chr5A	329126109	329126847	+	329126478	1.0	1.0
gene:TraesCS5A03G0409400	Chr5A	325691433	325692304	+	325691868	Chr5A	329599664	329600535	+	329600099	1.0	1.0
gene:TraesCS5A03G0409500	Chr5A	325694815	325695158	-	325694986	Chr5A	329603046	329603389	-	329603217	1.0	1.0
gene:TraesCS5A03G0409600	Chr5A	325880489	325886878	-	325883683	Chr5A	329788194	329794583	-	329791388	1.0	1.0
gene:TraesCS5A03G0409700	Chr5A	325888943	325895695	-	325892319	Chr5A	329796652	329803404	-	329800028	1.0	1.0
gene:TraesCS5A03G0409800	Chr5A	326253061	326253458	-	326253259	Chr5A	330160472	330160869	-	330160670	1.0	1.0
gene:TraesCS5A03G0409900	Chr5A	326312455	326313084	-	326312769	Chr5A	330219144	330219773	-	330219458	1.0	1.0
gene:TraesCS5A03G0410000	Chr5A	326316425	326317060	-	326316742	Chr5A	330223114	330223749	-	330223431	1.0	1.0
gene:TraesCS5A03G0410200	Chr5A	326438190	326440951	+	326439570	Chr5A	330344708	330347469	+	330346088	1.0	1.0
gene:TraesCS5A03G0410300	Chr5A	326459800	326460463	-	326460131	Chr5A	330366318	330366981	-	330366649	1.0	1.0
gene:TraesCS5A03G0410400	Chr5A	326500022	326503094	+	326501558	Chr5A	330406530	330409602	+	330408066	1.0	1.0
gene:TraesCS5A03G0410500	Chr5A	326503431	326504526	-	326503978	Chr5A	330409939	330411034	-	330410486	1.0	1.0
gene:TraesCS5A03G0410600	Chr5A	326503907	326504593	+	326504250	Chr5A	330410415	330411101	+	330410758	1.0	1.0
gene:TraesCS5A03G0410700	Chr5A	326546464	326550333	-	326548398	Chr5A	330452969	330456838	-	330454903	1.0	1.0
gene:TraesCS5A03G0410800	Chr5A	326562744	326565171	-	326563957	Chr5A	330469249	330471676	-	330470462	1.0	1.0
gene:TraesCS5A03G0410900	Chr5A	326789534	326795410	+	326792472	Chr5A	330696161	330702037	+	330699099	1.0	1.0
gene:TraesCS5A03G0411100	Chr5A	326940056	326941882	-	326940969	Chr5A	330846403	330848229	-	330847316	1.0	1.0
gene:TraesCS5A03G0411300	Chr5A	327153675	327154896	+	327154285	Chr5A	331065770	331066991	+	331066380	1.0	1.0
gene:TraesCS5A03G0411500	Chr5A	327163561	327167560	-	327165560	Chr5A	331075656	331079655	-	331077655	1.0	1.0
gene:TraesCS5A03G0411600	Chr5A	327222775	327226704	-	327224739	Chr5A	331134863	331138792	-	331136827	1.0	1.0
gene:TraesCS5A03G0411800	Chr5A	327584573	327595902	+	327590237	Chr5A	331489973	331501302	+	331495637	1.0	1.0
gene:TraesCS5A03G0412000	Chr5A	327596260	327597601	+	327596930	Chr5A	331501660	331503001	+	331502330	1.0	1.0
gene:TraesCS5A03G0412200	Chr5A	327932830	327936201	+	327934515	Chr5A	331837139	331840510	+	331838824	1.0	1.0
gene:TraesCS5A03G0412300	Chr5A	327936399	327938861	-	327937630	Chr5A	331840708	331843170	-	331841939	1.0	1.0
gene:TraesCS5A03G0412600	Chr5A	328076230	328078065	-	328077147	Chr5A	331980160	331981995	-	331981077	1.0	1.0
gene:TraesCS5A03G0412500	Chr5A	328074111	328081328	+	328077719	Chr5A	331978041	331985258	+	331981649	1.0	1.0
gene:TraesCS5A03G0412700	Chr5A	328083941	328086115	+	328085028	Chr5A	331987871	331990045	+	331988958	1.0	1.0
gene:TraesCS5A03G0412800	Chr5A	328224735	328226243	+	328225489	Chr5A	332128297	332129805	+	332129051	1.0	1.0
gene:TraesCS5A03G0413000	Chr5A	328406341	328408572	+	328407456	Chr5A	332309905	332312136	+	332311020	1.0	1.0
gene:TraesCS5A03G0413300	Chr5A	328415220	328417627	+	328416423	Chr5A	332318784	332321191	+	332319987	1.0	1.0
gene:TraesCS5A03G0413400	Chr5A	328417659	328424412	-	328421035	Chr5A	332321223	332327976	-	332324599	1.0	1.0
gene:TraesCS5A03G0413900	Chr5A	328504319	328507854	-	328506086	Chr5A	332413980	332417515	-	332415747	1.0	1.0
gene:TraesCS5A03G0414000	Chr5A	328507127	328507554	+	328507340	Chr5A	332416788	332417215	+	332417001	1.0	1.0
gene:TraesCS5A03G0414200	Chr5A	328578781	328581440	-	328580110	Chr5A	332486974	332489633	-	332488303	1.0	1.0
gene:TraesCS5A03G0414600	Chr5A	329045894	329048696	+	329047295	Chr5A	332950228	332953030	+	332951629	1.0	1.0
gene:TraesCS5A03G0414700	Chr5A	329051693	329054278	-	329052985	Chr5A	332956027	332958612	-	332957319	1.0	1.0
gene:TraesCS5A03G0414800	Chr5A	329156770	329160564	-	329158667	Chr5A	333060701	333064495	-	333062598	1.0	1.0
gene:TraesCS5A03G0415100	Chr5A	329208535	329209023	-	329208779	Chr5A	333112450	333112938	-	333112694	1.0	1.0
gene:TraesCS5A03G0415200	Chr5A	329213189	329217153	-	329215171	Chr5A	333117104	333121068	-	333119086	1.0	1.0
gene:TraesCS5A03G0415300	Chr5A	329217389	329226869	-	329222129	Chr5A	333121304	333130784	-	333126044	1.0	1.0
gene:TraesCS5A03G0415400	Chr5A	329296742	329301096	+	329298919	Chr5A	333200659	333205013	+	333202836	1.0	1.0
gene:TraesCS5A03G0415500	Chr5A	329301416	329303840	+	329302628	Chr5A	333205333	333207757	+	333206545	1.0	1.0
gene:TraesCS5A03G0415600	Chr5A	329305389	329309753	-	329307571	Chr5A	333209306	333213670	-	333211488	1.0	1.0
gene:TraesCS5A03G0416100	Chr5A	329338149	329339149	-	329338649	Chr5A	333242066	333243066	-	333242566	1.0	1.0
gene:TraesCS5A03G0416200	Chr5A	329422479	329423159	-	329422819	Chr5A	333326396	333327076	-	333326736	1.0	1.0
gene:TraesCS5A03G0416400	Chr5A	329427995	329430825	-	329429410	Chr5A	333331912	333334742	-	333333327	1.0	1.0
gene:TraesCS5A03G0416500	Chr5A	329438082	329442291	-	329440186	Chr5A	333341996	333346205	-	333344100	1.0	1.0
gene:TraesCS5A03G0416600	Chr5A	329442330	329443499	+	329442914	Chr5A	333346244	333347413	+	333346828	1.0	1.0
gene:TraesCS5A03G0416700	Chr5A	329443899	329449206	-	329446552	Chr5A	333347813	333353121	-	333350467	1.0	1.0
gene:TraesCS5A03G0417300	Chr5A	329717872	329723216	-	329720544	Chr5A	333621457	333626801	-	333624129	1.0	1.0
gene:TraesCS5A03G0417600	Chr5A	329735267	329736962	-	329736114	Chr5A	333638852	333640547	-	333639699	1.0	1.0
gene:TraesCS5A03G0417700	Chr5A	329743425	329746358	-	329744891	Chr5A	333647011	333649944	-	333648477	1.0	1.0
gene:TraesCS5A03G0417900	Chr5A	329873147	329876755	+	329874951	Chr5A	333776061	333779669	+	333777865	1.0	1.0
gene:TraesCS5A03G0418200	Chr5A	330179796	330182935	+	330181365	Chr5A	334081616	334084755	+	334083185	1.0	1.0
gene:TraesCS5A03G0418600	Chr5A	330308644	330315511	+	330312077	Chr5A	334210386	334217253	+	334213819	1.0	1.0
gene:TraesCS5A03G0418800	Chr5A	330473157	330477198	+	330475177	Chr5A	334374178	334378219	+	334376198	1.0	1.0
gene:TraesCS5A03G0418900	Chr5A	330478000	330480500	-	330479250	Chr5A	334379021	334381521	-	334380271	1.0	1.0
gene:TraesCS5A03G0419300	Chr5A	330676594	330680826	+	330678710	Chr5A	334577618	334581850	+	334579734	1.0	1.0
gene:TraesCS5A03G0419400	Chr5A	330684241	330685931	+	330685086	Chr5A	334585265	334586955	+	334586110	1.0	1.0
gene:TraesCS5A03G0419500	Chr5A	330713945	330715989	+	330714967	Chr5A	334614973	334617017	+	334615995	1.0	1.0
gene:TraesCS5A03G0419700	Chr5A	330985726	330989844	+	330987785	Chr5A	334882673	334886791	+	334884732	1.0	1.0
gene:TraesCS5A03G0420100	Chr5A	331208469	331211607	+	331210038	Chr5A	335105313	335108451	+	335106882	1.0	1.0
gene:TraesCS5A03G0420500	Chr5A	331446848	331447339	+	331447093	Chr5A	335342553	335343044	+	335342798	1.0	1.0
gene:TraesCS5A03G0420600	Chr5A	331450012	331461361	-	331455686	Chr5A	335345717	335357066	-	335351391	1.0	1.0
gene:TraesCS5A03G0420900	Chr5A	331595307	331599024	+	331597165	Chr5A	335483003	335486721	+	335484862	1.0	1.0
gene:TraesCS5A03G0420800	Chr5A	331594132	331600422	-	331597277	Chr5A	335481828	335488119	-	335484973	1.0	1.0
gene:TraesCS5A03G0421200	Chr5A	331827917	331828966	-	331828441	Chr5A	335714243	335715292	-	335714767	1.0	1.0
gene:TraesCS5A03G0421300	Chr5A	331878332	331883022	+	331880677	Chr5A	335764671	335769361	+	335767016	1.0	1.0
gene:TraesCS5A03G0421600	Chr5A	331883931	331886409	-	331885170	Chr5A	335770270	335772748	-	335771509	1.0	0.998
gene:TraesCS5A03G0421700	Chr5A	332221807	332226811	+	332224309	Chr5A	336107961	336112965	+	336110463	1.0	1.0
gene:TraesCS5A03G0422700	Chr5A	332350860	332355596	+	332353228	Chr5A	336237015	336241751	+	336239383	1.0	1.0
gene:TraesCS5A03G0422900	Chr5A	332361771	332362743	-	332362257	Chr5A	336247940	336248912	-	336248426	1.0	1.0
gene:TraesCS5A03G0423000	Chr5A	332363562	332364131	-	332363846	Chr5A	336249731	336250300	-	336250015	1.0	1.0
gene:TraesCS5A03G0423100	Chr5A	332364636	332366068	-	332365352	Chr5A	336250805	336252237	-	336251521	1.0	1.0
gene:TraesCS5A03G0423200	Chr5A	332415515	332423875	+	332419695	Chr5A	336301696	336310055	+	336305875	1.0	1.0
gene:TraesCS5A03G0423300	Chr5A	332689704	332694085	+	332691894	Chr5A	336575887	336580268	+	336578077	1.0	1.0
gene:TraesCS5A03G0424000	Chr5A	332761906	332764186	-	332763046	Chr5A	336648090	336650370	-	336649230	1.0	1.0
gene:TraesCS5A03G0424100	Chr5A	332771187	332777072	-	332774129	Chr5A	336657371	336663256	-	336660313	1.0	1.0
gene:TraesCS5A03G0424800	Chr5A	333111097	333120114	+	333115605	Chr5A	336995654	337004671	+	337000162	1.0	1.0
gene:TraesCS5A03G0424900	Chr5A	333185508	333186316	+	333185912	Chr5A	337069731	337070539	+	337070135	1.0	1.0
gene:TraesCS5A03G0425000	Chr5A	333870510	333882146	+	333876328	Chr5A	337754214	337765850	+	337760032	1.0	1.0
gene:TraesCS5A03G0425100	Chr5A	333881853	333885401	-	333883627	Chr5A	337765557	337769105	-	337767331	1.0	1.0
gene:TraesCS5A03G0425200	Chr5A	333903112	333905865	-	333904488	Chr5A	337786817	337789570	-	337788193	1.0	1.0
gene:TraesCS5A03G0426000	Chr5A	334200798	334205213	+	334203005	Chr5A	338084398	338088813	+	338086605	1.0	0.997
gene:TraesCS5A03G0426200	Chr5A	334472202	334474406	-	334473304	Chr5A	338354661	338356865	-	338355763	1.0	1.0
gene:TraesCS5A03G0426400	Chr5A	334722030	334725896	-	334723963	Chr5A	338604499	338608365	-	338606432	1.0	1.0
gene:TraesCS5A03G0426800	Chr5A	335107480	335107743	-	335107611	Chr5A	338989546	338989809	-	338989677	1.0	1.0
gene:TraesCS5A03G0427000	Chr5A	335201602	335203631	-	335202616	Chr5A	339083670	339085699	-	339084684	1.0	1.0
gene:TraesCS5A03G0427100	Chr5A	335205874	335210004	-	335207939	Chr5A	339087942	339092072	-	339090007	1.0	1.0
gene:TraesCS5A03G0427300	Chr5A	335214634	335217812	-	335216223	Chr5A	339096702	339099880	-	339098291	1.0	1.0
gene:TraesCS5A03G0427500	Chr5A	335738745	335745084	+	335741914	Chr5A	339621085	339627424	+	339624254	1.0	1.0
gene:TraesCS5A03G0427600	Chr5A	335745339	335752488	-	335748913	Chr5A	339627679	339634828	-	339631253	1.0	1.0
